Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), point time stamp (ns), frame time stamp (s), frame time stamp (us), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.66, 1723, 18.0293, -16.5642, -4.95036, 14917, 1684951308, 645312, 740, 0, 255, 0, 49169, FIRST_ECHO, 880, 813, 0, 31, 47, 1350
10.10.10.66, 1723, 15.7415, -20.6666, -4.91598, 15048, 1684951308, 645312, 949, 0, 255, 0, 49169, FIRST_ECHO, 880, 693, 0, 31, 39, 1310
10.10.10.66, 1723, 18.0741, -24.4538, -4.88733, 15177, 1684951308, 645312, 524, 0, 255, 0, 49169, FIRST_ECHO, 880, 581, 0, 31, 32, 1290
10.10.10.66, 1723, 14.2962, -33.3404, -4.77847, 15537, 1684951308, 645312, 65535, 0, 0, 0, 49377, FIRST_ECHO, 880, 309, 0, 31, 16, 3600
10.10.10.66, 1723, 18.5809, -35.9302, -4.73836, 15668, 1684951308, 645312, 439, 0, 255, 0, 49169, FIRST_ECHO, 880, 229, 0, 31, 12, 1310
10.10.10.66, 1723, 14.5398, -42.5249, -4.63523, 16169, 1684951308, 645312, 231, 0, 255, 0, 49169, FIRST_ECHO, 880, 29, 0, 30, 2, 5010
10.10.10.66, 1723, 14.7241, -41.9577, -4.64096, 16780, 1684951308, 645312, 285, 0, 255, 0, 49169, FIRST_ECHO, 880, 45, 0, 30, 2, 6110
10.10.10.66, 1723, 18.5659, -36.2052, -4.73836, 17200, 1684951308, 645312, 390, 0, 255, 0, 49169, FIRST_ECHO, 880, 221, 0, 31, 11, 4200
10.10.10.66, 1723, 14.3712, -33.6154, -4.77274, 17332, 1684951308, 645312, 65535, 0, 0, 0, 49153, FIRST_ECHO, 880, 301, 0, 31, 15, 1320
10.10.10.66, 1723, 18.0373, -23.646, -4.89306, 17734, 1684951308, 645312, 606, 0, 255, 0, 49169, FIRST_ECHO, 880, 605, 0, 31, 33, 4019
10.10.10.66, 1723, 16.3509, -19.8415, -4.92744, 17861, 1684951308, 645312, 894, 0, 255, 0, 49169, FIRST_ECHO, 880, 717, 0, 31, 40, 1270
10.10.10.66, 1723, 17.9955, -15.7277, -4.95608, 17991, 1684951308, 645312, 748, 0, 255, 0, 49169, FIRST_ECHO, 880, 837, 0, 31, 49, 1300
10.10.10.66, 1723, 18.0476, -11.2357, -4.979, 18124, 1684951308, 645312, 606, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 965, 0, 31, 58, 1330
10.10.10.66, 1723, 18.0406, -6.73798, -4.99046, 18254, 1684951308, 645312, 756, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1093, 0, 31, 68, 1300
10.10.10.66, 1723, 18.2721, 4.18832, -4.99619, 18558, 1684951308, 645312, 12145, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1397, 0, 32, 94, 3040
10.10.10.66, 1723, 18.9493, 8.71469, -4.98473, 18686, 1684951308, 645312, 2193, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1525, 0, 32, 104, 1280
10.10.10.66, 1723, 20.0856, 13.2411, -4.96754, 18817, 1684951308, 645312, 3078, 0, 255, 0, 49169, FIRST_ECHO, 880, 1653, 0, 33, 114, 1310
10.10.10.66, 1723, 15.0791, 17.4007, -4.94463, 18944, 1684951308, 645312, 1767, 0, 255, 0, 49169, FIRST_ECHO, 880, 1773, 0, 33, 122, 1270
10.10.10.66, 1723, 11.7146, 25.5024, -4.87587, 19217, 1684951308, 645312, 65535, 0, 0, 0, 49153, FIRST_ECHO, 880, 2013, 0, 34, 137, 2730
10.10.10.66, 1723, 11.6265, 28.9286, -4.83576, 19348, 1684951308, 645312, 890, 0, 255, 0, 49201, FIRST_ECHO, 880, 2117, 0, 34, 143, 1310
10.10.10.66, 1723, 17.1538, 32.0914, -4.79566, 19481, 1684951308, 645312, 880, 0, 255, 0, 49265, FIRST_ECHO, 880, 2213, 0, 34, 149, 1330
10.10.10.66, 1723, 12.9572, 32.0914, -4.79566, 19481, 1684951308, 645312, 229, 0, 255, 0, 49266, SECOND_ECHO, 880, 2213, 0, 34, 149, 1330
10.10.10.66, 1723, 11.8498, 32.0914, -4.79566, 19481, 1684951308, 645312, 158, 0, 255, 0, 49268, THIRD_ECHO, 880, 2213, 0, 34, 149, 1330
10.10.10.66, 1723, 13.0707, 42.0035, -4.64096, 20110, 1684951308, 645312, 693, 0, 255, 0, 49265, FIRST_ECHO, 880, 2517, 0, 35, 164, 6290
10.10.10.66, 1723, 9.65326, 42.0035, -4.64096, 20110, 1684951308, 645312, 194, 0, 255, 0, 49266, SECOND_ECHO, 880, 2517, 0, 35, 164, 6290
10.10.10.66, 1723, 13.3894, 41.7171, -4.64669, 20802, 1684951308, 645312, 1326, 0, 255, 0, 49201, FIRST_ECHO, 880, 2509, 0, 35, 163, 6920
10.10.10.66, 1723, 9.70578, 41.7171, -4.64669, 20802, 1684951308, 645312, 179, 0, 255, 0, 49202, SECOND_ECHO, 880, 2509, 0, 35, 163, 6920
10.10.10.66, 1723, 16.8201, 32.8763, -4.7842, 21366, 1684951308, 645312, 1737, 0, 255, 0, 49265, FIRST_ECHO, 880, 2237, 0, 34, 150, 5640
10.10.10.66, 1723, 10.9911, 32.8763, -4.7842, 21366, 1684951308, 645312, 77, 0, 255, 0, 49266, SECOND_ECHO, 880, 2237, 0, 34, 150, 5640
10.10.10.66, 1723, 12.4217, 32.8763, -4.7842, 21366, 1684951308, 645312, 79, 0, 255, 0, 49268, THIRD_ECHO, 880, 2237, 0, 34, 150, 5640
10.10.10.66, 1723, 16.8612, 30.0058, -4.8243, 21491, 1684951308, 645312, 543, 0, 255, 0, 49201, FIRST_ECHO, 880, 2149, 0, 34, 145, 1250
10.10.10.66, 1723, 12.119, 30.0058, -4.8243, 21491, 1684951308, 645312, 166, 0, 255, 0, 49202, SECOND_ECHO, 880, 2149, 0, 34, 145, 1250
10.10.10.66, 1723, 13.6482, 26.5852, -4.86441, 21625, 1684951308, 645312, 1387, 0, 255, 0, 49201, FIRST_ECHO, 880, 2045, 0, 34, 139, 1340
10.10.10.66, 1723, 11.9937, 26.5852, -4.86441, 21625, 1684951308, 645312, 394, 0, 255, 0, 49202, SECOND_ECHO, 880, 2045, 0, 34, 139, 1340
10.10.10.66, 1723, 17.1054, 16.3178, -4.95036, 21972, 1684951308, 645312, 8207, 0, 255, 0, 49393, FIRST_ECHO, 880, 1741, 0, 33, 120, 3470
10.10.10.66, 1723, 19.5167, 12.141, -4.97327, 22098, 1684951308, 645312, 2353, 0, 255, 0, 49169, FIRST_ECHO, 880, 1621, 0, 32, 111, 1260
10.10.10.66, 1723, 18.7501, 7.60315, -4.99046, 22228, 1684951308, 645312, 1392, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1493, 0, 32, 101, 1300
10.10.10.66, 1723, 18.1418, 3.01376, -5.00192, 22356, 1684951308, 645312, 1203, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1365, 0, 32, 91, 1280
10.10.10.66, 1723, 18.0126, -1.58136, -5.00192, 22484, 1684951308, 645312, 779, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1237, 0, 31, 80, 1280
10.10.10.66, 1723, 17.9652, -12.3931, -4.97327, 22791, 1684951308, 645312, 746, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 933, 0, 31, 56, 3070
10.10.10.66, 1723, 17.9643, -16.8621, -4.94463, 22925, 1684951308, 645312, 758, 0, 255, 0, 49169, FIRST_ECHO, 880, 805, 0, 31, 46, 1340
10.10.10.66, 1723, 15.7015, -20.9588, -4.91598, 23057, 1684951308, 645312, 2156, 0, 255, 0, 49169, FIRST_ECHO, 880, 685, 0, 31, 38, 1320
10.10.10.66, 1723, 18.0351, -24.6945, -4.8816, 23186, 1684951308, 645312, 527, 0, 255, 0, 49201, FIRST_ECHO, 880, 573, 0, 31, 31, 1290
10.10.10.66, 1723, 13.2865, -24.6945, -4.8816, 23186, 1684951308, 645312, 179, 0, 255, 0, 49202, SECOND_ECHO, 880, 573, 0, 31, 31, 1290
10.10.10.66, 1723, 14.1577, -32.5555, -4.78993, 23501, 1684951308, 645312, 65535, 0, 0, 0, 49249, FIRST_ECHO, 880, 333, 0, 31, 17, 3150
10.10.10.66, 1723, 18.4832, -35.4202, -4.74982, 23640, 1684951308, 645312, 545, 0, 255, 0, 49169, FIRST_ECHO, 880, 245, 0, 31, 12, 1390
10.10.10.66, 1723, 18.4723, -35.1911, -4.74982, 25255, 1684951308, 645312, 411, 0, 255, 0, 49169, FIRST_ECHO, 880, 253, 0, 31, 13, 16149
10.10.10.66, 1723, 14.1236, -32.3205, -4.78993, 25392, 1684951308, 645312, 65535, 0, 0, 0, 49153, FIRST_ECHO, 880, 341, 0, 31, 18, 1370
10.10.10.66, 1723, 13.495, -27.3358, -4.85295, 25598, 1684951308, 645312, 3455, 0, 255, 0, 49393, FIRST_ECHO, 880, 493, 0, 31, 26, 2060
10.10.10.66, 1723, 17.3025, -19.3087, -4.92744, 25879, 1684951308, 645312, 173, 0, 255, 0, 49169, FIRST_ECHO, 880, 733, 0, 31, 41, 2810
10.10.10.66, 1723, 17.9238, -15.1834, -4.95608, 26008, 1684951308, 645312, 837, 0, 255, 0, 49169, FIRST_ECHO, 880, 853, 0, 31, 50, 1290
10.10.10.66, 1723, 17.9725, -10.6857, -4.979, 26141, 1684951308, 645312, 662, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 981, 0, 31, 59, 1330
10.10.10.66, 1723, 17.9951, -6.12492, -4.99619, 26270, 1684951308, 645312, 821, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1109, 0, 31, 69, 1290
10.10.10.66, 1723, 18.1818, 3.57526, -4.99619, 26542, 1684951308, 645312, 1497, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1381, 0, 32, 92, 2720
10.10.10.66, 1723, 18.8022, 8.15892, -4.99046, 26670, 1684951308, 645312, 1886, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1509, 0, 32, 103, 1280
10.10.10.66, 1723, 19.7762, 12.691, -4.97327, 26801, 1684951308, 645312, 2419, 0, 255, 0, 49169, FIRST_ECHO, 880, 1637, 0, 33, 113, 1310
10.10.10.66, 1723, 15.5434, 16.8621, -4.94463, 26927, 1684951308, 645312, 431, 0, 255, 0, 49201, FIRST_ECHO, 880, 1757, 0, 33, 121, 1260
10.10.10.66, 1723, 11.7446, 26.0696, -4.87014, 27237, 1684951308, 645312, 30754, 0, 0, 0, 49377, FIRST_ECHO, 880, 2029, 0, 34, 138, 3100
10.10.10.66, 1723, 17.0025, 29.4901, -4.83003, 27370, 1684951308, 645312, 731, 0, 255, 0, 49201, FIRST_ECHO, 880, 2133, 0, 34, 144, 1330
10.10.10.66, 1723, 12.2264, 29.4901, -4.83003, 27370, 1684951308, 645312, 323, 0, 255, 0, 49202, SECOND_ECHO, 880, 2133, 0, 34, 144, 1330
10.10.10.66, 1723, 16.9323, 32.6013, -4.78993, 27504, 1684951308, 645312, 834, 0, 255, 0, 49201, FIRST_ECHO, 880, 2229, 0, 34, 149, 1340
10.10.10.66, 1723, 12.4672, 32.6013, -4.78993, 27504, 1684951308, 645312, 201, 0, 255, 0, 49202, SECOND_ECHO, 880, 2229, 0, 34, 149, 1340
10.10.10.66, 1723, 13.6388, 41.4821, -4.65242, 28053, 1684951308, 645312, 749, 0, 255, 0, 49201, FIRST_ECHO, 880, 2501, 0, 35, 163, 5490
10.10.10.66, 1723, 10.3729, 41.4821, -4.65242, 28053, 1684951308, 645312, 171, 0, 255, 0, 49202, SECOND_ECHO, 880, 2501, 0, 35, 163, 5490
10.10.10.66, 1723, 9.33185, 41.1957, -4.65815, 28855, 1684951308, 645312, 196, 0, 255, 0, 49201, FIRST_ECHO, 880, 2493, 0, 35, 163, 8020
10.10.10.66, 1723, 12.6014, 33.3863, -4.77847, 29341, 1684951308, 645312, 262, 0, 255, 0, 49201, FIRST_ECHO, 880, 2253, 0, 34, 151, 4860
10.10.10.66, 1723, 17.3875, 30.5157, -4.81857, 29469, 1684951308, 645312, 384, 0, 255, 0, 49201, FIRST_ECHO, 880, 2165, 0, 34, 146, 1280
10.10.10.66, 1723, 11.8125, 30.5157, -4.81857, 29469, 1684951308, 645312, 149, 0, 255, 0, 49202, SECOND_ECHO, 880, 2165, 0, 34, 146, 1280
10.10.10.66, 1723, 14.5313, 22.5917, -4.90452, 29769, 1684951308, 645312, 672, 0, 255, 0, 49201, FIRST_ECHO, 880, 1925, 0, 33, 132, 3000
10.10.10.66, 1723, 12.5936, 22.5917, -4.90452, 29769, 1684951308, 645312, 322, 0, 255, 0, 49202, SECOND_ECHO, 880, 1925, 0, 33, 132, 3000
10.10.10.66, 1723, 14.3339, 18.7701, -4.93317, 29894, 1684951308, 645312, 1801, 0, 255, 0, 49169, FIRST_ECHO, 880, 1813, 0, 33, 125, 1250
10.10.10.66, 1723, 18.9641, 14.6333, -4.96181, 30023, 1684951308, 645312, 5087, 0, 255, 0, 49393, FIRST_ECHO, 880, 1693, 0, 33, 117, 1290
10.10.10.66, 1723, 19.1987, 10.1299, -4.979, 30155, 1684951308, 645312, 1497, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1565, 0, 32, 107, 1320
10.10.10.66, 1723, 18.0391, -0.716197, -5.00192, 30460, 1684951308, 645312, 956, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1261, 0, 32, 82, 3050
10.10.10.66, 1723, 18.0238, -5.31132, -4.99619, 30588, 1684951308, 645312, 1012, 0, 255, 0, 1073791073, FIRST_ECHO, 880, 1133, 0, 31, 72, 1280
10.10.10.66, 1723, 17.9613, -9.82623, -4.98473, 30717, 1684951308, 645312, 1065, 0, 255, 0, 1073791009, FIRST_ECHO, 880, 1005, 0, 31, 61, 1290
10.10.10.66, 1723, 17.9596, -14.3354, -4.96181, 30849, 1684951308, 645312, 921, 0, 255, 0, 49169, FIRST_ECHO, 880, 877, 0, 31, 51, 1320
10.10.10.66, 1723, 17.2808, -18.4779, -4.93317, 30977, 1684951308, 645312, 360, 0, 255, 0, 49169, FIRST_ECHO, 880, 757, 0, 31, 43, 1280
10.10.10.66, 1723, 13.6192, -28.6479, -4.84149, 31335, 1684951308, 645312, 35308, 0, 0, 0, 49377, FIRST_ECHO, 880, 453, 0, 31, 24, 3580
10.10.10.66, 1723, 14.1083, -31.8163, -4.80139, 31466, 1684951308, 645312, 65535, 0, 0, 0, 49153, FIRST_ECHO, 880, 357, 0, 31, 19, 1310
10.10.10.66, 1723, 18.4512, -34.6353, -4.76128, 31600, 1684951308, 645312, 628, 0, 255, 0, 49169, FIRST_ECHO, 880, 269, 0, 31, 14, 1340
10.10.10.66, 1723, 15.3036, -39.8779, -4.67534, 32970, 1684951308, 645312, 1916, 0, 255, 0, 49169, FIRST_ECHO, 880, 109, 0, 30, 6, 13700
10.10.10.66, 1723, 18.6799, -37.7808, -4.70971, 33111, 1684951308, 645312, 364, 0, 255, 0, 49169, FIRST_ECHO, 880, 173, 0, 30, 9, 1410
10.10.10.66, 1723, 13.8094, -29.9542, -4.8243, 33494, 1684951308, 645312, 65535, 0, 0, 0, 49153, FIRST_ECHO, 880, 413, 0, 31, 22, 3830
10.10.10.66, 1723, 13.4241, -26.5394, -4.86441, 33628, 1684951308, 645312, 611, 0, 255, 0, 49169, FIRST_ECHO, 880, 517, 0, 31, 28, 1340
10.10.10.66, 1723, 18.01, -22.8324, -4.89879, 33762, 1684951308, 645312, 762, 0, 255, 0, 49169, FIRST_ECHO, 880, 629, 0, 31, 35, 1340
10.10.10.66, 1723, 17.9878, -13.4932, -4.96754, 34058, 1684951308, 645312, 855, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 901, 0, 31, 53, 2960
10.10.10.66, 1723, 18.0423, -8.96679, -4.98473, 34190, 1684951308, 645312, 694, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1029, 0, 31, 63, 1320
10.10.10.66, 1723, 18.0428, -4.44615, -4.99619, 34318, 1684951308, 645312, 1066, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1157, 0, 31, 73, 1280
10.10.10.66, 1723, 18.1118, 0.148969, -5.00192, 34446, 1684951308, 645312, 1111, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1285, 0, 32, 84, 1280
10.10.10.66, 1723, 18.3588, 4.74982, -4.99619, 34574, 1684951308, 645312, 4694, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1413, 0, 32, 95, 1280
10.10.10.66, 1723, 19.2245, 15.4813, -4.95608, 34885, 1684951308, 645312, 7375, 0, 255, 0, 49169, FIRST_ECHO, 880, 1717, 0, 33, 118, 3110
10.10.10.66, 1723, 13.6492, 19.6009, -4.92744, 35014, 1684951308, 645312, 2324, 0, 255, 0, 49169, FIRST_ECHO, 880, 1837, 0, 33, 126, 1290
10.10.10.66, 1723, 14.3252, 23.4053, -4.89306, 35141, 1684951308, 645312, 1648, 0, 255, 0, 49201, FIRST_ECHO, 880, 1949, 0, 33, 134, 1270
10.10.10.66, 1723, 12.4758, 23.4053, -4.89306, 35141, 1684951308, 645312, 157, 0, 255, 0, 49202, SECOND_ECHO, 880, 1949, 0, 33, 134, 1270
10.10.10.66, 1723, 16.8617, 30.235, -4.81857, 35402, 1684951308, 645312, 604, 0, 255, 0, 49201, FIRST_ECHO, 880, 2157, 0, 34, 146, 2610
10.10.10.66, 1723, 11.8038, 30.235, -4.81857, 35402, 1684951308, 645312, 245, 0, 255, 0, 49202, SECOND_ECHO, 880, 2157, 0, 34, 146, 2610
10.10.10.66, 1723, 12.4794, 33.1112, -4.77847, 35528, 1684951308, 645312, 399, 0, 255, 0, 49265, FIRST_ECHO, 880, 2245, 0, 34, 150, 1260
10.10.10.66, 1723, 9.35488, 40.9149, -4.65815, 36003, 1684951308, 645312, 3602, 0, 255, 0, 49201, FIRST_ECHO, 880, 2485, 0, 35, 162, 4750
10.10.10.66, 1723, 9.19238, 40.68, -4.66388, 36902, 1684951308, 645312, 2536, 0, 255, 0, 49201, FIRST_ECHO, 880, 2477, 0, 35, 162, 8990
10.10.10.66, 1723, 16.5562, 33.8962, -4.77274, 37317, 1684951308, 645312, 1312, 0, 255, 0, 49201, FIRST_ECHO, 880, 2269, 0, 35, 152, 4150
10.10.10.66, 1723, 11.5579, 33.8962, -4.77274, 37317, 1684951308, 645312, 274, 0, 255, 0, 49202, SECOND_ECHO, 880, 2269, 0, 35, 152, 4150
10.10.10.66, 1723, 17.4521, 31.0257, -4.80712, 37447, 1684951308, 645312, 796, 0, 255, 0, 49201, FIRST_ECHO, 880, 2181, 0, 34, 147, 1300
10.10.10.66, 1723, 11.8221, 31.0257, -4.80712, 37447, 1684951308, 645312, 135, 0, 255, 0, 49202, SECOND_ECHO, 880, 2181, 0, 34, 147, 1300
10.10.10.66, 1723, 14.7478, 22.0646, -4.90452, 37787, 1684951308, 645312, 903, 0, 255, 0, 49169, FIRST_ECHO, 880, 1909, 0, 33, 131, 3400
10.10.10.66, 1723, 14.8214, 17.9393, -4.9389, 37920, 1684951308, 645312, 1872, 0, 255, 0, 49169, FIRST_ECHO, 880, 1789, 0, 33, 123, 1330
10.10.10.66, 1723, 20.3287, 13.7911, -4.96754, 38048, 1684951308, 645312, 4176, 0, 255, 0, 49169, FIRST_ECHO, 880, 1669, 0, 33, 115, 1280
10.10.10.66, 1723, 19.1058, 9.32202, -4.98473, 38180, 1684951308, 645312, 2115, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1541, 0, 32, 105, 1320
10.10.10.66, 1723, 18.1549, -0.4068, -5.00192, 38452, 1684951308, 645312, 803, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1269, 0, 32, 83, 2720
10.10.10.66, 1723, 18.083, -5.00765, -4.99619, 38580, 1684951308, 645312, 805, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1141, 0, 31, 72, 1280
10.10.10.66, 1723, 18.1123, -9.57412, -4.98473, 38709, 1684951308, 645312, 801, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1013, 0, 31, 62, 1290
10.10.10.66, 1723, 18.0485, -14.0375, -4.96181, 38840, 1684951308, 645312, 936, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 885, 0, 31, 52, 1310
10.10.10.66, 1723, 17.9888, -18.2372, -4.9389, 38968, 1684951308, 645312, 564, 0, 255, 0, 49201, FIRST_ECHO, 880, 765, 0, 31, 44, 1280
10.10.10.66, 1723, 16.8377, -18.2372, -4.9389, 38968, 1684951308, 645312, 403, 0, 255, 0, 49202, SECOND_ECHO, 880, 765, 0, 31, 44, 1280
10.10.10.66, 1723, 13.6015, -28.4187, -4.84149, 39325, 1684951308, 645312, 4604, 0, 255, 0, 49393, FIRST_ECHO, 880, 461, 0, 31, 24, 3570
10.10.10.66, 1723, 14.021, -31.5356, -4.80139, 39455, 1684951308, 645312, 65535, 0, 0, 0, 49153, FIRST_ECHO, 880, 365, 0, 31, 19, 1300
10.10.10.66, 1723, 14.3652, -34.4061, -4.76128, 39587, 1684951308, 645312, 684, 0, 255, 0, 49201, FIRST_ECHO, 880, 277, 0, 31, 14, 1320
10.10.10.66, 1723, 15.4214, -39.3164, -4.68679, 41008, 1684951308, 645312, 468, 0, 255, 0, 49169, FIRST_ECHO, 880, 125, 0, 30, 6, 14210
10.10.10.66, 1723, 18.7372, -37.2251, -4.72117, 41142, 1684951308, 645312, 364, 0, 255, 0, 49169, FIRST_ECHO, 880, 189, 0, 31, 10, 1340
10.10.10.66, 1723, 13.8443, -30.5157, -4.81857, 41472, 1684951308, 645312, 65535, 0, 0, 0, 49153, FIRST_ECHO, 880, 397, 0, 31, 21, 3300
10.10.10.66, 1723, 13.4752, -27.1009, -4.85868, 41608, 1684951308, 645312, 5274, 0, 255, 0, 49393, FIRST_ECHO, 880, 501, 0, 31, 27, 1360
10.10.10.66, 1723, 18.154, -23.3595, -4.89306, 41743, 1684951308, 645312, 626, 0, 255, 0, 49169, FIRST_ECHO, 880, 613, 0, 31, 34, 1350
10.10.10.66, 1723, 18.1062, -12.9431, -4.96754, 42075, 1684951308, 645312, 785, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 917, 0, 31, 54, 3320
10.10.10.66, 1723, 18.1488, -8.41102, -4.98473, 42206, 1684951308, 645312, 724, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1045, 0, 31, 64, 1310
10.10.10.66, 1723, 18.1493, -3.88465, -4.99619, 42334, 1684951308, 645312, 923, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1173, 0, 31, 75, 1280
10.10.10.66, 1723, 18.2308, 0.716197, -5.00192, 42462, 1684951308, 645312, 1082, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1301, 0, 32, 86, 1280
10.10.10.66, 1723, 18.5861, 5.31132, -4.99619, 42590, 1684951308, 645312, 1373, 0, 255, 0, 1073791009, FIRST_ECHO, 880, 1429, 0, 32, 96, 1280
10.10.10.66, 1723, 19.2959, 14.9313, -4.95608, 42868, 1684951308, 645312, 9085, 0, 255, 0, 49169, FIRST_ECHO, 880, 1701, 0, 33, 117, 2780
10.10.10.66, 1723, 14.1151, 19.0623, -4.93317, 42997, 1684951308, 645312, 1710, 0, 255, 0, 49169, FIRST_ECHO, 880, 1821, 0, 33, 125, 1290
10.10.10.66, 1723, 14.3743, 22.8324, -4.89879, 43123, 1684951308, 645312, 428, 0, 255, 0, 49201, FIRST_ECHO, 880, 1933, 0, 33, 133, 1260
10.10.10.66, 1723, 12.6794, 22.8324, -4.89879, 43123, 1684951308, 645312, 283, 0, 255, 0, 49202, SECOND_ECHO, 880, 1933, 0, 33, 133, 1260
10.10.10.66, 1723, 17.405, 30.7908, -4.81285, 43424, 1684951308, 645312, 1032, 0, 255, 0, 49201, FIRST_ECHO, 880, 2173, 0, 34, 146, 3010
10.10.10.66, 1723, 11.7936, 30.7908, -4.81285, 43424, 1684951308, 645312, 442, 0, 255, 0, 49202, SECOND_ECHO, 880, 2173, 0, 34, 146, 3010
10.10.10.66, 1723, 16.5912, 33.6154, -4.77274, 43553, 1684951308, 645312, 1259, 0, 255, 0, 49265, FIRST_ECHO, 880, 2261, 0, 35, 151, 1290
10.10.10.66, 1723, 12.639, 33.6154, -4.77274, 43553, 1684951308, 645312, 408, 0, 255, 0, 49266, SECOND_ECHO, 880, 2261, 0, 35, 151, 1290
10.10.10.66, 1723, 11.0512, 33.6154, -4.77274, 43553, 1684951308, 645312, 129, 0, 255, 0, 49268, THIRD_ECHO, 880, 2261, 0, 35, 151, 1290
10.10.10.66, 1723, 9.37486, 40.3993, -4.66961, 43958, 1684951308, 645312, 255, 0, 255, 0, 49201, FIRST_ECHO, 880, 2469, 0, 35, 161, 4050
10.10.10.66, 1723, 9.34266, 40.1643, -4.67534, 44945, 1684951308, 645312, 2508, 0, 255, 0, 49265, FIRST_ECHO, 880, 2461, 0, 35, 161, 9870
10.10.10.66, 1723, 11.0946, 34.4061, -4.76128, 45291, 1684951308, 645312, 516, 0, 255, 0, 49201, FIRST_ECHO, 880, 2285, 0, 35, 152, 3460
10.10.10.66, 1723, 17.425, 31.5356, -4.80139, 45424, 1684951308, 645312, 3110, 0, 255, 0, 49201, FIRST_ECHO, 880, 2197, 0, 34, 148, 1330
10.10.10.66, 1723, 12.521, 31.5356, -4.80139, 45424, 1684951308, 645312, 196, 0, 255, 0, 49202, SECOND_ECHO, 880, 2197, 0, 34, 148, 1330
