Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), point time stamp (ns), frame time stamp (s), frame time stamp (us), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.66, 1715, 22.4519, -26.7056, -2.23454, 1865618, 1684951307, 817746, 193, 0, 255, 0, 49169, FIRST_ECHO, 772, 509, 0, 35, 27, 8380
10.10.10.66, 1715, 31.3169, -20.2884, -2.26318, 1865843, 1684951307, 817746, 341, 0, 255, 0, 49169, FIRST_ECHO, 772, 701, 0, 35, 39, 2250
10.10.10.66, 1715, 26.0607, -12.8858, -2.2861, 1866075, 1684951307, 817746, 355, 0, 255, 0, 1073791169, FIRST_ECHO, 772, 917, 0, 35, 54, 2320
10.10.10.66, 1715, 32.2069, -4.98473, -2.29756, 1866302, 1684951307, 817746, 438, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1141, 0, 36, 72, 2270
10.10.10.66, 1715, 33.6778, 3.0023, -2.29756, 1866526, 1684951307, 817746, 658, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1365, 0, 36, 91, 2240
10.10.10.66, 1715, 23.8543, 10.9378, -2.2861, 1866751, 1684951307, 817746, 1019, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1589, 0, 37, 109, 2250
10.10.10.66, 1715, 20.6026, 26.7056, -2.23454, 1867267, 1684951307, 817746, 1110, 0, 255, 0, 49169, FIRST_ECHO, 772, 2053, 0, 38, 140, 5160
10.10.10.66, 1715, 17.2549, 32.183, -2.20016, 1867493, 1684951307, 817746, 1150, 0, 255, 0, 49169, FIRST_ECHO, 772, 2221, 0, 38, 149, 2260
10.10.10.66, 1715, 15.7463, 39.9925, -2.14859, 1867937, 1684951307, 817746, 1043, 0, 255, 0, 49169, FIRST_ECHO, 772, 2461, 0, 39, 161, 4440
10.10.10.66, 1715, 15.6377, 36.3313, -2.17724, 1869183, 1684951307, 817746, 2168, 0, 255, 0, 49201, FIRST_ECHO, 772, 2349, 0, 39, 155, 12460
10.10.10.66, 1715, 17.5764, 31.6788, -2.20589, 1869413, 1684951307, 817746, 1092, 0, 255, 0, 49169, FIRST_ECHO, 772, 2205, 0, 38, 148, 2300
10.10.10.66, 1715, 20.643, 25.955, -2.24026, 1869645, 1684951307, 817746, 3662, 0, 255, 0, 49201, FIRST_ECHO, 772, 2029, 0, 38, 138, 2320
10.10.10.66, 1715, 24.2017, 11.2357, -2.2861, 1870122, 1684951307, 817746, 1383, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1597, 0, 37, 109, 4770
10.10.10.66, 1715, 33.6758, 3.30597, -2.29756, 1870348, 1684951307, 817746, 685, 0, 255, 0, 1073791073, FIRST_ECHO, 772, 1373, 0, 36, 92, 2260
10.10.10.66, 1715, 32.2008, -4.68107, -2.29756, 1870572, 1684951307, 817746, 432, 0, 255, 0, 1073791009, FIRST_ECHO, 772, 1149, 0, 36, 73, 2240
10.10.10.66, 1715, 28.7743, -12.5879, -2.2861, 1870799, 1684951307, 817746, 1098, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 925, 0, 35, 55, 2270
10.10.10.66, 1715, 31.2726, -20.0478, -2.26318, 1871030, 1684951307, 817746, 367, 0, 255, 0, 49169, FIRST_ECHO, 772, 709, 0, 35, 40, 2310
10.10.10.66, 1715, 22.7321, -26.4248, -2.23454, 1871254, 1684951307, 817746, 236, 0, 255, 0, 49169, FIRST_ECHO, 772, 517, 0, 35, 28, 2240
10.10.10.66, 1715, 22.0508, -27.2212, -2.22881, 1873598, 1684951307, 817746, 173, 0, 255, 0, 49169, FIRST_ECHO, 772, 493, 0, 35, 26, 7620
10.10.10.66, 1715, 31.2575, -20.8671, -2.25745, 1873825, 1684951307, 817746, 283, 0, 255, 0, 49169, FIRST_ECHO, 772, 685, 0, 35, 38, 2270
10.10.10.66, 1715, 26.1221, -13.7281, -2.28037, 1874050, 1684951307, 817746, 919, 0, 255, 0, 1073791169, FIRST_ECHO, 772, 893, 0, 35, 53, 2250
10.10.10.66, 1715, 32.0908, -5.84417, -2.29756, 1874278, 1684951307, 817746, 432, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1117, 0, 36, 70, 2280
10.10.10.66, 1715, 33.0035, 2.13713, -2.29756, 1874502, 1684951307, 817746, 9369, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1341, 0, 36, 89, 2240
10.10.10.66, 1715, 25.2971, 10.0841, -2.29183, 1874727, 1684951307, 817746, 866, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1565, 0, 37, 107, 2250
10.10.10.66, 1715, 20.5403, 26.9863, -2.23454, 1875277, 1684951307, 817746, 1076, 0, 255, 0, 49169, FIRST_ECHO, 772, 2061, 0, 38, 140, 5500
10.10.10.66, 1715, 17.1271, 32.4638, -2.20016, 1875504, 1684951307, 817746, 5272, 0, 255, 0, 49169, FIRST_ECHO, 772, 2229, 0, 38, 149, 2270
10.10.10.66, 1715, 15.7585, 36.8355, -2.17151, 1875729, 1684951307, 817746, 4825, 0, 255, 0, 49265, FIRST_ECHO, 772, 2365, 0, 39, 156, 2250
10.10.10.66, 1715, 16.0242, 37.3454, -2.16578, 1877122, 1684951307, 817746, 1977, 0, 255, 0, 49201, FIRST_ECHO, 772, 2381, 0, 39, 157, 13930
10.10.10.66, 1715, 16.8195, 32.968, -2.20016, 1877354, 1684951307, 817746, 3752, 0, 255, 0, 49169, FIRST_ECHO, 772, 2245, 0, 38, 150, 2320
10.10.10.66, 1715, 20.0345, 27.2671, -2.22881, 1877595, 1684951307, 817746, 1002, 0, 255, 0, 49201, FIRST_ECHO, 772, 2069, 0, 38, 141, 2410
10.10.10.66, 1715, 24.5919, 10.3877, -2.29183, 1878147, 1684951307, 817746, 712, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1573, 0, 37, 107, 5520
10.10.10.66, 1715, 33.3433, 2.4408, -2.29756, 1878372, 1684951307, 817746, 606, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1349, 0, 36, 90, 2250
10.10.10.66, 1715, 32.1494, -5.5405, -2.29756, 1878596, 1684951307, 817746, 468, 0, 255, 0, 1073791009, FIRST_ECHO, 772, 1125, 0, 36, 71, 2240
10.10.10.66, 1715, 26.0787, -13.4301, -2.2861, 1878824, 1684951307, 817746, 2044, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 901, 0, 35, 53, 2280
10.10.10.66, 1715, 26.0761, -13.4301, -2.2861, 1878824, 1684951307, 817746, 563, 0, 255, 255, 1073791202, SECOND_ECHO, 772, 901, 0, 0, 0, 2280
10.10.10.66, 1715, 31.3035, -20.5749, -2.26318, 1879048, 1684951307, 817746, 370, 0, 255, 0, 49169, FIRST_ECHO, 772, 693, 0, 35, 39, 2240
10.10.10.66, 1715, 22.3258, -26.9863, -2.23454, 1879274, 1684951307, 817746, 218, 0, 255, 0, 49169, FIRST_ECHO, 772, 501, 0, 35, 27, 2260
10.10.10.66, 1715, 10.3237, -41.0238, -2.14286, 1880021, 1684951307, 817746, 38, 0, 255, 0, 49169, FIRST_ECHO, 772, 69, 0, 34, 3, 7470
10.10.10.66, 1715, 21.7214, -27.7827, -2.22881, 1881578, 1684951307, 817746, 161, 0, 255, 0, 49169, FIRST_ECHO, 772, 477, 0, 35, 25, 6930
10.10.10.66, 1715, 31.2631, -21.3942, -2.25745, 1881807, 1684951307, 817746, 322, 0, 255, 0, 49169, FIRST_ECHO, 772, 669, 0, 35, 37, 2290
10.10.10.66, 1715, 26.2026, -14.2724, -2.28037, 1882033, 1684951307, 817746, 1434, 0, 255, 0, 49169, FIRST_ECHO, 772, 877, 0, 35, 51, 2260
10.10.10.66, 1715, 32.1051, -6.40567, -2.29756, 1882262, 1684951307, 817746, 458, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1101, 0, 36, 69, 2290
10.10.10.66, 1715, 32.997, 1.57563, -2.29756, 1882486, 1684951307, 817746, 569, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1325, 0, 36, 87, 2240
10.10.10.66, 1715, 19.5222, 17.8648, -2.26891, 1882962, 1684951307, 817746, 391, 0, 255, 0, 49201, FIRST_ECHO, 772, 1789, 0, 37, 123, 4760
10.10.10.66, 1715, 21.6759, 24.6315, -2.24599, 1883188, 1684951307, 817746, 8772, 0, 255, 0, 49201, FIRST_ECHO, 772, 1989, 0, 38, 136, 2260
10.10.10.66, 1715, 18.0827, 30.384, -2.21162, 1883413, 1684951307, 817746, 1033, 0, 255, 0, 49169, FIRST_ECHO, 772, 2165, 0, 38, 146, 2250
10.10.10.66, 1715, 15.3015, 41.3045, -2.13713, 1884053, 1684951307, 817746, 834, 0, 255, 0, 49169, FIRST_ECHO, 772, 2501, 0, 39, 163, 6400
10.10.10.66, 1715, 15.0639, 40.5081, -2.14286, 1884902, 1684951307, 817746, 3066, 0, 255, 0, 49169, FIRST_ECHO, 772, 2477, 0, 39, 162, 8490
10.10.10.66, 1715, 18.0755, 30.659, -2.21162, 1885458, 1684951307, 817746, 4164, 0, 255, 0, 49201, FIRST_ECHO, 772, 2173, 0, 38, 146, 5560
10.10.10.66, 1715, 21.5597, 24.8721, -2.24599, 1885684, 1684951307, 817746, 3077, 0, 255, 0, 49169, FIRST_ECHO, 772, 1997, 0, 38, 136, 2260
10.10.10.66, 1715, 19.1848, 18.157, -2.26891, 1885912, 1684951307, 817746, 595, 0, 255, 0, 49201, FIRST_ECHO, 772, 1797, 0, 37, 124, 2280
10.10.10.66, 1715, 33.3177, 1.8793, -2.29756, 1886388, 1684951307, 817746, 16568, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1333, 0, 36, 88, 4760
10.10.10.66, 1715, 32.1522, -6.102, -2.29756, 1886612, 1684951307, 817746, 445, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1109, 0, 36, 69, 2240
10.10.10.66, 1715, 26.1593, -13.9744, -2.28037, 1886840, 1684951307, 817746, 789, 0, 255, 0, 1073791169, FIRST_ECHO, 772, 885, 0, 35, 52, 2280
10.10.10.66, 1715, 31.4469, -21.1078, -2.25745, 1887066, 1684951307, 817746, 313, 0, 255, 0, 49169, FIRST_ECHO, 772, 677, 0, 35, 38, 2260
10.10.10.66, 1715, 21.9039, -27.502, -2.22881, 1887294, 1684951307, 817746, 208, 0, 255, 0, 49169, FIRST_ECHO, 772, 485, 0, 35, 26, 2280
10.10.10.66, 1715, 138.518, -40.2274, -2.14859, 1888929, 1684951307, 817746, 1458, 0, 255, 0, 49169, FIRST_ECHO, 772, 93, 0, 34, 5, 9550
10.10.10.66, 1715, 21.3058, -28.2927, -2.22308, 1889557, 1684951307, 817746, 155, 0, 255, 0, 49169, FIRST_ECHO, 772, 461, 0, 35, 24, 6280
10.10.10.66, 1715, 31.3785, -22.2078, -2.25745, 1889780, 1684951307, 817746, 278, 0, 255, 0, 49169, FIRST_ECHO, 772, 645, 0, 35, 36, 2230
10.10.10.66, 1715, 26.2745, -15.1146, -2.28037, 1890008, 1684951307, 817746, 1301, 0, 255, 0, 49169, FIRST_ECHO, 772, 853, 0, 35, 50, 2280
10.10.10.66, 1715, 32.039, -7.2651, -2.29183, 1890238, 1684951307, 817746, 470, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1077, 0, 36, 67, 2300
10.10.10.66, 1715, 26.9231, 9.28192, -2.29183, 1890702, 1684951307, 817746, 1063, 0, 255, 0, 1073791009, FIRST_ECHO, 772, 1541, 0, 37, 105, 4640
10.10.10.66, 1715, 20.7413, 16.7877, -2.27464, 1890927, 1684951307, 817746, 399, 0, 255, 0, 49201, FIRST_ECHO, 772, 1757, 0, 37, 121, 2250
10.10.10.66, 1715, 20.0979, 16.7877, -2.27464, 1890927, 1684951307, 817746, 372, 0, 255, 0, 49202, SECOND_ECHO, 772, 1757, 0, 37, 121, 2250
10.10.10.66, 1715, 21.8138, 23.5428, -2.25172, 1891151, 1684951307, 817746, 1381, 0, 255, 0, 49169, FIRST_ECHO, 772, 1957, 0, 38, 134, 2240
10.10.10.66, 1715, 18.6083, 29.5933, -2.21735, 1891380, 1684951307, 817746, 1331, 0, 255, 0, 49201, FIRST_ECHO, 772, 2141, 0, 38, 145, 2290
10.10.10.66, 1715, 14.4574, 41.5394, -2.13713, 1892080, 1684951307, 817746, 1083, 0, 255, 0, 49201, FIRST_ECHO, 772, 2509, 0, 39, 163, 7000
10.10.10.66, 1715, 15.8143, 36.0505, -2.17724, 1893197, 1684951307, 817746, 2893, 0, 255, 0, 49169, FIRST_ECHO, 772, 2341, 0, 39, 155, 11170
10.10.10.66, 1715, 17.7086, 31.3981, -2.20589, 1893424, 1684951307, 817746, 4179, 0, 255, 0, 49393, FIRST_ECHO, 772, 2197, 0, 38, 148, 2270
10.10.10.66, 1715, 20.8202, 25.6742, -2.24026, 1893655, 1684951307, 817746, 6387, 0, 255, 0, 49201, FIRST_ECHO, 772, 2021, 0, 38, 138, 2310
10.10.10.66, 1715, 19.069, 18.6899, -2.26891, 1893894, 1684951307, 817746, 513, 0, 255, 0, 49265, FIRST_ECHO, 772, 1813, 0, 37, 125, 2390
10.10.10.66, 1715, 17.8325, 18.6899, -2.26891, 1893894, 1684951307, 817746, 203, 0, 255, 0, 49266, SECOND_ECHO, 772, 1813, 0, 37, 125, 2390
10.10.10.66, 1715, 33.1104, 1.27197, -2.29756, 1894404, 1684951307, 817746, 540, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1317, 0, 36, 87, 5100
10.10.10.66, 1715, 32.1205, -6.70934, -2.29756, 1894628, 1684951307, 817746, 486, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1093, 0, 36, 68, 2240
10.10.10.66, 1715, 26.263, -14.5703, -2.28037, 1894857, 1684951307, 817746, 2894, 0, 255, 0, 49201, FIRST_ECHO, 772, 869, 0, 35, 51, 2290
10.10.10.66, 1715, 31.3591, -21.6807, -2.25745, 1895084, 1684951307, 817746, 337, 0, 255, 0, 49169, FIRST_ECHO, 772, 661, 0, 35, 37, 2270
10.10.10.66, 1715, 21.5248, -28.0119, -2.22881, 1895315, 1684951307, 817746, 180, 0, 255, 0, 49169, FIRST_ECHO, 772, 469, 0, 35, 25, 2310
10.10.10.66, 1715, 12.5998, -39.9466, -2.14859, 1895932, 1684951307, 817746, 52, 0, 255, 0, 49169, FIRST_ECHO, 772, 101, 0, 34, 5, 6170
10.10.10.66, 1715, 20.9379, -28.8083, -2.22308, 1897536, 1684951307, 817746, 132, 0, 255, 0, 49169, FIRST_ECHO, 772, 445, 0, 35, 23, 5660
10.10.10.66, 1715, 31.3741, -22.735, -2.25172, 1897762, 1684951307, 817746, 260, 0, 255, 0, 49169, FIRST_ECHO, 772, 629, 0, 35, 35, 2260
10.10.10.66, 1715, 26.3798, -15.6589, -2.28037, 1897991, 1684951307, 817746, 982, 0, 255, 0, 49169, FIRST_ECHO, 772, 837, 0, 35, 48, 2290
10.10.10.66, 1715, 32.048, -7.82087, -2.29183, 1898222, 1684951307, 817746, 490, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1061, 0, 36, 65, 2310
10.10.10.66, 1715, 25.8563, 9.83196, -2.29183, 1898719, 1684951307, 817746, 911, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1557, 0, 37, 106, 4970
10.10.10.66, 1715, 19.6501, 17.6185, -2.26891, 1898953, 1684951307, 817746, 406, 0, 255, 0, 49201, FIRST_ECHO, 772, 1781, 0, 37, 122, 2340
10.10.10.66, 1715, 21.9871, 24.3507, -2.24599, 1899179, 1684951307, 817746, 4527, 0, 255, 0, 49169, FIRST_ECHO, 772, 1981, 0, 38, 135, 2260
10.10.10.66, 1715, 18.4156, 30.1032, -2.21735, 1899402, 1684951307, 817746, 6590, 0, 255, 0, 49169, FIRST_ECHO, 772, 2157, 0, 38, 145, 2230
10.10.10.66, 1715, 15.1797, 41.0238, -2.14286, 1900027, 1684951307, 817746, 3872, 0, 255, 0, 49201, FIRST_ECHO, 772, 2493, 0, 39, 163, 6250
10.10.10.66, 1715, 15.9416, 35.8213, -2.17724, 1901211, 1684951307, 817746, 2949, 0, 255, 0, 49265, FIRST_ECHO, 772, 2333, 0, 39, 155, 11840
10.10.10.66, 1715, 18.0997, 31.1689, -2.21162, 1901435, 1684951307, 817746, 1418, 0, 255, 0, 49169, FIRST_ECHO, 772, 2189, 0, 38, 147, 2240
10.10.10.66, 1715, 21.0499, 25.3878, -2.24026, 1901665, 1684951307, 817746, 6529, 0, 255, 0, 49201, FIRST_ECHO, 772, 2013, 0, 38, 137, 2300
10.10.10.66, 1715, 20.1333, 16.4897, -2.27464, 1901963, 1684951307, 817746, 708, 0, 255, 0, 49169, FIRST_ECHO, 772, 1749, 0, 37, 120, 2980
10.10.10.66, 1715, 27.4488, 8.97825, -2.29183, 1902188, 1684951307, 817746, 772, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1533, 0, 37, 104, 2250
10.10.10.66, 1715, 32.0607, -7.51721, -2.29183, 1902652, 1684951307, 817746, 467, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1069, 0, 36, 66, 4640
10.10.10.66, 1715, 26.3497, -15.4126, -2.28037, 1902882, 1684951307, 817746, 1216, 0, 255, 0, 49169, FIRST_ECHO, 772, 845, 0, 35, 49, 2300
10.10.10.66, 1715, 21.231, -28.5276, -2.22308, 1903335, 1684951307, 817746, 142, 0, 255, 0, 49169, FIRST_ECHO, 772, 453, 0, 35, 24, 2240
10.10.10.66, 1715, 20.2129, -29.8282, -2.21735, 1905494, 1684951307, 817746, 332, 0, 255, 0, 49169, FIRST_ECHO, 772, 413, 0, 35, 22, 4860
10.10.10.66, 1715, 31.3023, -23.7835, -2.24599, 1905724, 1684951307, 817746, 319, 0, 255, 0, 49169, FIRST_ECHO, 772, 597, 0, 35, 33, 2300
10.10.10.66, 1715, 26.5493, -17.034, -2.27464, 1905948, 1684951307, 817746, 407, 0, 255, 0, 49265, FIRST_ECHO, 772, 797, 0, 35, 46, 2240
10.10.10.66, 1715, 32.9205, 0.458366, -2.29756, 1906454, 1684951307, 817746, 555, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1293, 0, 36, 85, 5060
10.10.10.66, 1715, 31.9419, 8.42248, -2.29183, 1906678, 1684951307, 817746, 1808, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1517, 0, 37, 103, 2240
10.10.10.66, 1715, 20.9009, 15.9511, -2.27464, 1906902, 1684951307, 817746, 636, 0, 255, 0, 49169, FIRST_ECHO, 772, 1733, 0, 37, 119, 2240
10.10.10.66, 1715, 22.5869, 23.0214, -2.25172, 1907132, 1684951307, 817746, 6083, 0, 255, 0, 49169, FIRST_ECHO, 772, 1941, 0, 38, 133, 2300
10.10.10.66, 1715, 19.0059, 29.0833, -2.22308, 1907359, 1684951307, 817746, 971, 0, 255, 0, 49201, FIRST_ECHO, 772, 2125, 0, 38, 144, 2270
10.10.10.66, 1715, 19.3783, 28.0635, -2.22881, 1909565, 1684951307, 817746, 1078, 0, 255, 0, 49201, FIRST_ECHO, 772, 2093, 0, 38, 142, 22060
10.10.10.66, 1715, 23.1116, 21.6807, -2.25745, 1909796, 1684951307, 817746, 419, 0, 255, 0, 49265, FIRST_ECHO, 772, 1901, 0, 38, 130, 2310
10.10.10.66, 1715, 16.9908, 21.6807, -2.25745, 1909796, 1684951307, 817746, 197, 0, 255, 0, 49266, SECOND_ECHO, 772, 1901, 0, 38, 130, 2310
10.10.10.66, 1715, 18.6255, 21.6807, -2.25745, 1909796, 1684951307, 817746, 97, 0, 255, 0, 49268, THIRD_ECHO, 772, 1901, 0, 38, 130, 2310
10.10.10.66, 1715, 22.8421, 14.5703, -2.28037, 1910023, 1684951307, 817746, 1002, 0, 255, 0, 49201, FIRST_ECHO, 772, 1693, 0, 37, 116, 2270
10.10.10.66, 1715, 21.3895, 14.5703, -2.28037, 1910023, 1684951307, 817746, 286, 0, 255, 0, 49202, SECOND_ECHO, 772, 1693, 0, 37, 116, 2270
10.10.10.66, 1715, 36.4061, 6.70934, -2.29756, 1910252, 1684951307, 817746, 1285, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1469, 0, 36, 99, 2290
10.10.10.66, 1715, 32.6152, -1.27197, -2.29756, 1910476, 1684951307, 817746, 414, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1245, 0, 36, 81, 2240
10.10.10.66, 1715, 31.8121, -9.23035, -2.29183, 1910700, 1684951307, 817746, 554, 0, 255, 0, 1073791169, FIRST_ECHO, 772, 1021, 0, 35, 62, 2240
10.10.10.66, 1715, 23.8508, -25.107, -2.24026, 1911205, 1684951307, 817746, 286, 0, 255, 0, 49201, FIRST_ECHO, 772, 557, 0, 35, 30, 5050
10.10.10.66, 1715, 19.8195, -30.8939, -2.21162, 1911432, 1684951307, 817746, 524, 0, 255, 0, 49169, FIRST_ECHO, 772, 381, 0, 35, 20, 2270
10.10.10.66, 1715, 18.8521, -32.418, -2.20016, 1913381, 1684951307, 817746, 113, 0, 255, 0, 49169, FIRST_ECHO, 772, 333, 0, 35, 17, 3370
10.10.10.66, 1715, 31.3269, -19.2227, -2.26891, 1913879, 1684951307, 817746, 300, 0, 255, 0, 49169, FIRST_ECHO, 772, 733, 0, 35, 41, 4980
10.10.10.66, 1715, 28.6723, -11.7857, -2.2861, 1914108, 1684951307, 817746, 1291, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 949, 0, 35, 57, 2290
10.10.10.66, 1715, 32.4386, -3.86747, -2.29756, 1914334, 1684951307, 817746, 401, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1173, 0, 36, 75, 2260
10.10.10.66, 1715, 34.1697, 4.17113, -2.29756, 1914558, 1684951307, 817746, 738, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1397, 0, 36, 94, 2240
10.10.10.66, 1715, 23.2236, 12.0894, -2.2861, 1914784, 1684951307, 817746, 5662, 0, 255, 0, 49265, FIRST_ECHO, 772, 1621, 0, 37, 111, 2260
10.10.10.66, 1715, 25.1936, 19.5149, -2.26318, 1915014, 1684951307, 817746, 570, 0, 255, 0, 49265, FIRST_ECHO, 772, 1837, 0, 37, 126, 2300
10.10.10.66, 1715, 17.8028, 19.5149, -2.26318, 1915014, 1684951307, 817746, 249, 0, 255, 0, 49266, SECOND_ECHO, 772, 1837, 0, 37, 126, 2300
10.10.10.66, 1715, 19.2622, 19.5149, -2.26318, 1915014, 1684951307, 817746, 178, 0, 255, 0, 49268, THIRD_ECHO, 772, 1837, 0, 37, 126, 2300
10.10.10.66, 1715, 16.5425, 34.7613, -2.1887, 1915617, 1684951307, 817746, 3332, 0, 255, 0, 49201, FIRST_ECHO, 772, 2301, 0, 39, 153, 6030
10.10.10.66, 1715, 15.4677, 38.6861, -2.16005, 1915842, 1684951307, 817746, 1006, 0, 255, 0, 49201, FIRST_ECHO, 772, 2421, 0, 39, 159, 2250
10.10.10.66, 1715, 16.5332, 39.431, -2.15432, 1916985, 1684951307, 817746, 1809, 0, 255, 0, 49393, FIRST_ECHO, 772, 2445, 0, 39, 160, 11430
10.10.10.66, 1715, 15.7551, 39.431, -2.15432, 1916985, 1684951307, 817746, 1119, 0, 255, 0, 49394, SECOND_ECHO, 772, 2445, 0, 39, 160, 11430
10.10.10.66, 1715, 16.6442, 34.5322, -2.1887, 1917278, 1684951307, 817746, 3863, 0, 255, 0, 49201, FIRST_ECHO, 772, 2293, 0, 39, 153, 2930
10.10.10.66, 1715, 18.4362, 20.3343, -2.26318, 1917841, 1684951307, 817746, 734, 0, 255, 0, 49201, FIRST_ECHO, 772, 1861, 0, 37, 128, 5630
10.10.10.66, 1715, 22.0864, 13.1838, -2.2861, 1918065, 1684951307, 817746, 415, 0, 255, 0, 49201, FIRST_ECHO, 772, 1653, 0, 37, 113, 2240
10.10.10.66, 1715, 34.7032, 5.2884, -2.29756, 1918292, 1684951307, 817746, 738, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1429, 0, 36, 96, 2270
10.10.10.66, 1715, 32.4603, -2.69863, -2.29756, 1918516, 1684951307, 817746, 475, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1205, 0, 36, 77, 2240
10.10.10.66, 1715, 31.6974, -10.6398, -2.29183, 1918741, 1684951307, 817746, 467, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 981, 0, 35, 59, 2250
10.10.10.66, 1715, 26.6267, -18.157, -2.26891, 1918968, 1684951307, 817746, 529, 0, 255, 0, 49169, FIRST_ECHO, 772, 765, 0, 35, 43, 2270
10.10.10.66, 1715, 18.1914, -33.4722, -2.19443, 1919550, 1684951307, 817746, 220, 0, 255, 0, 49169, FIRST_ECHO, 772, 301, 0, 35, 15, 5820
10.10.10.66, 1715, 10.8881, -38.4111, -2.16005, 1919821, 1684951307, 817746, 72, 0, 255, 0, 49169, FIRST_ECHO, 772, 149, 0, 34, 7, 2710
10.10.10.66, 1715, 10.8956, -38.1303, -2.16005, 1921078, 1684951307, 817746, 26, 0, 255, 0, 49169, FIRST_ECHO, 772, 157, 0, 34, 8, 12570
10.10.10.66, 1715, 17.9483, -33.9821, -2.1887, 1921307, 1684951307, 817746, 217, 0, 255, 0, 49201, FIRST_ECHO, 772, 285, 0, 35, 14, 2290
10.10.10.66, 1715, 26.6037, -17.5669, -2.27464, 1921931, 1684951307, 817746, 704, 0, 255, 0, 49201, FIRST_ECHO, 772, 781, 0, 35, 45, 6240
10.10.10.66, 1715, 31.7468, -10.0841, -2.29183, 1922157, 1684951307, 817746, 536, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 997, 0, 35, 60, 2260
10.10.10.66, 1715, 32.5241, -2.13713, -2.29756, 1922382, 1684951307, 817746, 408, 0, 255, 0, 1073790977, FIRST_ECHO, 772, 1221, 0, 36, 79, 2250
10.10.10.66, 1715, 34.9919, 5.84417, -2.29756, 1922606, 1684951307, 817746, 853, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1445, 0, 36, 97, 2240
10.10.10.66, 1715, 22.3917, 13.7281, -2.28037, 1922834, 1684951307, 817746, 717, 0, 255, 0, 49169, FIRST_ECHO, 772, 1669, 0, 37, 115, 2280
10.10.10.66, 1715, 16.8763, 20.8671, -2.25745, 1923059, 1684951307, 817746, 208, 0, 255, 0, 49265, FIRST_ECHO, 772, 1877, 0, 37, 129, 2250
10.10.10.66, 1715, 16.6089, 34.028, -2.1887, 1923578, 1684951307, 817746, 4879, 0, 255, 0, 49201, FIRST_ECHO, 772, 2277, 0, 39, 152, 5190
10.10.10.66, 1715, 15.5047, 38.1303, -2.16005, 1923808, 1684951307, 817746, 1584, 0, 255, 0, 49265, FIRST_ECHO, 772, 2405, 0, 39, 158, 2300
10.10.10.66, 1715, 19.3251, 27.7827, -2.22881, 1925575, 1684951307, 817746, 1131, 0, 255, 0, 49201, FIRST_ECHO, 772, 2085, 0, 38, 141, 17670
10.10.10.66, 1715, 18.2307, 21.3942, -2.25745, 1925805, 1684951307, 817746, 595, 0, 255, 0, 49201, FIRST_ECHO, 772, 1893, 0, 37, 130, 2300
10.10.10.66, 1715, 22.6797, 14.2724, -2.28037, 1926031, 1684951307, 817746, 853, 0, 255, 0, 49169, FIRST_ECHO, 772, 1685, 0, 37, 116, 2260
10.10.10.66, 1715, 35.6317, 6.40567, -2.29756, 1926260, 1684951307, 817746, 663, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1461, 0, 36, 99, 2290
10.10.10.66, 1715, 32.5681, -1.57563, -2.29756, 1926484, 1684951307, 817746, 401, 0, 255, 0, 1073791201, FIRST_ECHO, 772, 1237, 0, 36, 80, 2240
