Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), point time stamp (ns), frame time stamp (s), frame time stamp (us), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.66, 1720, 18.5064, -5.87282, -4.99619, 46603, 1684951308, 337909, 810, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1117, 0, 31, 70, 2720
10.10.10.66, 1720, 18.3724, -10.4336, -4.979, 46732, 1684951308, 337909, 882, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 989, 0, 31, 60, 1290
10.10.10.66, 1720, 18.3358, -14.8854, -4.96181, 46865, 1684951308, 337909, 823, 0, 255, 0, 49169, FIRST_ECHO, 880, 861, 0, 31, 50, 1330
10.10.10.66, 1720, 18.2784, -19.0165, -4.93317, 46993, 1684951308, 337909, 763, 0, 255, 0, 49169, FIRST_ECHO, 880, 741, 0, 31, 42, 1280
10.10.10.66, 1720, 18.3562, -28.138, -4.84722, 47314, 1684951308, 337909, 664, 0, 255, 0, 49169, FIRST_ECHO, 880, 469, 0, 31, 25, 3210
10.10.10.66, 1720, 18.4312, -31.2548, -4.80712, 47443, 1684951308, 337909, 631, 0, 255, 0, 49169, FIRST_ECHO, 880, 373, 0, 31, 19, 1290
10.10.10.66, 1720, 18.3868, -34.1254, -4.76701, 47574, 1684951308, 337909, 388, 0, 255, 0, 49169, FIRST_ECHO, 880, 285, 0, 31, 15, 1310
10.10.10.66, 1720, 15.1022, -41.1957, -4.65815, 48860, 1684951308, 337909, 244, 0, 255, 0, 49169, FIRST_ECHO, 880, 69, 0, 30, 3, 12860
10.10.10.66, 1720, 15.7353, -39.0872, -4.69252, 49026, 1684951308, 337909, 270, 0, 255, 0, 49169, FIRST_ECHO, 880, 133, 0, 30, 7, 1660
10.10.10.66, 1720, 18.4562, -29.2094, -4.83003, 49525, 1684951308, 337909, 6395, 0, 255, 0, 49393, FIRST_ECHO, 880, 437, 0, 31, 23, 4990
10.10.10.66, 1720, 18.3231, -25.7831, -4.87014, 49656, 1684951308, 337909, 405, 0, 255, 0, 49169, FIRST_ECHO, 880, 541, 0, 31, 29, 1310
10.10.10.66, 1720, 18.2454, -22.0188, -4.90452, 49788, 1684951308, 337909, 578, 0, 255, 0, 49169, FIRST_ECHO, 880, 653, 0, 31, 36, 1320
10.10.10.66, 1720, 18.3492, -13.7911, -4.96754, 50049, 1684951308, 337909, 662, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 893, 0, 31, 53, 2610
10.10.10.66, 1720, 18.4307, -9.27046, -4.98473, 50181, 1684951308, 337909, 866, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1021, 0, 31, 63, 1320
10.10.10.66, 1720, 18.5141, -4.69825, -4.99619, 50309, 1684951308, 337909, 809, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1149, 0, 31, 73, 1280
10.10.10.66, 1720, 18.6599, -0.148969, -5.00192, 50437, 1684951308, 337909, 825, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1277, 0, 32, 84, 1280
10.10.10.66, 1720, 19.8386, 9.57412, -4.98473, 50710, 1684951308, 337909, 1608, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1549, 0, 32, 106, 2730
10.10.10.66, 1720, 19.7532, 14.089, -4.96181, 50842, 1684951308, 337909, 4497, 0, 255, 0, 49169, FIRST_ECHO, 880, 1677, 0, 33, 115, 1320
10.10.10.66, 1720, 15.0855, 18.2372, -4.9389, 50969, 1684951308, 337909, 1924, 0, 255, 0, 49169, FIRST_ECHO, 880, 1797, 0, 33, 124, 1270
10.10.10.66, 1720, 13.3626, 22.3052, -4.90452, 51103, 1684951308, 337909, 753, 0, 255, 0, 49201, FIRST_ECHO, 880, 1917, 0, 33, 131, 1340
10.10.10.66, 1720, 11.7413, 31.3064, -4.80712, 51446, 1684951308, 337909, 2151, 0, 255, 0, 49169, FIRST_ECHO, 880, 2189, 0, 34, 147, 3430
10.10.10.66, 1720, 11.4834, 34.1712, -4.76701, 51577, 1684951308, 337909, 555, 0, 255, 0, 49201, FIRST_ECHO, 880, 2277, 0, 35, 152, 1310
10.10.10.66, 1720, 10.1324, 39.8779, -4.67534, 51916, 1684951308, 337909, 772, 0, 255, 0, 49201, FIRST_ECHO, 880, 2453, 0, 35, 161, 3390
10.10.10.66, 1720, 14.2, 39.5971, -4.68107, 52984, 1684951308, 337909, 664, 0, 255, 0, 49201, FIRST_ECHO, 880, 2445, 0, 35, 160, 10680
10.10.10.66, 1720, 10.0897, 39.5971, -4.68107, 52984, 1684951308, 337909, 278, 0, 255, 0, 49202, SECOND_ECHO, 880, 2445, 0, 35, 160, 10680
10.10.10.66, 1720, 15.1564, 34.9103, -4.75555, 53264, 1684951308, 337909, 2523, 0, 255, 0, 49169, FIRST_ECHO, 880, 2301, 0, 35, 153, 2800
10.10.10.66, 1720, 12.2114, 29.7251, -4.8243, 53501, 1684951308, 337909, 187, 0, 255, 0, 49265, FIRST_ECHO, 880, 2141, 0, 34, 145, 2370
10.10.10.66, 1720, 12.2065, 26.3045, -4.86441, 53634, 1684951308, 337909, 4373, 0, 255, 0, 49169, FIRST_ECHO, 880, 2037, 0, 34, 139, 1330
10.10.10.66, 1720, 19.7207, 16.0199, -4.95036, 53979, 1684951308, 337909, 1282, 0, 255, 0, 49201, FIRST_ECHO, 880, 1733, 0, 33, 119, 3450
10.10.10.66, 1720, 17.9397, 16.0199, -4.95036, 53979, 1684951308, 337909, 997, 0, 255, 0, 49202, SECOND_ECHO, 880, 1733, 0, 33, 119, 3450
10.10.10.66, 1720, 20.1314, 11.5394, -4.97327, 54113, 1684951308, 337909, 2359, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1605, 0, 32, 110, 1340
10.10.10.66, 1720, 19.3894, 7.04165, -4.99046, 54243, 1684951308, 337909, 1290, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1477, 0, 32, 100, 1300
10.10.10.66, 1720, 18.7526, 2.45226, -5.00192, 54371, 1684951308, 337909, 1305, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1349, 0, 32, 90, 1280
10.10.10.66, 1720, 18.5306, -2.14859, -5.00192, 54499, 1684951308, 337909, 974, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1221, 0, 31, 79, 1280
10.10.10.66, 1720, 18.3327, -11.843, -4.97327, 54773, 1684951308, 337909, 944, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 949, 0, 31, 57, 2740
10.10.10.66, 1720, 18.2756, -16.272, -4.95036, 54907, 1684951308, 337909, 893, 0, 255, 0, 49169, FIRST_ECHO, 880, 821, 0, 31, 47, 1340
10.10.10.66, 1720, 18.2301, -20.3744, -4.92171, 55038, 1684951308, 337909, 752, 0, 255, 0, 49169, FIRST_ECHO, 880, 701, 0, 31, 39, 1310
10.10.10.66, 1720, 18.2054, -24.1731, -4.88733, 55166, 1684951308, 337909, 709, 0, 255, 0, 49169, FIRST_ECHO, 880, 589, 0, 31, 32, 1280
10.10.10.66, 1720, 18.2743, -33.1112, -4.77847, 55524, 1684951308, 337909, 239, 0, 255, 0, 49169, FIRST_ECHO, 880, 317, 0, 31, 16, 3580
10.10.10.66, 1720, 17.1797, -35.6953, -4.74409, 55653, 1684951308, 337909, 407, 0, 255, 0, 49169, FIRST_ECHO, 880, 237, 0, 31, 12, 1290
10.10.10.66, 1720, 18.7698, -40.9149, -4.65815, 56884, 1684951308, 337909, 384, 0, 255, 0, 49169, FIRST_ECHO, 880, 77, 0, 30, 4, 12310
10.10.10.66, 1720, 16.0181, -38.2908, -4.70398, 57077, 1684951308, 337909, 330, 0, 255, 0, 49169, FIRST_ECHO, 880, 157, 0, 30, 8, 1930
10.10.10.66, 1720, 18.3642, -29.4443, -4.83003, 57514, 1684951308, 337909, 6374, 0, 255, 0, 49393, FIRST_ECHO, 880, 429, 0, 31, 23, 4370
10.10.10.66, 1720, 18.2168, -26.018, -4.87014, 57647, 1684951308, 337909, 420, 0, 255, 0, 49169, FIRST_ECHO, 880, 533, 0, 31, 29, 1330
10.10.10.66, 1720, 18.1373, -22.3052, -4.90452, 57779, 1684951308, 337909, 667, 0, 255, 0, 49169, FIRST_ECHO, 880, 645, 0, 31, 36, 1320
10.10.10.66, 1720, 18.1656, -17.9393, -4.9389, 57921, 1684951308, 337909, 746, 0, 255, 0, 49169, FIRST_ECHO, 880, 773, 0, 31, 44, 1420
10.10.10.66, 1720, 18.3726, -7.29375, -4.99046, 58237, 1684951308, 337909, 923, 0, 255, 0, 1073791073, FIRST_ECHO, 880, 1077, 0, 31, 67, 3160
10.10.10.66, 1720, 18.441, -2.71009, -5.00192, 58365, 1684951308, 337909, 1023, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1205, 0, 31, 78, 1280
10.10.10.66, 1720, 18.6469, 1.89076, -5.00192, 58493, 1684951308, 337909, 1143, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1333, 0, 32, 88, 1280
10.10.10.66, 1720, 19.2051, 6.43432, -4.99046, 58621, 1684951308, 337909, 1425, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1461, 0, 32, 99, 1280
10.10.10.66, 1720, 19.9394, 10.9893, -4.979, 58750, 1684951308, 337909, 2345, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1589, 0, 32, 109, 1290
10.10.10.66, 1720, 13.7281, 20.4259, -4.92171, 59040, 1684951308, 337909, 3750, 0, 255, 0, 49169, FIRST_ECHO, 880, 1861, 0, 33, 128, 2900
10.10.10.66, 1720, 13.6823, 24.1731, -4.88733, 59168, 1684951308, 337909, 1462, 0, 255, 0, 49169, FIRST_ECHO, 880, 1973, 0, 34, 135, 1280
10.10.10.66, 1720, 12.9681, 27.6223, -4.85295, 59296, 1684951308, 337909, 533, 0, 255, 0, 49169, FIRST_ECHO, 880, 2077, 0, 34, 141, 1280
10.10.10.66, 1720, 14.8546, 36.486, -4.73263, 59698, 1684951308, 337909, 537, 0, 255, 0, 49201, FIRST_ECHO, 880, 2349, 0, 35, 156, 4019
10.10.10.66, 1720, 10.4693, 36.486, -4.73263, 59698, 1684951308, 337909, 184, 0, 255, 0, 49202, SECOND_ECHO, 880, 2349, 0, 35, 156, 4019
10.10.10.66, 1720, 14.4067, 39.3679, -4.68679, 59877, 1684951308, 337909, 4441, 0, 255, 0, 49201, FIRST_ECHO, 880, 2437, 0, 35, 160, 1790
10.10.10.66, 1720, 10.0065, 39.3679, -4.68679, 59877, 1684951308, 337909, 172, 0, 255, 0, 49202, SECOND_ECHO, 880, 2437, 0, 35, 160, 1790
10.10.10.66, 1720, 14.4065, 39.0872, -4.69252, 61021, 1684951308, 337909, 2340, 0, 255, 0, 49201, FIRST_ECHO, 880, 2429, 0, 35, 159, 11440
10.10.10.66, 1720, 10.3119, 39.0872, -4.69252, 61021, 1684951308, 337909, 332, 0, 255, 0, 49202, SECOND_ECHO, 880, 2429, 0, 35, 159, 11440
10.10.10.66, 1720, 10.3197, 36.9959, -4.72117, 61152, 1684951308, 337909, 515, 0, 255, 0, 49201, FIRST_ECHO, 880, 2365, 0, 35, 156, 1310
10.10.10.66, 1720, 12.5491, 27.1009, -4.85868, 61604, 1684951308, 337909, 937, 0, 255, 0, 49169, FIRST_ECHO, 880, 2061, 0, 34, 140, 4520
10.10.10.66, 1720, 14.2586, 23.646, -4.89306, 61730, 1684951308, 337909, 1607, 0, 255, 0, 49201, FIRST_ECHO, 880, 1957, 0, 33, 134, 1260
10.10.10.66, 1720, 12.6759, 23.646, -4.89306, 61730, 1684951308, 337909, 200, 0, 255, 0, 49202, SECOND_ECHO, 880, 1957, 0, 33, 134, 1260
10.10.10.66, 1720, 13.8933, 19.8931, -4.92744, 61858, 1684951308, 337909, 2403, 0, 255, 0, 49169, FIRST_ECHO, 880, 1845, 0, 33, 127, 1280
10.10.10.66, 1720, 17.9295, 15.7735, -4.95608, 61988, 1684951308, 337909, 7043, 0, 255, 0, 49393, FIRST_ECHO, 880, 1725, 0, 33, 119, 1300
10.10.10.66, 1720, 18.8791, 5.00765, -4.99619, 62299, 1684951308, 337909, 1578, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1421, 0, 32, 96, 3110
10.10.10.66, 1720, 18.5146, 0.458366, -5.00192, 62427, 1684951308, 337909, 942, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1293, 0, 32, 85, 1280
10.10.10.66, 1720, 18.377, -4.13676, -4.99619, 62555, 1684951308, 337909, 921, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1165, 0, 31, 74, 1280
10.10.10.66, 1720, 18.2642, -8.71469, -4.98473, 62683, 1684951308, 337909, 957, 0, 255, 0, 1073791073, FIRST_ECHO, 880, 1037, 0, 31, 64, 1280
10.10.10.66, 1720, 18.182, -13.2411, -4.96754, 62814, 1684951308, 337909, 915, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 909, 0, 31, 54, 1310
10.10.10.66, 1720, 18.0608, -22.5459, -4.90452, 63110, 1684951308, 337909, 760, 0, 255, 0, 49169, FIRST_ECHO, 880, 637, 0, 31, 35, 2960
10.10.10.66, 1720, 18.127, -26.3045, -4.86441, 63243, 1684951308, 337909, 535, 0, 255, 0, 49169, FIRST_ECHO, 880, 525, 0, 31, 28, 1330
10.10.10.66, 1720, 18.2627, -29.7251, -4.8243, 63377, 1684951308, 337909, 5801, 0, 255, 0, 49169, FIRST_ECHO, 880, 421, 0, 31, 22, 1340
10.10.10.66, 1720, 15.976, -38.5715, -4.69825, 63820, 1684951308, 337909, 308, 0, 255, 0, 49169, FIRST_ECHO, 880, 149, 0, 30, 8, 4430
10.10.10.66, 1720, 18.6585, -40.3993, -4.66961, 63952, 1684951308, 337909, 391, 0, 255, 0, 49169, FIRST_ECHO, 880, 93, 0, 30, 5, 1320
10.10.10.66, 1720, 15.3738, -40.1128, -4.67534, 64949, 1684951308, 337909, 150, 0, 255, 0, 49201, FIRST_ECHO, 880, 101, 0, 30, 5, 9970
10.10.10.66, 1720, 16.1483, -38.0158, -4.70971, 65094, 1684951308, 337909, 141, 0, 255, 0, 49169, FIRST_ECHO, 880, 165, 0, 30, 8, 1450
10.10.10.66, 1720, 18.0982, -30.235, -4.81857, 65482, 1684951308, 337909, 2115, 0, 255, 0, 49169, FIRST_ECHO, 880, 405, 0, 31, 21, 3880
10.10.10.66, 1720, 18.1638, -26.8202, -4.85868, 65617, 1684951308, 337909, 400, 0, 255, 0, 49169, FIRST_ECHO, 880, 509, 0, 31, 27, 1350
10.10.10.66, 1720, 18.0324, -23.1188, -4.89879, 65751, 1684951308, 337909, 677, 0, 255, 0, 49169, FIRST_ECHO, 880, 621, 0, 31, 34, 1340
10.10.10.66, 1720, 18.1535, -12.6394, -4.97327, 66082, 1684951308, 337909, 813, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 925, 0, 31, 55, 3310
10.10.10.66, 1720, 18.252, -8.15892, -4.99046, 66213, 1684951308, 337909, 786, 0, 255, 0, 1073791009, FIRST_ECHO, 880, 1053, 0, 31, 65, 1310
10.10.10.66, 1720, 18.3306, -3.57526, -4.99619, 66341, 1684951308, 337909, 927, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1181, 0, 31, 75, 1280
10.10.10.66, 1720, 18.4674, 1.01986, -5.00192, 66469, 1684951308, 337909, 839, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1309, 0, 32, 86, 1280
10.10.10.66, 1720, 18.9017, 5.61499, -4.99619, 66597, 1684951308, 337909, 1549, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1437, 0, 32, 97, 1280
10.10.10.66, 1720, 20.3962, 15.1834, -4.95608, 66875, 1684951308, 337909, 4959, 0, 255, 0, 49201, FIRST_ECHO, 880, 1709, 0, 33, 118, 2780
10.10.10.66, 1720, 18.0542, 15.1834, -4.95608, 66875, 1684951308, 337909, 385, 0, 255, 0, 49202, SECOND_ECHO, 880, 1709, 0, 33, 118, 2780
10.10.10.66, 1720, 14.2964, 19.3087, -4.92744, 67004, 1684951308, 337909, 1770, 0, 255, 0, 49169, FIRST_ECHO, 880, 1829, 0, 33, 126, 1290
10.10.10.66, 1720, 13.1965, 23.1188, -4.89879, 67131, 1684951308, 337909, 8533, 0, 255, 0, 49201, FIRST_ECHO, 880, 1941, 0, 33, 133, 1270
10.10.10.66, 1720, 13.1173, 26.8202, -4.85868, 67266, 1684951308, 337909, 1919, 0, 255, 0, 49169, FIRST_ECHO, 880, 2053, 0, 34, 140, 1350
10.10.10.66, 1720, 15.0704, 36.761, -4.7269, 67713, 1684951308, 337909, 5151, 0, 255, 0, 49201, FIRST_ECHO, 880, 2357, 0, 35, 156, 4470
10.10.10.66, 1720, 10.2541, 36.761, -4.7269, 67713, 1684951308, 337909, 540, 0, 255, 0, 49202, SECOND_ECHO, 880, 2357, 0, 35, 156, 4470
10.10.10.66, 1720, 10.2363, 38.8523, -4.69252, 67841, 1684951308, 337909, 346, 0, 255, 0, 49201, FIRST_ECHO, 880, 2421, 0, 35, 159, 1280
10.10.10.66, 1720, 14.201, 38.5715, -4.69825, 69056, 1684951308, 337909, 5773, 0, 255, 0, 49265, FIRST_ECHO, 880, 2413, 0, 35, 159, 12150
10.10.10.66, 1720, 10.2175, 38.5715, -4.69825, 69056, 1684951308, 337909, 378, 0, 255, 0, 49266, SECOND_ECHO, 880, 2413, 0, 35, 159, 12150
10.10.10.66, 1720, 14.9231, 36.2052, -4.73836, 69196, 1684951308, 337909, 1715, 0, 255, 0, 49201, FIRST_ECHO, 880, 2341, 0, 35, 155, 1400
10.10.10.66, 1720, 10.4439, 36.2052, -4.73836, 69196, 1684951308, 337909, 268, 0, 255, 0, 49202, SECOND_ECHO, 880, 2341, 0, 35, 155, 1400
10.10.10.66, 1720, 13.0959, 27.3874, -4.85295, 69594, 1684951308, 337909, 1330, 0, 255, 0, 49169, FIRST_ECHO, 880, 2069, 0, 34, 141, 3980
10.10.10.66, 1720, 14.1588, 23.9324, -4.88733, 69721, 1684951308, 337909, 6259, 0, 255, 0, 49169, FIRST_ECHO, 880, 1965, 0, 34, 134, 1270
10.10.10.66, 1720, 13.8807, 20.1337, -4.92171, 69849, 1684951308, 337909, 2201, 0, 255, 0, 49169, FIRST_ECHO, 880, 1853, 0, 33, 127, 1280
10.10.10.66, 1720, 19.9618, 11.843, -4.97327, 70105, 1684951308, 337909, 1510, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1613, 0, 32, 111, 2560
10.10.10.66, 1720, 19.1809, 7.29375, -4.99046, 70235, 1684951308, 337909, 1693, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1485, 0, 32, 101, 1300
10.10.10.66, 1720, 18.5779, 2.71009, -5.00192, 70363, 1684951308, 337909, 1263, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1357, 0, 32, 90, 1280
10.10.10.66, 1720, 18.3795, -1.83919, -5.00192, 70491, 1684951308, 337909, 933, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1229, 0, 31, 80, 1280
10.10.10.66, 1720, 18.1406, -11.5394, -4.97327, 70765, 1684951308, 337909, 984, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 957, 0, 31, 57, 2740
10.10.10.66, 1720, 18.0297, -16.0199, -4.95036, 70898, 1684951308, 337909, 1157, 0, 255, 0, 49169, FIRST_ECHO, 880, 829, 0, 31, 48, 1330
10.10.10.66, 1720, 18.071, -20.1337, -4.92171, 71029, 1684951308, 337909, 739, 0, 255, 0, 49169, FIRST_ECHO, 880, 709, 0, 31, 40, 1310
10.10.10.66, 1720, 18.0444, -23.8866, -4.88733, 71157, 1684951308, 337909, 787, 0, 255, 0, 49169, FIRST_ECHO, 880, 597, 0, 31, 33, 1280
10.10.10.66, 1720, 18.1458, -33.8962, -4.77274, 71561, 1684951308, 337909, 277, 0, 255, 0, 49169, FIRST_ECHO, 880, 293, 0, 31, 15, 4040
10.10.10.66, 1720, 16.8242, -36.486, -4.73263, 71695, 1684951308, 337909, 298, 0, 255, 0, 49169, FIRST_ECHO, 880, 213, 0, 31, 11, 1340
10.10.10.66, 1720, 14.74, -42.2384, -4.63523, 72133, 1684951308, 337909, 2971, 0, 255, 0, 49169, FIRST_ECHO, 880, 37, 0, 30, 2, 4380
10.10.10.66, 1720, 18.3695, -34.9103, -4.75555, 73268, 1684951308, 337909, 462, 0, 255, 0, 49169, FIRST_ECHO, 880, 261, 0, 31, 13, 11350
10.10.10.66, 1720, 18.276, -32.0455, -4.79566, 73403, 1684951308, 337909, 390, 0, 255, 0, 49169, FIRST_ECHO, 880, 349, 0, 31, 18, 1350
10.10.10.66, 1720, 18.103, -25.2159, -4.87587, 73676, 1684951308, 337909, 434, 0, 255, 0, 49169, FIRST_ECHO, 880, 557, 0, 31, 30, 2730
10.10.10.66, 1720, 18.0289, -21.4859, -4.91025, 73806, 1684951308, 337909, 470, 0, 255, 0, 49169, FIRST_ECHO, 880, 669, 0, 31, 37, 1300
10.10.10.66, 1720, 18.0822, -17.4007, -4.94463, 73939, 1684951308, 337909, 811, 0, 255, 0, 49169, FIRST_ECHO, 880, 789, 0, 31, 45, 1330
10.10.10.66, 1720, 18.2717, -7.85525, -4.99046, 74221, 1684951308, 337909, 739, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1061, 0, 31, 66, 2820
10.10.10.66, 1720, 18.3467, -3.27159, -4.99619, 74349, 1684951308, 337909, 774, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1189, 0, 31, 76, 1280
10.10.10.66, 1720, 18.5109, 1.2777, -5.00192, 74477, 1684951308, 337909, 751, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1317, 0, 32, 87, 1280
10.10.10.66, 1720, 18.9924, 5.87282, -4.99619, 74605, 1684951308, 337909, 1166, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1445, 0, 32, 98, 1280
10.10.10.66, 1720, 19.7299, 10.4336, -4.979, 74734, 1684951308, 337909, 1704, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1573, 0, 32, 108, 1290
10.10.10.66, 1720, 13.5436, 20.9588, -4.91598, 75058, 1684951308, 337909, 2636, 0, 255, 0, 49169, FIRST_ECHO, 880, 1877, 0, 33, 129, 3240
10.10.10.66, 1720, 13.7771, 24.7403, -4.8816, 75187, 1684951308, 337909, 2074, 0, 255, 0, 49169, FIRST_ECHO, 880, 1989, 0, 34, 136, 1290
10.10.10.66, 1720, 12.4842, 28.1838, -4.84149, 75316, 1684951308, 337909, 1754, 0, 255, 0, 49201, FIRST_ECHO, 880, 2093, 0, 34, 142, 1290
10.10.10.66, 1720, 10.5583, 35.976, -4.73836, 75670, 1684951308, 337909, 745, 0, 255, 0, 49201, FIRST_ECHO, 880, 2333, 0, 35, 155, 3540
10.10.10.66, 1720, 10.3261, 38.2908, -4.70398, 75807, 1684951308, 337909, 499, 0, 255, 0, 49201, FIRST_ECHO, 880, 2405, 0, 35, 158, 1370
10.10.10.66, 1720, 14.4225, 38.0616, -4.70971, 77091, 1684951308, 337909, 1502, 0, 255, 0, 49201, FIRST_ECHO, 880, 2397, 0, 35, 158, 12840
10.10.10.66, 1720, 10.2755, 38.0616, -4.70971, 77091, 1684951308, 337909, 69, 0, 255, 0, 49202, SECOND_ECHO, 880, 2397, 0, 35, 158, 12840
10.10.10.66, 1720, 15.2245, 35.6953, -4.74409, 77225, 1684951308, 337909, 950, 0, 255, 0, 49201, FIRST_ECHO, 880, 2325, 0, 35, 154, 1340
10.10.10.66, 1720, 9.83746, 35.6953, -4.74409, 77225, 1684951308, 337909, 60, 0, 255, 0, 49202, SECOND_ECHO, 880, 2325, 0, 35, 154, 1340
10.10.10.66, 1720, 12.5319, 27.903, -4.84722, 77575, 1684951308, 337909, 389, 0, 255, 0, 49201, FIRST_ECHO, 880, 2085, 0, 34, 142, 3500
10.10.10.66, 1720, 13.7554, 24.4538, -4.88733, 77703, 1684951308, 337909, 2370, 0, 255, 0, 49169, FIRST_ECHO, 880, 1981, 0, 34, 135, 1280
10.10.10.66, 1720, 13.5652, 20.6666, -4.91598, 77832, 1684951308, 337909, 2004, 0, 255, 0, 49169, FIRST_ECHO, 880, 1869, 0, 33, 129, 1290
10.10.10.66, 1720, 19.9876, 11.2873, -4.979, 78122, 1684951308, 337909, 2116, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1597, 0, 32, 110, 2900
10.10.10.66, 1720, 19.2055, 6.73798, -4.99046, 78252, 1684951308, 337909, 1618, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1469, 0, 32, 99, 1300
10.10.10.66, 1720, 18.6121, 2.14859, -5.00192, 78380, 1684951308, 337909, 982, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1341, 0, 32, 89, 1280
10.10.10.66, 1720, 18.4312, -2.40069, -5.00192, 78508, 1684951308, 337909, 949, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1213, 0, 31, 78, 1280
10.10.10.66, 1720, 18.3558, -6.99009, -4.99046, 78636, 1684951308, 337909, 968, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1085, 0, 31, 68, 1280
10.10.10.66, 1720, 18.1408, -17.6471, -4.9389, 78951, 1684951308, 337909, 986, 0, 255, 0, 49169, FIRST_ECHO, 880, 781, 0, 31, 45, 3150
10.10.10.66, 1720, 18.1193, -21.7781, -4.91025, 79084, 1684951308, 337909, 692, 0, 255, 0, 49169, FIRST_ECHO, 880, 661, 0, 31, 37, 1330
