Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), point time stamp (ns), frame time stamp (s), frame time stamp (us), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.66, 1722, 18.2194, -12.0894, -4.97327, 14782, 1684951308, 544081, 678, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 941, 0, 31, 56, 3060
10.10.10.66, 1722, 18.3108, -16.5642, -4.95036, 14917, 1684951308, 544081, 1025, 0, 255, 0, 49169, FIRST_ECHO, 880, 813, 0, 31, 47, 1350
10.10.10.66, 1722, 18.2386, -20.6666, -4.91598, 15048, 1684951308, 544081, 484, 0, 255, 0, 49169, FIRST_ECHO, 880, 693, 0, 31, 39, 1310
10.10.10.66, 1722, 15.0199, -24.4538, -4.88733, 15177, 1684951308, 544081, 1114, 0, 255, 0, 49201, FIRST_ECHO, 880, 581, 0, 31, 32, 1290
10.10.10.66, 1722, 18.6662, -33.3404, -4.77847, 15537, 1684951308, 544081, 480, 0, 255, 0, 49169, FIRST_ECHO, 880, 309, 0, 31, 16, 3600
10.10.10.66, 1722, 18.7741, -35.9302, -4.73836, 15668, 1684951308, 544081, 495, 0, 255, 0, 49169, FIRST_ECHO, 880, 229, 0, 31, 12, 1310
10.10.10.66, 1722, 14.5981, -42.5249, -4.63523, 16169, 1684951308, 544081, 219, 0, 255, 0, 49169, FIRST_ECHO, 880, 29, 0, 30, 2, 5010
10.10.10.66, 1722, 14.7752, -41.9577, -4.64096, 16780, 1684951308, 544081, 230, 0, 255, 0, 49169, FIRST_ECHO, 880, 45, 0, 30, 2, 6110
10.10.10.66, 1722, 18.7647, -36.2052, -4.73836, 17200, 1684951308, 544081, 448, 0, 255, 0, 49169, FIRST_ECHO, 880, 221, 0, 31, 11, 4200
10.10.10.66, 1722, 18.6703, -33.6154, -4.77274, 17332, 1684951308, 544081, 405, 0, 255, 0, 49169, FIRST_ECHO, 880, 301, 0, 31, 15, 1320
10.10.10.66, 1722, 14.8553, -23.646, -4.89306, 17734, 1684951308, 544081, 547, 0, 255, 0, 49201, FIRST_ECHO, 880, 605, 0, 31, 33, 4019
10.10.10.66, 1722, 18.1022, -19.8415, -4.92744, 17861, 1684951308, 544081, 369, 0, 255, 0, 49169, FIRST_ECHO, 880, 717, 0, 31, 40, 1270
10.10.10.66, 1722, 18.3384, -15.7277, -4.95608, 17991, 1684951308, 544081, 1461, 0, 255, 0, 49169, FIRST_ECHO, 880, 837, 0, 31, 49, 1300
10.10.10.66, 1722, 18.1863, -11.2357, -4.979, 18124, 1684951308, 544081, 667, 0, 255, 0, 1073791009, FIRST_ECHO, 880, 965, 0, 31, 58, 1330
10.10.10.66, 1722, 18.2099, -6.73798, -4.99046, 18254, 1684951308, 544081, 843, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1093, 0, 31, 68, 1300
10.10.10.66, 1722, 18.472, 4.18832, -4.99619, 18558, 1684951308, 544081, 12412, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1397, 0, 32, 94, 3040
10.10.10.66, 1722, 19.1117, 8.71469, -4.98473, 18686, 1684951308, 544081, 2236, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1525, 0, 32, 104, 1280
10.10.10.66, 1722, 20.5865, 13.2411, -4.96754, 18817, 1684951308, 544081, 1664, 0, 255, 0, 49169, FIRST_ECHO, 880, 1653, 0, 33, 114, 1310
10.10.10.66, 1722, 15.1386, 17.4007, -4.94463, 18944, 1684951308, 544081, 2092, 0, 255, 0, 49169, FIRST_ECHO, 880, 1773, 0, 33, 122, 1270
10.10.10.66, 1722, 15.4068, 25.5024, -4.87587, 19217, 1684951308, 544081, 419, 0, 255, 0, 49201, FIRST_ECHO, 880, 2013, 0, 34, 137, 2730
10.10.10.66, 1722, 13.5897, 25.5024, -4.87587, 19217, 1684951308, 544081, 291, 0, 255, 0, 49202, SECOND_ECHO, 880, 2013, 0, 34, 137, 2730
10.10.10.66, 1722, 12.2794, 28.9286, -4.83576, 19348, 1684951308, 544081, 595, 0, 255, 0, 49169, FIRST_ECHO, 880, 2117, 0, 34, 143, 1310
10.10.10.66, 1722, 10.9999, 32.0914, -4.79566, 19481, 1684951308, 544081, 5899, 0, 255, 0, 49169, FIRST_ECHO, 880, 2213, 0, 34, 149, 1330
10.10.10.66, 1722, 9.01001, 42.0035, -4.64096, 20110, 1684951308, 544081, 437, 0, 255, 0, 49265, FIRST_ECHO, 880, 2517, 0, 35, 164, 6290
10.10.10.66, 1722, 8.88416, 41.7171, -4.64669, 20802, 1684951308, 544081, 358, 0, 255, 0, 49265, FIRST_ECHO, 880, 2509, 0, 35, 163, 6920
10.10.10.66, 1722, 11.0091, 32.8763, -4.7842, 21366, 1684951308, 544081, 3056, 0, 255, 0, 49169, FIRST_ECHO, 880, 2237, 0, 34, 150, 5640
10.10.10.66, 1722, 11.5484, 30.0058, -4.8243, 21491, 1684951308, 544081, 2622, 0, 255, 0, 49201, FIRST_ECHO, 880, 2149, 0, 34, 145, 1250
10.10.10.66, 1722, 13.4589, 26.5852, -4.86441, 21625, 1684951308, 544081, 392, 0, 255, 0, 49201, FIRST_ECHO, 880, 2045, 0, 34, 139, 1340
10.10.10.66, 1722, 17.4396, 16.3178, -4.95036, 21972, 1684951308, 544081, 8531, 0, 255, 0, 49393, FIRST_ECHO, 880, 1741, 0, 33, 120, 3470
10.10.10.66, 1722, 19.6571, 12.141, -4.97327, 22098, 1684951308, 544081, 1968, 0, 255, 0, 49169, FIRST_ECHO, 880, 1621, 0, 32, 111, 1260
10.10.10.66, 1722, 18.9162, 7.60315, -4.99046, 22228, 1684951308, 544081, 1303, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1493, 0, 32, 101, 1300
10.10.10.66, 1722, 18.3136, 3.01376, -5.00192, 22356, 1684951308, 544081, 1172, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1365, 0, 32, 91, 1280
10.10.10.66, 1722, 18.185, -1.58136, -5.00192, 22484, 1684951308, 544081, 838, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1237, 0, 31, 80, 1280
10.10.10.66, 1722, 18.1245, -12.3931, -4.97327, 22791, 1684951308, 544081, 767, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 933, 0, 31, 56, 3070
10.10.10.66, 1722, 18.161, -16.8621, -4.94463, 22925, 1684951308, 544081, 767, 0, 255, 0, 49169, FIRST_ECHO, 880, 805, 0, 31, 46, 1340
10.10.10.66, 1722, 18.1548, -20.9588, -4.91598, 23057, 1684951308, 544081, 663, 0, 255, 0, 49169, FIRST_ECHO, 880, 685, 0, 31, 38, 1320
10.10.10.66, 1722, 15.0722, -24.6945, -4.8816, 23186, 1684951308, 544081, 2232, 0, 255, 0, 49201, FIRST_ECHO, 880, 573, 0, 31, 31, 1290
10.10.10.66, 1722, 18.5367, -32.5555, -4.78993, 23501, 1684951308, 544081, 433, 0, 255, 0, 49169, FIRST_ECHO, 880, 333, 0, 31, 17, 3150
10.10.10.66, 1722, 18.6373, -35.4202, -4.74982, 23640, 1684951308, 544081, 573, 0, 255, 0, 49169, FIRST_ECHO, 880, 245, 0, 31, 12, 1390
10.10.10.66, 1722, 18.641, -35.1911, -4.74982, 25255, 1684951308, 544081, 417, 0, 255, 0, 49169, FIRST_ECHO, 880, 253, 0, 31, 13, 16149
10.10.10.66, 1722, 18.5805, -32.3205, -4.78993, 25392, 1684951308, 544081, 332, 0, 255, 0, 49169, FIRST_ECHO, 880, 341, 0, 31, 18, 1370
10.10.10.66, 1722, 15.4166, -27.3358, -4.85295, 25598, 1684951308, 544081, 2552, 0, 255, 0, 49201, FIRST_ECHO, 880, 493, 0, 31, 26, 2060
10.10.10.66, 1722, 17.9695, -19.3087, -4.92744, 25879, 1684951308, 544081, 336, 0, 255, 0, 49169, FIRST_ECHO, 880, 733, 0, 31, 41, 2810
10.10.10.66, 1722, 18.0617, -15.1834, -4.95608, 26008, 1684951308, 544081, 783, 0, 255, 0, 49169, FIRST_ECHO, 880, 853, 0, 31, 50, 1290
10.10.10.66, 1722, 18.1287, -10.6857, -4.979, 26141, 1684951308, 544081, 668, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 981, 0, 31, 59, 1330
10.10.10.66, 1722, 18.1763, -6.12492, -4.99619, 26270, 1684951308, 544081, 817, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1109, 0, 31, 69, 1290
10.10.10.66, 1722, 18.351, 3.57526, -4.99619, 26542, 1684951308, 544081, 1443, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1381, 0, 32, 92, 2720
10.10.10.66, 1722, 18.9753, 8.15892, -4.99046, 26670, 1684951308, 544081, 1671, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1509, 0, 32, 103, 1280
10.10.10.66, 1722, 20.1558, 12.691, -4.97327, 26801, 1684951308, 544081, 1674, 0, 255, 0, 49169, FIRST_ECHO, 880, 1637, 0, 33, 113, 1310
10.10.10.66, 1722, 17.9352, 16.8621, -4.94463, 26927, 1684951308, 544081, 737, 0, 255, 0, 49201, FIRST_ECHO, 880, 1757, 0, 33, 121, 1260
10.10.10.66, 1722, 15.5579, 16.8621, -4.94463, 26927, 1684951308, 544081, 417, 0, 255, 0, 49202, SECOND_ECHO, 880, 1757, 0, 33, 121, 1260
10.10.10.66, 1722, 13.2844, 26.0696, -4.87014, 27237, 1684951308, 544081, 461, 0, 255, 0, 49201, FIRST_ECHO, 880, 2029, 0, 34, 138, 3100
10.10.10.66, 1722, 11.465, 29.4901, -4.83003, 27370, 1684951308, 544081, 306, 0, 255, 0, 49265, FIRST_ECHO, 880, 2133, 0, 34, 144, 1330
10.10.10.66, 1722, 10.9452, 32.6013, -4.78993, 27504, 1684951308, 544081, 741, 0, 255, 0, 49169, FIRST_ECHO, 880, 2229, 0, 34, 149, 1340
10.10.10.66, 1722, 9.60682, 41.4821, -4.65242, 28053, 1684951308, 544081, 478, 0, 255, 0, 49265, FIRST_ECHO, 880, 2501, 0, 35, 163, 5490
10.10.10.66, 1722, 8.32086, 41.4821, -4.65242, 28053, 1684951308, 544081, 143, 0, 255, 0, 49266, SECOND_ECHO, 880, 2501, 0, 35, 163, 5490
10.10.10.66, 1722, 10.1705, 41.1957, -4.65815, 28855, 1684951308, 544081, 472, 0, 255, 0, 49169, FIRST_ECHO, 880, 2493, 0, 35, 163, 8020
10.10.10.66, 1722, 11.3272, 33.3863, -4.77847, 29341, 1684951308, 544081, 184, 0, 255, 0, 49201, FIRST_ECHO, 880, 2253, 0, 34, 151, 4860
10.10.10.66, 1722, 11.7937, 30.5157, -4.81857, 29469, 1684951308, 544081, 150, 0, 255, 0, 49169, FIRST_ECHO, 880, 2165, 0, 34, 146, 1280
10.10.10.66, 1722, 12.6801, 22.5917, -4.90452, 29769, 1684951308, 544081, 2402, 0, 255, 0, 49393, FIRST_ECHO, 880, 1925, 0, 33, 132, 3000
10.10.10.66, 1722, 14.4463, 18.7701, -4.93317, 29894, 1684951308, 544081, 1852, 0, 255, 0, 49169, FIRST_ECHO, 880, 1813, 0, 33, 125, 1250
10.10.10.66, 1722, 19.2989, 14.6333, -4.96181, 30023, 1684951308, 544081, 6013, 0, 255, 0, 49265, FIRST_ECHO, 880, 1693, 0, 33, 117, 1290
10.10.10.66, 1722, 19.3579, 10.1299, -4.979, 30155, 1684951308, 544081, 1524, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1565, 0, 32, 107, 1320
10.10.10.66, 1722, 18.2199, -0.716197, -5.00192, 30460, 1684951308, 544081, 1036, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1261, 0, 32, 82, 3050
10.10.10.66, 1722, 18.1882, -5.31132, -4.99619, 30588, 1684951308, 544081, 961, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1133, 0, 31, 72, 1280
10.10.10.66, 1722, 18.1354, -9.82623, -4.98473, 30717, 1684951308, 544081, 1064, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1005, 0, 31, 61, 1290
10.10.10.66, 1722, 18.1425, -14.3354, -4.96181, 30849, 1684951308, 544081, 868, 0, 255, 0, 49169, FIRST_ECHO, 880, 877, 0, 31, 51, 1320
10.10.10.66, 1722, 17.8107, -18.4779, -4.93317, 30977, 1684951308, 544081, 425, 0, 255, 0, 49169, FIRST_ECHO, 880, 757, 0, 31, 43, 1280
10.10.10.66, 1722, 15.5518, -28.6479, -4.84149, 31335, 1684951308, 544081, 724, 0, 255, 0, 49201, FIRST_ECHO, 880, 453, 0, 31, 24, 3580
10.10.10.66, 1722, 18.5226, -31.8163, -4.80139, 31466, 1684951308, 544081, 498, 0, 255, 0, 49169, FIRST_ECHO, 880, 357, 0, 31, 19, 1310
10.10.10.66, 1722, 18.6186, -34.6353, -4.76128, 31600, 1684951308, 544081, 664, 0, 255, 0, 49169, FIRST_ECHO, 880, 269, 0, 31, 14, 1340
10.10.10.66, 1722, 15.239, -39.8779, -4.67534, 32970, 1684951308, 544081, 1281, 0, 255, 0, 49169, FIRST_ECHO, 880, 109, 0, 30, 6, 13700
10.10.10.66, 1722, 16.0874, -37.7808, -4.70971, 33111, 1684951308, 544081, 666, 0, 255, 0, 49169, FIRST_ECHO, 880, 173, 0, 30, 9, 1410
10.10.10.66, 1722, 15.7354, -29.9542, -4.8243, 33494, 1684951308, 544081, 461, 0, 255, 0, 49201, FIRST_ECHO, 880, 413, 0, 31, 22, 3830
10.10.10.66, 1722, 15.3015, -26.5394, -4.86441, 33628, 1684951308, 544081, 2941, 0, 255, 0, 49201, FIRST_ECHO, 880, 517, 0, 31, 28, 1340
10.10.10.66, 1722, 14.89, -22.8324, -4.89879, 33762, 1684951308, 544081, 2111, 0, 255, 0, 49201, FIRST_ECHO, 880, 629, 0, 31, 35, 1340
10.10.10.66, 1722, 18.153, -13.4932, -4.96754, 34058, 1684951308, 544081, 771, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 901, 0, 31, 53, 2960
10.10.10.66, 1722, 18.2245, -8.96679, -4.98473, 34190, 1684951308, 544081, 793, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1029, 0, 31, 63, 1320
10.10.10.66, 1722, 18.2176, -4.44615, -4.99619, 34318, 1684951308, 544081, 937, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1157, 0, 31, 73, 1280
10.10.10.66, 1722, 18.277, 0.148969, -5.00192, 34446, 1684951308, 544081, 1006, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1285, 0, 32, 84, 1280
10.10.10.66, 1722, 18.5021, 4.74982, -4.99619, 34574, 1684951308, 544081, 5646, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1413, 0, 32, 95, 1280
10.10.10.66, 1722, 19.1346, 15.4813, -4.95608, 34885, 1684951308, 544081, 2478, 0, 255, 0, 49169, FIRST_ECHO, 880, 1717, 0, 33, 118, 3110
10.10.10.66, 1722, 13.7637, 19.6009, -4.92744, 35014, 1684951308, 544081, 2700, 0, 255, 0, 49169, FIRST_ECHO, 880, 1837, 0, 33, 126, 1290
10.10.10.66, 1722, 12.746, 23.4053, -4.89306, 35141, 1684951308, 544081, 4537, 0, 255, 0, 49169, FIRST_ECHO, 880, 1949, 0, 33, 134, 1270
10.10.10.66, 1722, 11.5048, 30.235, -4.81857, 35402, 1684951308, 544081, 6048, 0, 255, 0, 49169, FIRST_ECHO, 880, 2157, 0, 34, 146, 2610
10.10.10.66, 1722, 11.181, 33.1112, -4.77847, 35528, 1684951308, 544081, 1242, 0, 255, 0, 49169, FIRST_ECHO, 880, 2245, 0, 34, 150, 1260
10.10.10.66, 1722, 8.245, 40.9149, -4.65815, 36003, 1684951308, 544081, 369, 0, 255, 0, 49201, FIRST_ECHO, 880, 2485, 0, 35, 162, 4750
10.10.10.66, 1722, 9.45032, 40.68, -4.66388, 36902, 1684951308, 544081, 2681, 0, 255, 0, 49169, FIRST_ECHO, 880, 2477, 0, 35, 162, 8990
10.10.10.66, 1722, 11.6566, 33.8962, -4.77274, 37317, 1684951308, 544081, 791, 0, 255, 0, 49169, FIRST_ECHO, 880, 2269, 0, 35, 152, 4150
10.10.10.66, 1722, 11.6634, 31.0257, -4.80712, 37447, 1684951308, 544081, 1246, 0, 255, 0, 49169, FIRST_ECHO, 880, 2181, 0, 34, 147, 1300
10.10.10.66, 1722, 14.8641, 22.0646, -4.90452, 37787, 1684951308, 544081, 835, 0, 255, 0, 49201, FIRST_ECHO, 880, 1909, 0, 33, 131, 3400
10.10.10.66, 1722, 12.6263, 22.0646, -4.90452, 37787, 1684951308, 544081, 274, 0, 255, 0, 49202, SECOND_ECHO, 880, 1909, 0, 33, 131, 3400
10.10.10.66, 1722, 14.8756, 17.9393, -4.9389, 37920, 1684951308, 544081, 2187, 0, 255, 0, 49169, FIRST_ECHO, 880, 1789, 0, 33, 123, 1330
10.10.10.66, 1722, 21.0448, 13.7911, -4.96754, 38048, 1684951308, 544081, 2902, 0, 255, 0, 49169, FIRST_ECHO, 880, 1669, 0, 33, 115, 1280
10.10.10.66, 1722, 19.2445, 9.32202, -4.98473, 38180, 1684951308, 544081, 1954, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1541, 0, 32, 105, 1320
10.10.10.66, 1722, 18.3204, -0.4068, -5.00192, 38452, 1684951308, 544081, 830, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1269, 0, 32, 83, 2720
10.10.10.66, 1722, 18.2485, -5.00765, -4.99619, 38580, 1684951308, 544081, 810, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1141, 0, 31, 72, 1280
10.10.10.66, 1722, 18.281, -9.57412, -4.98473, 38709, 1684951308, 544081, 818, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1013, 0, 31, 62, 1290
10.10.10.66, 1722, 18.2127, -14.0375, -4.96181, 38840, 1684951308, 544081, 907, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 885, 0, 31, 52, 1310
10.10.10.66, 1722, 17.9402, -18.2372, -4.9389, 38968, 1684951308, 544081, 315, 0, 255, 0, 49169, FIRST_ECHO, 880, 765, 0, 31, 44, 1280
10.10.10.66, 1722, 15.4524, -28.4187, -4.84149, 39325, 1684951308, 544081, 1350, 0, 255, 0, 49201, FIRST_ECHO, 880, 461, 0, 31, 24, 3570
10.10.10.66, 1722, 18.6164, -31.5356, -4.80139, 39455, 1684951308, 544081, 541, 0, 255, 0, 49169, FIRST_ECHO, 880, 365, 0, 31, 19, 1300
10.10.10.66, 1722, 18.7687, -34.4061, -4.76128, 39587, 1684951308, 544081, 664, 0, 255, 0, 49169, FIRST_ECHO, 880, 277, 0, 31, 14, 1320
10.10.10.66, 1722, 15.3496, -39.3164, -4.68679, 41008, 1684951308, 544081, 478, 0, 255, 0, 49169, FIRST_ECHO, 880, 125, 0, 30, 6, 14210
10.10.10.66, 1722, 16.2597, -37.2251, -4.72117, 41142, 1684951308, 544081, 900, 0, 255, 0, 49169, FIRST_ECHO, 880, 189, 0, 31, 10, 1340
10.10.10.66, 1722, 15.7885, -30.5157, -4.81857, 41472, 1684951308, 544081, 804, 0, 255, 0, 49201, FIRST_ECHO, 880, 397, 0, 31, 21, 3300
10.10.10.66, 1722, 15.352, -27.1009, -4.85868, 41608, 1684951308, 544081, 4016, 0, 255, 0, 49393, FIRST_ECHO, 880, 501, 0, 31, 27, 1360
10.10.10.66, 1722, 14.9085, -23.3595, -4.89306, 41743, 1684951308, 544081, 2004, 0, 255, 0, 49201, FIRST_ECHO, 880, 613, 0, 31, 34, 1350
10.10.10.66, 1722, 18.2498, -12.9431, -4.96754, 42075, 1684951308, 544081, 793, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 917, 0, 31, 54, 3320
10.10.10.66, 1722, 18.3018, -8.41102, -4.98473, 42206, 1684951308, 544081, 718, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1045, 0, 31, 64, 1310
10.10.10.66, 1722, 18.3213, -3.88465, -4.99619, 42334, 1684951308, 544081, 892, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1173, 0, 31, 75, 1280
10.10.10.66, 1722, 18.3988, 0.716197, -5.00192, 42462, 1684951308, 544081, 1085, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1301, 0, 32, 86, 1280
10.10.10.66, 1722, 18.7516, 5.31132, -4.99619, 42590, 1684951308, 544081, 1370, 0, 255, 0, 1073791073, FIRST_ECHO, 880, 1429, 0, 32, 96, 1280
10.10.10.66, 1722, 19.6758, 14.9313, -4.95608, 42868, 1684951308, 544081, 2807, 0, 255, 0, 49169, FIRST_ECHO, 880, 1701, 0, 33, 117, 2780
10.10.10.66, 1722, 14.2808, 19.0623, -4.93317, 42997, 1684951308, 544081, 2257, 0, 255, 0, 49169, FIRST_ECHO, 880, 1821, 0, 33, 125, 1290
10.10.10.66, 1722, 12.7202, 22.8324, -4.89879, 43123, 1684951308, 544081, 788, 0, 255, 0, 49201, FIRST_ECHO, 880, 1933, 0, 33, 133, 1260
10.10.10.66, 1722, 11.6307, 30.7908, -4.81285, 43424, 1684951308, 544081, 850, 0, 255, 0, 49169, FIRST_ECHO, 880, 2173, 0, 34, 146, 3010
10.10.10.66, 1722, 11.5481, 33.6154, -4.77274, 43553, 1684951308, 544081, 1979, 0, 255, 0, 49169, FIRST_ECHO, 880, 2261, 0, 35, 151, 1290
10.10.10.66, 1722, 9.66022, 40.3993, -4.66961, 43958, 1684951308, 544081, 1366, 0, 255, 0, 49169, FIRST_ECHO, 880, 2469, 0, 35, 161, 4050
10.10.10.66, 1722, 9.64786, 40.1643, -4.67534, 44945, 1684951308, 544081, 1280, 0, 255, 0, 49201, FIRST_ECHO, 880, 2461, 0, 35, 161, 9870
10.10.10.66, 1722, 12.6012, 34.4061, -4.76128, 45291, 1684951308, 544081, 737, 0, 255, 0, 49201, FIRST_ECHO, 880, 2285, 0, 35, 152, 3460
10.10.10.66, 1722, 11.2276, 31.5356, -4.80139, 45424, 1684951308, 544081, 2304, 0, 255, 0, 49201, FIRST_ECHO, 880, 2197, 0, 34, 148, 1330
10.10.10.66, 1722, 13.8537, 21.4859, -4.91025, 45805, 1684951308, 544081, 2554, 0, 255, 0, 49265, FIRST_ECHO, 880, 1893, 0, 33, 130, 3810
10.10.10.66, 1722, 15.3102, 17.1544, -4.94463, 45946, 1684951308, 544081, 1553, 0, 255, 0, 49169, FIRST_ECHO, 880, 1765, 0, 33, 122, 1410
10.10.10.66, 1722, 20.5791, 12.9431, -4.96754, 46073, 1684951308, 544081, 3637, 0, 255, 0, 49169, FIRST_ECHO, 880, 1645, 0, 33, 113, 1270
10.10.10.66, 1722, 19.2372, 8.46259, -4.98473, 46204, 1684951308, 544081, 1649, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1517, 0, 32, 103, 1310
10.10.10.66, 1722, 18.5821, 3.88465, -4.99619, 46332, 1684951308, 544081, 1150, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1389, 0, 32, 93, 1280
10.10.10.66, 1722, 18.3666, -5.87282, -4.99619, 46604, 1684951308, 544081, 835, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1117, 0, 31, 70, 2720
10.10.10.66, 1722, 18.26, -10.4336, -4.979, 46733, 1684951308, 544081, 845, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 989, 0, 31, 60, 1290
10.10.10.66, 1722, 18.3027, -14.8854, -4.96181, 46866, 1684951308, 544081, 879, 0, 255, 0, 49169, FIRST_ECHO, 880, 861, 0, 31, 50, 1330
10.10.10.66, 1722, 17.9706, -19.0165, -4.93317, 46994, 1684951308, 544081, 354, 0, 255, 0, 49169, FIRST_ECHO, 880, 741, 0, 31, 42, 1280
10.10.10.66, 1722, 15.5013, -28.138, -4.84722, 47315, 1684951308, 544081, 2873, 0, 255, 0, 49201, FIRST_ECHO, 880, 469, 0, 31, 25, 3210
10.10.10.66, 1722, 18.6447, -31.2548, -4.80712, 47444, 1684951308, 544081, 508, 0, 255, 0, 49201, FIRST_ECHO, 880, 373, 0, 31, 19, 1290
10.10.10.66, 1722, 15.7645, -31.2548, -4.80712, 47444, 1684951308, 544081, 236, 0, 255, 0, 49202, SECOND_ECHO, 880, 373, 0, 31, 19, 1290
10.10.10.66, 1722, 18.775, -34.1254, -4.76701, 47575, 1684951308, 544081, 667, 0, 255, 0, 49169, FIRST_ECHO, 880, 285, 0, 31, 15, 1310
10.10.10.66, 1722, 15.0218, -41.1957, -4.65815, 48861, 1684951308, 544081, 351, 0, 255, 0, 49169, FIRST_ECHO, 880, 69, 0, 30, 3, 12860
10.10.10.66, 1722, 15.4277, -39.0872, -4.69252, 49027, 1684951308, 544081, 461, 0, 255, 0, 49169, FIRST_ECHO, 880, 133, 0, 30, 7, 1660
10.10.10.66, 1722, 15.6637, -29.2094, -4.83003, 49526, 1684951308, 544081, 591, 0, 255, 0, 49201, FIRST_ECHO, 880, 437, 0, 31, 23, 4990
10.10.10.66, 1722, 15.1841, -25.7831, -4.87014, 49657, 1684951308, 544081, 3853, 0, 255, 0, 49393, FIRST_ECHO, 880, 541, 0, 31, 29, 1310
10.10.10.66, 1722, 18.3047, -22.0188, -4.90452, 49789, 1684951308, 544081, 555, 0, 255, 0, 49169, FIRST_ECHO, 880, 653, 0, 31, 36, 1320
10.10.10.66, 1722, 18.286, -13.7911, -4.96754, 50050, 1684951308, 544081, 645, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 893, 0, 31, 53, 2610
