Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), point time stamp (ns), frame time stamp (s), frame time stamp (us), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.66, 1717, 17.2244, -36.2052, -4.73836, 17200, 1684951308, 26527, 162, 0, 255, 0, 49169, FIRST_ECHO, 880, 221, 0, 31, 11, 4200
10.10.10.66, 1717, 18.1144, -33.6154, -4.77274, 17332, 1684951308, 26527, 385, 0, 255, 0, 49169, FIRST_ECHO, 880, 301, 0, 31, 15, 1320
10.10.10.66, 1717, 17.7711, -23.646, -4.89306, 17734, 1684951308, 26527, 560, 0, 255, 0, 49169, FIRST_ECHO, 880, 605, 0, 31, 33, 4019
10.10.10.66, 1717, 17.8025, -19.8415, -4.92744, 17861, 1684951308, 26527, 689, 0, 255, 0, 49169, FIRST_ECHO, 880, 717, 0, 31, 40, 1270
10.10.10.66, 1717, 17.8147, -15.7277, -4.95608, 17991, 1684951308, 26527, 829, 0, 255, 0, 49169, FIRST_ECHO, 880, 837, 0, 31, 49, 1300
10.10.10.66, 1717, 17.924, -11.2357, -4.979, 18124, 1684951308, 26527, 654, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 965, 0, 31, 58, 1330
10.10.10.66, 1717, 17.9913, -6.73798, -4.99046, 18254, 1684951308, 26527, 912, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1093, 0, 31, 68, 1300
10.10.10.66, 1717, 18.578, 4.18832, -4.99619, 18558, 1684951308, 26527, 1941, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1397, 0, 32, 94, 3040
10.10.10.66, 1717, 19.1531, 8.71469, -4.98473, 18686, 1684951308, 26527, 1398, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1525, 0, 32, 104, 1280
10.10.10.66, 1717, 20.0665, 13.2411, -4.96754, 18817, 1684951308, 26527, 3371, 0, 255, 0, 49169, FIRST_ECHO, 880, 1653, 0, 33, 114, 1310
10.10.10.66, 1717, 18.2616, 17.4007, -4.94463, 18944, 1684951308, 26527, 3913, 0, 255, 0, 49169, FIRST_ECHO, 880, 1773, 0, 33, 122, 1270
10.10.10.66, 1717, 14.2696, 25.5024, -4.87587, 19217, 1684951308, 26527, 421, 0, 255, 0, 49201, FIRST_ECHO, 880, 2013, 0, 34, 137, 2730
10.10.10.66, 1717, 11.8555, 25.5024, -4.87587, 19217, 1684951308, 26527, 133, 0, 255, 0, 49202, SECOND_ECHO, 880, 2013, 0, 34, 137, 2730
10.10.10.66, 1717, 13.7561, 28.9286, -4.83576, 19348, 1684951308, 26527, 303, 0, 255, 0, 49265, FIRST_ECHO, 880, 2117, 0, 34, 143, 1310
10.10.10.66, 1717, 16.4961, 32.0914, -4.79566, 19481, 1684951308, 26527, 3647, 0, 255, 0, 49201, FIRST_ECHO, 880, 2213, 0, 34, 149, 1330
10.10.10.66, 1717, 11.0198, 32.0914, -4.79566, 19481, 1684951308, 26527, 229, 0, 255, 0, 49202, SECOND_ECHO, 880, 2213, 0, 34, 149, 1330
10.10.10.66, 1717, 13.5741, 42.0035, -4.64096, 20110, 1684951308, 26527, 3224, 0, 255, 0, 49169, FIRST_ECHO, 880, 2517, 0, 35, 164, 6290
10.10.10.66, 1717, 13.6186, 41.7171, -4.64669, 20802, 1684951308, 26527, 5572, 0, 255, 0, 49169, FIRST_ECHO, 880, 2509, 0, 35, 163, 6920
10.10.10.66, 1717, 16.3885, 32.8763, -4.7842, 21366, 1684951308, 26527, 6773, 0, 255, 0, 49169, FIRST_ECHO, 880, 2237, 0, 34, 150, 5640
10.10.10.66, 1717, 17.3413, 30.0058, -4.8243, 21491, 1684951308, 26527, 4960, 0, 255, 0, 49169, FIRST_ECHO, 880, 2149, 0, 34, 145, 1250
10.10.10.66, 1717, 14.2446, 26.5852, -4.86441, 21625, 1684951308, 26527, 1308, 0, 255, 0, 49169, FIRST_ECHO, 880, 2045, 0, 34, 139, 1340
10.10.10.66, 1717, 18.2702, 16.3178, -4.95036, 21972, 1684951308, 26527, 9363, 0, 255, 0, 49393, FIRST_ECHO, 880, 1741, 0, 33, 120, 3470
10.10.10.66, 1717, 19.679, 12.141, -4.97327, 22098, 1684951308, 26527, 1719, 0, 255, 0, 49169, FIRST_ECHO, 880, 1621, 0, 32, 111, 1260
10.10.10.66, 1717, 18.95, 7.60315, -4.99046, 22228, 1684951308, 26527, 1412, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1493, 0, 32, 101, 1300
10.10.10.66, 1717, 18.373, 3.01376, -5.00192, 22356, 1684951308, 26527, 1270, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1365, 0, 32, 91, 1280
10.10.10.66, 1717, 18.1101, -1.58136, -5.00192, 22484, 1684951308, 26527, 826, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1237, 0, 31, 80, 1280
10.10.10.66, 1717, 17.8348, -12.3931, -4.97327, 22791, 1684951308, 26527, 772, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 933, 0, 31, 56, 3070
10.10.10.66, 1717, 17.78, -16.8621, -4.94463, 22925, 1684951308, 26527, 776, 0, 255, 0, 49169, FIRST_ECHO, 880, 805, 0, 31, 46, 1340
10.10.10.66, 1717, 17.7582, -20.9588, -4.91598, 23057, 1684951308, 26527, 659, 0, 255, 0, 49169, FIRST_ECHO, 880, 685, 0, 31, 38, 1320
10.10.10.66, 1717, 17.7598, -24.6945, -4.8816, 23186, 1684951308, 26527, 691, 0, 255, 0, 49169, FIRST_ECHO, 880, 573, 0, 31, 31, 1290
10.10.10.66, 1717, 17.9452, -32.5555, -4.78993, 23501, 1684951308, 26527, 559, 0, 255, 0, 49169, FIRST_ECHO, 880, 333, 0, 31, 17, 3150
10.10.10.66, 1717, 17.2436, -35.4202, -4.74982, 23640, 1684951308, 26527, 325, 0, 255, 0, 49169, FIRST_ECHO, 880, 245, 0, 31, 12, 1390
10.10.10.66, 1717, 17.3779, -35.1911, -4.74982, 25255, 1684951308, 26527, 232, 0, 255, 0, 49169, FIRST_ECHO, 880, 253, 0, 31, 13, 16149
10.10.10.66, 1717, 17.9666, -32.3205, -4.78993, 25392, 1684951308, 26527, 464, 0, 255, 0, 49169, FIRST_ECHO, 880, 341, 0, 31, 18, 1370
10.10.10.66, 1717, 17.8274, -27.3358, -4.85295, 25598, 1684951308, 26527, 335, 0, 255, 0, 49169, FIRST_ECHO, 880, 493, 0, 31, 26, 2060
10.10.10.66, 1717, 17.7586, -19.3087, -4.92744, 25879, 1684951308, 26527, 789, 0, 255, 0, 49169, FIRST_ECHO, 880, 733, 0, 31, 41, 2810
10.10.10.66, 1717, 17.762, -15.1834, -4.95608, 26008, 1684951308, 26527, 921, 0, 255, 0, 49169, FIRST_ECHO, 880, 853, 0, 31, 50, 1290
10.10.10.66, 1717, 17.8632, -10.6857, -4.979, 26141, 1684951308, 26527, 629, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 981, 0, 31, 59, 1330
10.10.10.66, 1717, 17.9605, -6.12492, -4.99619, 26270, 1684951308, 26527, 874, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1109, 0, 31, 69, 1290
10.10.10.66, 1717, 18.4041, 3.57526, -4.99619, 26542, 1684951308, 26527, 1488, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1381, 0, 32, 92, 2720
10.10.10.66, 1717, 19.0122, 8.15892, -4.99046, 26670, 1684951308, 26527, 1755, 0, 255, 0, 1073791041, FIRST_ECHO, 880, 1509, 0, 32, 103, 1280
10.10.10.66, 1717, 19.8554, 12.691, -4.97327, 26801, 1684951308, 26527, 1417, 0, 255, 0, 49169, FIRST_ECHO, 880, 1637, 0, 33, 113, 1310
10.10.10.66, 1717, 18.2756, 16.8621, -4.94463, 26927, 1684951308, 26527, 3603, 0, 255, 0, 49169, FIRST_ECHO, 880, 1757, 0, 33, 121, 1260
10.10.10.66, 1717, 14.4348, 26.0696, -4.87014, 27237, 1684951308, 26527, 1958, 0, 255, 0, 49169, FIRST_ECHO, 880, 2029, 0, 34, 138, 3100
10.10.10.66, 1717, 17.7938, 29.4901, -4.83003, 27370, 1684951308, 26527, 4003, 0, 255, 0, 49201, FIRST_ECHO, 880, 2133, 0, 34, 144, 1330
10.10.10.66, 1717, 14.8045, 29.4901, -4.83003, 27370, 1684951308, 26527, 291, 0, 255, 0, 49202, SECOND_ECHO, 880, 2133, 0, 34, 144, 1330
10.10.10.66, 1717, 16.6094, 32.6013, -4.78993, 27504, 1684951308, 26527, 1857, 0, 255, 0, 49169, FIRST_ECHO, 880, 2229, 0, 34, 149, 1340
10.10.10.66, 1717, 13.8039, 41.4821, -4.65242, 28053, 1684951308, 26527, 7577, 0, 255, 0, 49265, FIRST_ECHO, 880, 2501, 0, 35, 163, 5490
10.10.10.66, 1717, 13.9506, 41.1957, -4.65815, 28855, 1684951308, 26527, 5711, 0, 255, 0, 49265, FIRST_ECHO, 880, 2493, 0, 35, 163, 8020
10.10.10.66, 1717, 16.4562, 33.3863, -4.77847, 29341, 1684951308, 26527, 1996, 0, 255, 0, 49201, FIRST_ECHO, 880, 2253, 0, 34, 151, 4860
10.10.10.66, 1717, 10.9352, 33.3863, -4.77847, 29341, 1684951308, 26527, 84, 0, 255, 0, 49202, SECOND_ECHO, 880, 2253, 0, 34, 151, 4860
10.10.10.66, 1717, 17.299, 30.5157, -4.81857, 29469, 1684951308, 26527, 1523, 0, 255, 0, 49169, FIRST_ECHO, 880, 2165, 0, 34, 146, 1280
10.10.10.66, 1717, 14.0017, 22.5917, -4.90452, 29769, 1684951308, 26527, 1046, 0, 255, 0, 49201, FIRST_ECHO, 880, 1925, 0, 33, 132, 3000
10.10.10.66, 1717, 11.6808, 22.5917, -4.90452, 29769, 1684951308, 26527, 168, 0, 255, 0, 49202, SECOND_ECHO, 880, 1925, 0, 33, 132, 3000
10.10.10.66, 1717, 15.8409, 18.7701, -4.93317, 29894, 1684951308, 26527, 477, 0, 255, 0, 49169, FIRST_ECHO, 880, 1813, 0, 33, 125, 1250
10.10.10.66, 1717, 19.4798, 14.6333, -4.96181, 30023, 1684951308, 26527, 4293, 0, 255, 0, 49169, FIRST_ECHO, 880, 1693, 0, 33, 117, 1290
10.10.10.66, 1717, 19.389, 10.1299, -4.979, 30155, 1684951308, 26527, 1227, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1565, 0, 32, 107, 1320
10.10.10.66, 1717, 18.1828, -0.716197, -5.00192, 30460, 1684951308, 26527, 946, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1261, 0, 32, 82, 3050
10.10.10.66, 1717, 18.0266, -5.31132, -4.99619, 30588, 1684951308, 26527, 983, 0, 255, 0, 1073791073, FIRST_ECHO, 880, 1133, 0, 31, 72, 1280
10.10.10.66, 1717, 17.852, -9.82623, -4.98473, 30717, 1684951308, 26527, 1045, 0, 255, 0, 1073791009, FIRST_ECHO, 880, 1005, 0, 31, 61, 1290
10.10.10.66, 1717, 17.8096, -14.3354, -4.96181, 30849, 1684951308, 26527, 964, 0, 255, 0, 49169, FIRST_ECHO, 880, 877, 0, 31, 51, 1320
10.10.10.66, 1717, 17.7367, -18.4779, -4.93317, 30977, 1684951308, 26527, 999, 0, 255, 0, 49169, FIRST_ECHO, 880, 757, 0, 31, 43, 1280
10.10.10.66, 1717, 17.9036, -28.6479, -4.84149, 31335, 1684951308, 26527, 548, 0, 255, 0, 49169, FIRST_ECHO, 880, 453, 0, 31, 24, 3580
10.10.10.66, 1717, 17.9654, -31.8163, -4.80139, 31466, 1684951308, 26527, 650, 0, 255, 0, 49169, FIRST_ECHO, 880, 357, 0, 31, 19, 1310
10.10.10.66, 1717, 18.06, -34.6353, -4.76128, 31600, 1684951308, 26527, 566, 0, 255, 0, 49169, FIRST_ECHO, 880, 269, 0, 31, 14, 1340
10.10.10.66, 1717, 15.9642, -39.8779, -4.67534, 32970, 1684951308, 26527, 361, 0, 255, 0, 49169, FIRST_ECHO, 880, 109, 0, 30, 6, 13700
10.10.10.66, 1717, 16.3687, -37.7808, -4.70971, 33111, 1684951308, 26527, 1009, 0, 255, 0, 49169, FIRST_ECHO, 880, 173, 0, 30, 9, 1410
10.10.10.66, 1717, 17.9317, -29.9542, -4.8243, 33494, 1684951308, 26527, 554, 0, 255, 0, 49169, FIRST_ECHO, 880, 413, 0, 31, 22, 3830
10.10.10.66, 1717, 17.8574, -26.5394, -4.86441, 33628, 1684951308, 26527, 512, 0, 255, 0, 49169, FIRST_ECHO, 880, 517, 0, 31, 28, 1340
10.10.10.66, 1717, 17.7671, -22.8324, -4.89879, 33762, 1684951308, 26527, 585, 0, 255, 0, 49169, FIRST_ECHO, 880, 629, 0, 31, 35, 1340
10.10.10.66, 1717, 17.837, -13.4932, -4.96754, 34058, 1684951308, 26527, 918, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 901, 0, 31, 53, 2960
10.10.10.66, 1717, 17.9809, -8.96679, -4.98473, 34190, 1684951308, 26527, 809, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1029, 0, 31, 63, 1320
10.10.10.66, 1717, 18.0708, -4.44615, -4.99619, 34318, 1684951308, 26527, 937, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1157, 0, 31, 73, 1280
10.10.10.66, 1717, 18.233, 0.148969, -5.00192, 34446, 1684951308, 26527, 885, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1285, 0, 32, 84, 1280
10.10.10.66, 1717, 18.5104, 4.74982, -4.99619, 34574, 1684951308, 26527, 15030, 0, 255, 0, 1073791105, FIRST_ECHO, 880, 1413, 0, 32, 95, 1280
10.10.10.66, 1717, 20.2734, 15.4813, -4.95608, 34885, 1684951308, 26527, 4499, 0, 255, 0, 49201, FIRST_ECHO, 880, 1717, 0, 33, 118, 3110
10.10.10.66, 1717, 18.6237, 15.4813, -4.95608, 34885, 1684951308, 26527, 612, 0, 255, 0, 49202, SECOND_ECHO, 880, 1717, 0, 33, 118, 3110
10.10.10.66, 1717, 15.4735, 19.6009, -4.92744, 35014, 1684951308, 26527, 2318, 0, 255, 0, 49169, FIRST_ECHO, 880, 1837, 0, 33, 126, 1290
10.10.10.66, 1717, 13.7594, 23.4053, -4.89306, 35141, 1684951308, 26527, 1252, 0, 255, 0, 49201, FIRST_ECHO, 880, 1949, 0, 33, 134, 1270
10.10.10.66, 1717, 12.023, 23.4053, -4.89306, 35141, 1684951308, 26527, 157, 0, 255, 0, 49202, SECOND_ECHO, 880, 1949, 0, 33, 134, 1270
10.10.10.66, 1717, 17.0591, 30.235, -4.81857, 35402, 1684951308, 26527, 3295, 0, 255, 0, 49169, FIRST_ECHO, 880, 2157, 0, 34, 146, 2610
10.10.10.66, 1717, 16.303, 33.1112, -4.77847, 35528, 1684951308, 26527, 13024, 0, 255, 0, 49169, FIRST_ECHO, 880, 2245, 0, 34, 150, 1260
10.10.10.66, 1717, 13.8674, 40.9149, -4.65815, 36003, 1684951308, 26527, 7917, 0, 255, 0, 49201, FIRST_ECHO, 880, 2485, 0, 35, 162, 4750
10.10.10.66, 1717, 13.7224, 40.68, -4.66388, 36902, 1684951308, 26527, 5653, 0, 255, 0, 49201, FIRST_ECHO, 880, 2477, 0, 35, 162, 8990
10.10.10.66, 1717, 15.9475, 33.8962, -4.77274, 37317, 1684951308, 26527, 3960, 0, 255, 0, 49201, FIRST_ECHO, 880, 2269, 0, 35, 152, 4150
10.10.10.66, 1717, 10.5678, 33.8962, -4.77274, 37317, 1684951308, 26527, 266, 0, 255, 0, 49202, SECOND_ECHO, 880, 2269, 0, 35, 152, 4150
10.10.10.66, 1717, 16.8415, 31.0257, -4.80712, 37447, 1684951308, 26527, 8239, 0, 255, 0, 49169, FIRST_ECHO, 880, 2181, 0, 34, 147, 1300
10.10.10.66, 1717, 14.2462, 22.0646, -4.90452, 37787, 1684951308, 26527, 496, 0, 255, 0, 49265, FIRST_ECHO, 880, 1909, 0, 33, 131, 3400
10.10.10.66, 1717, 11.6949, 22.0646, -4.90452, 37787, 1684951308, 26527, 148, 0, 255, 0, 49266, SECOND_ECHO, 880, 1909, 0, 33, 131, 3400
10.10.10.66, 1717, 17.0306, 17.9393, -4.9389, 37920, 1684951308, 26527, 3686, 0, 255, 0, 49393, FIRST_ECHO, 880, 1789, 0, 33, 123, 1330
10.10.10.66, 1717, 20.2486, 13.7911, -4.96754, 38048, 1684951308, 26527, 3543, 0, 255, 0, 49169, FIRST_ECHO, 880, 1669, 0, 33, 115, 1280
10.10.10.66, 1717, 19.3137, 9.32202, -4.98473, 38180, 1684951308, 26527, 1349, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1541, 0, 32, 105, 1320
10.10.10.66, 1717, 18.2982, -0.4068, -5.00192, 38452, 1684951308, 26527, 793, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1269, 0, 32, 83, 2720
10.10.10.66, 1717, 18.1083, -5.00765, -4.99619, 38580, 1684951308, 26527, 864, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1141, 0, 31, 72, 1280
10.10.10.66, 1717, 18.0093, -9.57412, -4.98473, 38709, 1684951308, 26527, 746, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1013, 0, 31, 62, 1290
10.10.10.66, 1717, 17.8986, -14.0375, -4.96181, 38840, 1684951308, 26527, 897, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 885, 0, 31, 52, 1310
10.10.10.66, 1717, 17.8698, -18.2372, -4.9389, 38968, 1684951308, 26527, 820, 0, 255, 0, 49169, FIRST_ECHO, 880, 765, 0, 31, 44, 1280
10.10.10.66, 1717, 17.978, -28.4187, -4.84149, 39325, 1684951308, 26527, 446, 0, 255, 0, 49169, FIRST_ECHO, 880, 461, 0, 31, 24, 3570
10.10.10.66, 1717, 18.0358, -31.5356, -4.80139, 39455, 1684951308, 26527, 683, 0, 255, 0, 49169, FIRST_ECHO, 880, 365, 0, 31, 19, 1300
10.10.10.66, 1717, 18.1922, -34.4061, -4.76128, 39587, 1684951308, 26527, 616, 0, 255, 0, 49169, FIRST_ECHO, 880, 277, 0, 31, 14, 1320
10.10.10.66, 1717, 15.8396, -39.3164, -4.68679, 41008, 1684951308, 26527, 283, 0, 255, 0, 49169, FIRST_ECHO, 880, 125, 0, 30, 6, 14210
10.10.10.66, 1717, 16.5035, -37.2251, -4.72117, 41142, 1684951308, 26527, 247, 0, 255, 0, 49169, FIRST_ECHO, 880, 189, 0, 31, 10, 1340
10.10.10.66, 1717, 18.0189, -30.5157, -4.81857, 41472, 1684951308, 26527, 510, 0, 255, 0, 49169, FIRST_ECHO, 880, 397, 0, 31, 21, 3300
10.10.10.66, 1717, 17.9899, -27.1009, -4.85868, 41608, 1684951308, 26527, 392, 0, 255, 0, 49169, FIRST_ECHO, 880, 501, 0, 31, 27, 1360
10.10.10.66, 1717, 17.8855, -23.3595, -4.89306, 41743, 1684951308, 26527, 596, 0, 255, 0, 49169, FIRST_ECHO, 880, 613, 0, 31, 34, 1350
10.10.10.66, 1717, 17.9623, -12.9431, -4.96754, 42075, 1684951308, 26527, 931, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 917, 0, 31, 54, 3320
10.10.10.66, 1717, 18.0687, -8.41102, -4.98473, 42206, 1684951308, 26527, 802, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1045, 0, 31, 64, 1310
10.10.10.66, 1717, 18.1902, -3.88465, -4.99619, 42334, 1684951308, 26527, 907, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1173, 0, 31, 75, 1280
10.10.10.66, 1717, 18.396, 0.716197, -5.00192, 42462, 1684951308, 26527, 971, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1301, 0, 32, 86, 1280
10.10.10.66, 1717, 18.8108, 5.31132, -4.99619, 42590, 1684951308, 26527, 1259, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1429, 0, 32, 96, 1280
10.10.10.66, 1717, 19.4609, 14.9313, -4.95608, 42868, 1684951308, 26527, 6023, 0, 255, 0, 49201, FIRST_ECHO, 880, 1701, 0, 33, 117, 2780
10.10.10.66, 1717, 15.6749, 19.0623, -4.93317, 42997, 1684951308, 26527, 1517, 0, 255, 0, 49169, FIRST_ECHO, 880, 1821, 0, 33, 125, 1290
10.10.10.66, 1717, 13.9786, 22.8324, -4.89879, 43123, 1684951308, 26527, 811, 0, 255, 0, 49169, FIRST_ECHO, 880, 1933, 0, 33, 133, 1260
10.10.10.66, 1717, 17.0544, 30.7908, -4.81285, 43424, 1684951308, 26527, 8308, 0, 255, 0, 49169, FIRST_ECHO, 880, 2173, 0, 34, 146, 3010
10.10.10.66, 1717, 10.7172, 33.6154, -4.77274, 43553, 1684951308, 26527, 540, 0, 255, 0, 49201, FIRST_ECHO, 880, 2261, 0, 35, 151, 1290
10.10.10.66, 1717, 14.1198, 40.3993, -4.66961, 43958, 1684951308, 26527, 4259, 0, 255, 0, 49169, FIRST_ECHO, 880, 2469, 0, 35, 161, 4050
10.10.10.66, 1717, 14.02, 40.1643, -4.67534, 44944, 1684951308, 26527, 5648, 0, 255, 0, 49169, FIRST_ECHO, 880, 2461, 0, 35, 161, 9860
10.10.10.66, 1717, 15.7416, 34.4061, -4.76128, 45290, 1684951308, 26527, 4703, 0, 255, 0, 49265, FIRST_ECHO, 880, 2285, 0, 35, 152, 3460
10.10.10.66, 1717, 16.6751, 31.5356, -4.80139, 45423, 1684951308, 26527, 6828, 0, 255, 0, 49169, FIRST_ECHO, 880, 2197, 0, 34, 148, 1330
10.10.10.66, 1717, 14.5956, 21.4859, -4.91025, 45804, 1684951308, 26527, 528, 0, 255, 0, 49169, FIRST_ECHO, 880, 1893, 0, 33, 130, 3810
10.10.10.66, 1717, 18.3196, 17.1544, -4.94463, 45945, 1684951308, 26527, 3233, 0, 255, 0, 49169, FIRST_ECHO, 880, 1765, 0, 33, 122, 1410
10.10.10.66, 1717, 20.1542, 12.9431, -4.96754, 46072, 1684951308, 26527, 1932, 0, 255, 0, 49169, FIRST_ECHO, 880, 1645, 0, 33, 113, 1270
10.10.10.66, 1717, 19.3038, 8.46259, -4.98473, 46203, 1684951308, 26527, 1290, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1517, 0, 32, 103, 1310
10.10.10.66, 1717, 18.632, 3.88465, -4.99619, 46331, 1684951308, 26527, 1113, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1389, 0, 32, 93, 1280
10.10.10.66, 1717, 18.1699, -5.87282, -4.99619, 46603, 1684951308, 26527, 926, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1117, 0, 31, 70, 2720
10.10.10.66, 1717, 17.9914, -10.4336, -4.979, 46732, 1684951308, 26527, 845, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 989, 0, 31, 60, 1290
10.10.10.66, 1717, 17.9654, -14.8854, -4.96181, 46865, 1684951308, 26527, 879, 0, 255, 0, 49169, FIRST_ECHO, 880, 861, 0, 31, 50, 1330
10.10.10.66, 1717, 17.9193, -19.0165, -4.93317, 46993, 1684951308, 26527, 811, 0, 255, 0, 49169, FIRST_ECHO, 880, 741, 0, 31, 42, 1280
10.10.10.66, 1717, 18.0581, -28.138, -4.84722, 47314, 1684951308, 26527, 534, 0, 255, 0, 49169, FIRST_ECHO, 880, 469, 0, 31, 25, 3210
10.10.10.66, 1717, 18.0688, -31.2548, -4.80712, 47443, 1684951308, 26527, 671, 0, 255, 0, 49169, FIRST_ECHO, 880, 373, 0, 31, 19, 1290
10.10.10.66, 1717, 18.2204, -34.1254, -4.76701, 47574, 1684951308, 26527, 620, 0, 255, 0, 49169, FIRST_ECHO, 880, 285, 0, 31, 15, 1310
10.10.10.66, 1717, 18.5439, -41.1957, -4.65815, 48860, 1684951308, 26527, 336, 0, 255, 0, 49169, FIRST_ECHO, 880, 69, 0, 30, 3, 12860
10.10.10.66, 1717, 15.8834, -39.0872, -4.69252, 49026, 1684951308, 26527, 307, 0, 255, 0, 49169, FIRST_ECHO, 880, 133, 0, 30, 7, 1660
10.10.10.66, 1717, 18.0178, -29.2094, -4.83003, 49525, 1684951308, 26527, 552, 0, 255, 0, 49169, FIRST_ECHO, 880, 437, 0, 31, 23, 4990
10.10.10.66, 1717, 17.9796, -25.7831, -4.87014, 49656, 1684951308, 26527, 492, 0, 255, 0, 49169, FIRST_ECHO, 880, 541, 0, 31, 29, 1310
10.10.10.66, 1717, 17.9068, -22.0188, -4.90452, 49788, 1684951308, 26527, 506, 0, 255, 0, 49169, FIRST_ECHO, 880, 653, 0, 31, 36, 1320
10.10.10.66, 1717, 17.9967, -13.7911, -4.96754, 50049, 1684951308, 26527, 681, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 893, 0, 31, 53, 2610
