Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), point time stamp (ns), frame time stamp (s), frame time stamp (us), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.66, 1724, 14.7288, 41.1957, -4.65815, 28855, 1684951308, 749444, 1667, 0, 255, 0, 49169, FIRST_ECHO, 880, 2493, 0, 35, 163, 8020
10.10.10.66, 1724, 16.6705, 33.3863, -4.77847, 29341, 1684951308, 749444, 461, 0, 255, 0, 49201, FIRST_ECHO, 880, 2253, 0, 34, 151, 4860
10.10.10.66, 1724, 10.6035, 33.3863, -4.77847, 29341, 1684951308, 749444, 61, 0, 255, 0, 49202, SECOND_ECHO, 880, 2253, 0, 34, 151, 4860
10.10.10.66, 1724, 11.6501, 30.5157, -4.81857, 29469, 1684951308, 749444, 141, 0, 255, 0, 49201, FIRST_ECHO, 880, 2165, 0, 34, 146, 1280
10.10.10.66, 1724, 14.2443, 22.5917, -4.90452, 29769, 1684951308, 749444, 1570, 0, 255, 0, 49265, FIRST_ECHO, 880, 1925, 0, 33, 132, 3000
10.10.10.66, 1724, 14.2711, 18.7701, -4.93317, 29894, 1684951308, 749444, 1239, 0, 255, 0, 49169, FIRST_ECHO, 880, 1813, 0, 33, 125, 1250
10.10.10.66, 1724, 18.6993, 14.6333, -4.96181, 30023, 1684951308, 749444, 5464, 0, 255, 0, 49393, FIRST_ECHO, 880, 1693, 0, 33, 117, 1290
10.10.10.66, 1724, 19.3767, 10.1299, -4.979, 30155, 1684951308, 749444, 1527, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1565, 0, 32, 107, 1320
10.10.10.66, 1724, 18.1672, -0.716197, -5.00192, 30460, 1684951308, 749444, 989, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1261, 0, 32, 82, 3050
10.10.10.66, 1724, 18.1164, -5.31132, -4.99619, 30588, 1684951308, 749444, 945, 0, 255, 0, 1073791073, FIRST_ECHO, 880, 1133, 0, 31, 72, 1280
10.10.10.66, 1724, 17.9956, -9.82623, -4.98473, 30717, 1684951308, 749444, 1093, 0, 255, 0, 1073791009, FIRST_ECHO, 880, 1005, 0, 31, 61, 1290
10.10.10.66, 1724, 18.0064, -14.3354, -4.96181, 30849, 1684951308, 749444, 829, 0, 255, 0, 49169, FIRST_ECHO, 880, 877, 0, 31, 51, 1320
10.10.10.66, 1724, 17.9914, -18.4779, -4.93317, 30977, 1684951308, 749444, 920, 0, 255, 0, 49169, FIRST_ECHO, 880, 757, 0, 31, 43, 1280
10.10.10.66, 1724, 15.6458, -28.6479, -4.84149, 31335, 1684951308, 749444, 422, 0, 255, 0, 49169, FIRST_ECHO, 880, 453, 0, 31, 24, 3580
10.10.10.66, 1724, 12.1182, -31.8163, -4.80139, 31466, 1684951308, 749444, 2192, 0, 255, 0, 49201, FIRST_ECHO, 880, 357, 0, 31, 19, 1310
10.10.10.66, 1724, 12.5161, -34.6353, -4.76128, 31600, 1684951308, 749444, 1019, 0, 255, 0, 49201, FIRST_ECHO, 880, 269, 0, 31, 14, 1340
10.10.10.66, 1724, 18.7472, -39.8779, -4.67534, 32970, 1684951308, 749444, 366, 0, 255, 0, 49169, FIRST_ECHO, 880, 109, 0, 30, 6, 13700
10.10.10.66, 1724, 13.0373, -37.7808, -4.70971, 33111, 1684951308, 749444, 1154, 0, 255, 0, 49169, FIRST_ECHO, 880, 173, 0, 30, 9, 1410
10.10.10.66, 1724, 15.0262, -29.9542, -4.8243, 33494, 1684951308, 749444, 264, 0, 255, 0, 49169, FIRST_ECHO, 880, 413, 0, 31, 22, 3830
10.10.10.66, 1724, 16.6832, -26.5394, -4.86441, 33628, 1684951308, 749444, 344, 0, 255, 0, 49169, FIRST_ECHO, 880, 517, 0, 31, 28, 1340
10.10.10.66, 1724, 14.1593, -22.8324, -4.89879, 33762, 1684951308, 749444, 555, 0, 255, 0, 49169, FIRST_ECHO, 880, 629, 0, 31, 35, 1340
10.10.10.66, 1724, 18.0277, -13.4932, -4.96754, 34058, 1684951308, 749444, 793, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 901, 0, 31, 53, 2960
10.10.10.66, 1724, 18.1016, -8.96679, -4.98473, 34190, 1684951308, 749444, 720, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1029, 0, 31, 63, 1320
10.10.10.66, 1724, 18.1427, -4.44615, -4.99619, 34318, 1684951308, 749444, 945, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1157, 0, 31, 73, 1280
10.10.10.66, 1724, 18.2236, 0.148969, -5.00192, 34446, 1684951308, 749444, 1028, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1285, 0, 32, 84, 1280
10.10.10.66, 1724, 18.5333, 4.74982, -4.99619, 34574, 1684951308, 749444, 1528, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1413, 0, 32, 95, 1280
10.10.10.66, 1724, 19.6804, 15.4813, -4.95608, 34885, 1684951308, 749444, 7170, 0, 255, 0, 49169, FIRST_ECHO, 880, 1717, 0, 33, 118, 3110
10.10.10.66, 1724, 13.6295, 19.6009, -4.92744, 35014, 1684951308, 749444, 2632, 0, 255, 0, 49169, FIRST_ECHO, 880, 1837, 0, 33, 126, 1290
10.10.10.66, 1724, 20.0337, 23.4053, -4.89306, 35141, 1684951308, 749444, 3097, 0, 255, 0, 49201, FIRST_ECHO, 880, 1949, 0, 33, 134, 1270
10.10.10.66, 1724, 15.454, 23.4053, -4.89306, 35141, 1684951308, 749444, 229, 0, 255, 0, 49202, SECOND_ECHO, 880, 1949, 0, 33, 134, 1270
10.10.10.66, 1724, 11.2885, 30.235, -4.81857, 35402, 1684951308, 749444, 2290, 0, 255, 0, 49169, FIRST_ECHO, 880, 2157, 0, 34, 146, 2610
10.10.10.66, 1724, 10.6124, 33.1112, -4.77847, 35528, 1684951308, 749444, 2303, 0, 255, 0, 49201, FIRST_ECHO, 880, 2245, 0, 34, 150, 1260
10.10.10.66, 1724, 14.9278, 40.9149, -4.65815, 36003, 1684951308, 749444, 1474, 0, 255, 0, 49201, FIRST_ECHO, 880, 2485, 0, 35, 162, 4750
10.10.10.66, 1724, 10.6409, 40.9149, -4.65815, 36003, 1684951308, 749444, 231, 0, 255, 0, 49202, SECOND_ECHO, 880, 2485, 0, 35, 162, 4750
10.10.10.66, 1724, 14.8516, 40.68, -4.66388, 36902, 1684951308, 749444, 6622, 0, 255, 0, 49169, FIRST_ECHO, 880, 2477, 0, 35, 162, 8990
10.10.10.66, 1724, 12.6978, 33.8962, -4.77274, 37317, 1684951308, 749444, 538, 0, 255, 0, 49201, FIRST_ECHO, 880, 2269, 0, 35, 152, 4150
10.10.10.66, 1724, 9.80735, 31.0257, -4.80712, 37447, 1684951308, 749444, 64262, 0, 0, 0, 49377, FIRST_ECHO, 880, 2181, 0, 34, 147, 1300
10.10.10.66, 1724, 13.2913, 22.0646, -4.90452, 37787, 1684951308, 749444, 1852, 0, 255, 0, 49393, FIRST_ECHO, 880, 1909, 0, 33, 131, 3400
10.10.10.66, 1724, 14.8381, 17.9393, -4.9389, 37920, 1684951308, 749444, 2130, 0, 255, 0, 49169, FIRST_ECHO, 880, 1789, 0, 33, 123, 1330
10.10.10.66, 1724, 20.1456, 13.7911, -4.96754, 38048, 1684951308, 749444, 3366, 0, 255, 0, 49169, FIRST_ECHO, 880, 1669, 0, 33, 115, 1280
10.10.10.66, 1724, 19.282, 9.32202, -4.98473, 38180, 1684951308, 749444, 2076, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1541, 0, 32, 105, 1320
10.10.10.66, 1724, 18.2576, -0.4068, -5.00192, 38452, 1684951308, 749444, 859, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1269, 0, 32, 83, 2720
10.10.10.66, 1724, 18.1923, -5.00765, -4.99619, 38580, 1684951308, 749444, 844, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1141, 0, 31, 72, 1280
10.10.10.66, 1724, 18.153, -9.57412, -4.98473, 38709, 1684951308, 749444, 749, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1013, 0, 31, 62, 1290
10.10.10.66, 1724, 18.0909, -14.0375, -4.96181, 38840, 1684951308, 749444, 881, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 885, 0, 31, 52, 1310
10.10.10.66, 1724, 18.1102, -18.2372, -4.9389, 38968, 1684951308, 749444, 723, 0, 255, 0, 49169, FIRST_ECHO, 880, 765, 0, 31, 44, 1280
10.10.10.66, 1724, 11.6405, -28.4187, -4.84149, 39325, 1684951308, 749444, 227, 0, 255, 0, 49201, FIRST_ECHO, 880, 461, 0, 31, 24, 3570
10.10.10.66, 1724, 12.1183, -31.5356, -4.80139, 39455, 1684951308, 749444, 2047, 0, 255, 0, 49169, FIRST_ECHO, 880, 365, 0, 31, 19, 1300
10.10.10.66, 1724, 18.5129, -34.4061, -4.76128, 39587, 1684951308, 749444, 609, 0, 255, 0, 49169, FIRST_ECHO, 880, 277, 0, 31, 14, 1320
10.10.10.66, 1724, 18.783, -39.3164, -4.68679, 41008, 1684951308, 749444, 352, 0, 255, 0, 49169, FIRST_ECHO, 880, 125, 0, 30, 6, 14210
10.10.10.66, 1724, 18.6529, -37.2251, -4.72117, 41142, 1684951308, 749444, 364, 0, 255, 0, 49169, FIRST_ECHO, 880, 189, 0, 31, 10, 1340
10.10.10.66, 1724, 12.064, -30.5157, -4.81857, 41472, 1684951308, 749444, 1682, 0, 255, 0, 49169, FIRST_ECHO, 880, 397, 0, 31, 21, 3300
10.10.10.66, 1724, 16.3681, -27.1009, -4.85868, 41608, 1684951308, 749444, 365, 0, 255, 0, 49169, FIRST_ECHO, 880, 501, 0, 31, 27, 1360
10.10.10.66, 1724, 14.2558, -23.3595, -4.89306, 41743, 1684951308, 749444, 1809, 0, 255, 0, 49169, FIRST_ECHO, 880, 613, 0, 31, 34, 1350
10.10.10.66, 1724, 18.1311, -12.9431, -4.96754, 42075, 1684951308, 749444, 804, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 917, 0, 31, 54, 3320
10.10.10.66, 1724, 18.2068, -8.41102, -4.98473, 42206, 1684951308, 749444, 684, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1045, 0, 31, 64, 1310
10.10.10.66, 1724, 18.2433, -3.88465, -4.99619, 42334, 1684951308, 749444, 901, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1173, 0, 31, 75, 1280
10.10.10.66, 1724, 18.3582, 0.716197, -5.00192, 42462, 1684951308, 749444, 1081, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1301, 0, 32, 86, 1280
10.10.10.66, 1724, 18.7552, 5.31132, -4.99619, 42590, 1684951308, 749444, 1333, 0, 255, 0, 1073791073, FIRST_ECHO, 880, 1429, 0, 32, 96, 1280
10.10.10.66, 1724, 18.6995, 14.9313, -4.95608, 42868, 1684951308, 749444, 6470, 0, 255, 0, 49201, FIRST_ECHO, 880, 1701, 0, 33, 117, 2780
10.10.10.66, 1724, 13.9337, 19.0623, -4.93317, 42997, 1684951308, 749444, 1736, 0, 255, 0, 49169, FIRST_ECHO, 880, 1821, 0, 33, 125, 1290
10.10.10.66, 1724, 13.9839, 22.8324, -4.89879, 43123, 1684951308, 749444, 893, 0, 255, 0, 49201, FIRST_ECHO, 880, 1933, 0, 33, 133, 1260
10.10.10.66, 1724, 9.80411, 30.7908, -4.81285, 43424, 1684951308, 749444, 65535, 0, 0, 0, 49377, FIRST_ECHO, 880, 2173, 0, 34, 146, 3010
10.10.10.66, 1724, 16.5852, 33.6154, -4.77274, 43553, 1684951308, 749444, 913, 0, 255, 0, 49265, FIRST_ECHO, 880, 2261, 0, 35, 151, 1290
10.10.10.66, 1724, 10.5311, 33.6154, -4.77274, 43553, 1684951308, 749444, 318, 0, 255, 0, 49266, SECOND_ECHO, 880, 2261, 0, 35, 151, 1290
10.10.10.66, 1724, 12.2772, 33.6154, -4.77274, 43553, 1684951308, 749444, 275, 0, 255, 0, 49268, THIRD_ECHO, 880, 2261, 0, 35, 151, 1290
10.10.10.66, 1724, 14.7871, 40.3993, -4.66961, 43958, 1684951308, 749444, 6810, 0, 255, 0, 49169, FIRST_ECHO, 880, 2469, 0, 35, 161, 4050
10.10.10.66, 1724, 14.8014, 40.1643, -4.67534, 44945, 1684951308, 749444, 6295, 0, 255, 0, 49169, FIRST_ECHO, 880, 2461, 0, 35, 161, 9870
10.10.10.66, 1724, 10.3472, 34.4061, -4.76128, 45291, 1684951308, 749444, 750, 0, 255, 0, 49265, FIRST_ECHO, 880, 2285, 0, 35, 152, 3460
10.10.10.66, 1724, 9.89302, 31.5356, -4.80139, 45424, 1684951308, 749444, 65390, 0, 0, 0, 49153, FIRST_ECHO, 880, 2197, 0, 34, 148, 1330
10.10.10.66, 1724, 13.308, 21.4859, -4.91025, 45805, 1684951308, 749444, 3292, 0, 255, 0, 49393, FIRST_ECHO, 880, 1893, 0, 33, 130, 3810
10.10.10.66, 1724, 15.3018, 17.1544, -4.94463, 45946, 1684951308, 749444, 1969, 0, 255, 0, 49169, FIRST_ECHO, 880, 1765, 0, 33, 122, 1410
10.10.10.66, 1724, 20.1042, 12.9431, -4.96754, 46073, 1684951308, 749444, 2154, 0, 255, 0, 49169, FIRST_ECHO, 880, 1645, 0, 33, 113, 1270
10.10.10.66, 1724, 19.2758, 8.46259, -4.98473, 46204, 1684951308, 749444, 1367, 0, 255, 0, 1073791201, FIRST_ECHO, 880, 1517, 0, 32, 103, 1310
10.10.10.66, 1724, 18.6716, 3.88465, -4.99619, 46332, 1684951308, 749444, 2881, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1389, 0, 32, 93, 1280
10.10.10.66, 1724, 18.2753, -5.87282, -4.99619, 46604, 1684951308, 749444, 800, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 1117, 0, 31, 70, 2720
10.10.10.66, 1724, 18.1632, -10.4336, -4.979, 46733, 1684951308, 749444, 839, 0, 255, 0, 1073790977, FIRST_ECHO, 880, 989, 0, 31, 60, 1290
10.10.10.66, 1724, 18.1622, -14.8854, -4.96181, 46866, 1684951308, 749444, 845, 0, 255, 0, 49169, FIRST_ECHO, 880, 861, 0, 31, 50, 1330
10.10.10.66, 1724, 18.184, -19.0165, -4.93317, 46994, 1684951308, 749444, 701, 0, 255, 0, 49169, FIRST_ECHO, 880, 741, 0, 31, 42, 1280
