Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.48, 42730, 13.7519, -57.3359, -8.72615, 793, 0, 255, 0, 49169, FIRST_ECHO, 1078, 174, 0, 27, 8, 889
10.10.10.48, 42730, 13.4086, -54.2935, -8.82928, 387, 0, 255, 0, 49169, FIRST_ECHO, 1078, 223, 0, 26, 11, 910
10.10.10.48, 42730, 12.9725, -51.0505, -8.94387, 550, 0, 255, 0, 49169, FIRST_ECHO, 1078, 279, 0, 26, 14, 940
10.10.10.48, 42730, 12.9226, -48.0425, -9.05273, 507, 0, 255, 0, 49169, FIRST_ECHO, 1078, 335, 0, 26, 17, 860
10.10.10.48, 42730, 12.8049, -44.7709, -9.16159, 545, 0, 255, 0, 49169, FIRST_ECHO, 1078, 398, 0, 26, 20, 889
10.10.10.48, 42730, 12.6861, -41.6139, -9.27046, 511, 0, 255, 0, 49169, FIRST_ECHO, 1078, 461, 0, 26, 23, 840
10.10.10.48, 42730, 12.5258, -38.1991, -9.37932, 245, 0, 255, 0, 49169, FIRST_ECHO, 1078, 531, 0, 26, 28, 880
10.10.10.48, 42730, 12.4305, -34.7671, -9.48245, 462, 0, 255, 0, 49169, FIRST_ECHO, 1078, 601, 0, 26, 32, 840
10.10.10.48, 42730, 12.3191, -31.0543, -9.57985, 400, 0, 255, 0, 49169, FIRST_ECHO, 1078, 678, 0, 25, 37, 889
10.10.10.48, 42730, 12.2034, -27.3072, -9.67153, 443, 0, 255, 0, 49169, FIRST_ECHO, 1078, 755, 0, 25, 42, 850
10.10.10.48, 42730, 12.1339, -23.1131, -9.75174, 442, 0, 255, 0, 49169, FIRST_ECHO, 1078, 839, 0, 25, 47, 900
10.10.10.48, 42730, 12.1158, -18.8331, -9.8205, 350, 0, 255, 0, 49169, FIRST_ECHO, 1078, 923, 0, 25, 53, 880
10.10.10.48, 42730, 12.0788, -14.5245, -9.87206, 415, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1007, 0, 25, 60, 860
10.10.10.48, 42730, 12.0231, -10.0955, -9.91217, 431, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1091, 0, 25, 66, 850
10.10.10.48, 42730, 12.0027, -5.66082, -9.94082, 447, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1175, 0, 25, 73, 840
10.10.10.48, 42730, 11.9288, -1.14019, -9.95228, 326, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1259, 0, 25, 80, 840
10.10.10.48, 42730, 11.9241, 3.32316, -9.94655, 431, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1343, 0, 25, 87, 840
10.10.10.48, 42730, 11.8263, 7.83233, -9.92936, 334, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1427, 0, 25, 94, 840
10.10.10.48, 42730, 11.9797, 12.2899, -9.89498, 528, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1511, 0, 25, 101, 840
10.10.10.48, 42730, 10.6309, 16.6387, -9.84914, 2096, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1595, 0, 26, 108, 860
10.10.10.48, 42730, 8.00185, 20.9588, -9.78612, 862, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1679, 0, 26, 114, 870
10.10.10.48, 42730, 6.647, 25.1471, -9.71163, 1039, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1763, 0, 26, 120, 889
10.10.10.48, 42730, 5.70001, 28.9745, -9.63142, 424, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1840, 0, 26, 125, 840
10.10.10.48, 42730, 5.24721, 32.7044, -9.53975, 898, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1917, 0, 26, 130, 860
10.10.10.48, 42730, 4.92335, 36.4115, -9.43661, 1391, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1994, 0, 27, 135, 900
10.10.10.48, 42730, 4.47422, 39.8492, -9.32775, 4222, 0, 0, 0, 49185, FIRST_ECHO, 1078, 2064, 0, 27, 139, 860
10.10.10.48, 42730, 4.11663, 43.3041, -9.21316, 803, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2134, 0, 27, 143, 910
10.10.10.48, 42730, 4.23094, 46.5184, -9.1043, 5919, 0, 0, 0, 49249, FIRST_ECHO, 1078, 2197, 0, 27, 146, 870
10.10.10.48, 42730, 4.0726, 49.8702, -8.98398, 1291, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2260, 0, 27, 150, 930
10.10.10.48, 42730, 8.13554, 52.9814, -8.87512, 1640, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2316, 0, 27, 153, 910
10.10.10.48, 42730, 7.80193, 55.9379, -8.77198, 401, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2365, 0, 27, 156, 870
10.10.10.48, 42730, 7.54079, 59.0376, -8.66885, 465, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2414, 0, 27, 158, 980
10.10.10.48, 42730, 7.33899, 61.9597, -8.57145, 1035, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2456, 0, 28, 160, 970
10.10.10.48, 42730, 7.15731, 64.5151, -8.49123, 378, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2491, 0, 28, 162, 970
10.10.10.48, 42730, 7.18839, 64.0051, -8.50842, 260, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2484, 0, 28, 162, 8610
10.10.10.48, 42730, 7.38383, 61.4784, -8.58864, 837, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2449, 0, 28, 160, 930
10.10.10.48, 42730, 7.58336, 58.5907, -8.68031, 352, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2407, 0, 27, 158, 950
10.10.10.48, 42730, 7.86188, 55.5196, -8.78917, 1623, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2358, 0, 27, 155, 959
10.10.10.48, 42730, 8.13873, 52.5918, -8.88658, 1792, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2309, 0, 27, 153, 860
10.10.10.48, 42730, 4.04432, 49.452, -9.00117, 1280, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2253, 0, 27, 149, 889
10.10.10.48, 42730, 4.25326, 46.1632, -9.11576, 11371, 0, 0, 0, 49377, FIRST_ECHO, 1078, 2190, 0, 27, 146, 930
10.10.10.48, 42730, 4.14145, 42.9661, -9.22462, 777, 0, 255, 0, 49393, FIRST_ECHO, 1078, 2127, 0, 27, 143, 860
10.10.10.48, 42730, 4.50251, 39.4711, -9.33921, 6449, 0, 0, 0, 49377, FIRST_ECHO, 1078, 2057, 0, 27, 139, 900
10.10.10.48, 42730, 4.98127, 36.0792, -9.44234, 1942, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1987, 0, 27, 135, 860
10.10.10.48, 42730, 5.291, 32.3721, -9.54548, 2180, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1910, 0, 26, 130, 900
10.10.10.48, 42730, 5.95791, 28.6422, -9.63715, 1697, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1833, 0, 26, 125, 860
10.10.10.48, 42730, 6.71895, 24.8091, -9.71736, 171, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1756, 0, 26, 119, 840
10.10.10.48, 42730, 8.1507, 20.615, -9.79185, 1703, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1672, 0, 26, 113, 889
10.10.10.48, 42730, 10.5798, 16.2892, -9.85487, 786, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1588, 0, 26, 107, 870
10.10.10.48, 42730, 11.8908, 11.8831, -9.90071, 3034, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1504, 0, 25, 100, 850
10.10.10.48, 42730, 11.8029, 7.47137, -9.92936, 437, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1420, 0, 25, 94, 840
10.10.10.48, 42730, 11.9231, 2.96219, -9.94655, 361, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1336, 0, 25, 87, 840
10.10.10.48, 42730, 11.9107, -1.50688, -9.95228, 276, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1252, 0, 25, 79, 840
10.10.10.48, 42730, 11.9737, -6.02179, -9.93509, 354, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1168, 0, 25, 73, 840
10.10.10.48, 42730, 11.9928, -10.5023, -9.91217, 336, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1084, 0, 25, 66, 840
10.10.10.48, 42730, 12.0095, -14.8797, -9.87206, 444, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1000, 0, 25, 59, 850
10.10.10.48, 42730, 12.1093, -19.2285, -9.81477, 380, 0, 255, 0, 49169, FIRST_ECHO, 1078, 916, 0, 25, 53, 860
10.10.10.48, 42730, 12.1099, -23.4512, -9.74601, 359, 0, 255, 0, 49169, FIRST_ECHO, 1078, 832, 0, 25, 47, 880
10.10.10.48, 42730, 12.1555, -27.6395, -9.66007, 414, 0, 255, 0, 49169, FIRST_ECHO, 1078, 748, 0, 25, 41, 910
10.10.10.48, 42730, 12.2855, -31.3866, -9.57412, 454, 0, 255, 0, 49169, FIRST_ECHO, 1078, 671, 0, 25, 36, 850
10.10.10.48, 42730, 12.3669, -35.1452, -9.47099, 405, 0, 255, 0, 49169, FIRST_ECHO, 1078, 594, 0, 26, 31, 889
10.10.10.48, 42730, 12.4859, -38.5257, -9.36786, 375, 0, 255, 0, 49169, FIRST_ECHO, 1078, 524, 0, 26, 27, 840
10.10.10.48, 42730, 12.6467, -41.952, -9.259, 391, 0, 255, 0, 49169, FIRST_ECHO, 1078, 454, 0, 26, 23, 889
10.10.10.48, 42730, 12.7283, -45.1204, -9.15014, 507, 0, 255, 0, 49169, FIRST_ECHO, 1078, 391, 0, 26, 20, 850
10.10.10.48, 42730, 12.8947, -48.4035, -9.03554, 467, 0, 255, 0, 49169, FIRST_ECHO, 1078, 328, 0, 26, 16, 900
10.10.10.48, 42730, 12.9744, -51.486, -8.92668, 607, 0, 255, 0, 49169, FIRST_ECHO, 1078, 272, 0, 26, 13, 860
10.10.10.48, 42730, 13.3179, -54.7003, -8.81782, 373, 0, 255, 0, 49169, FIRST_ECHO, 1078, 216, 0, 26, 10, 950
10.10.10.48, 42730, 13.7081, -57.7713, -8.70896, 353, 0, 255, 0, 49169, FIRST_ECHO, 1078, 167, 0, 27, 8, 930
10.10.10.48, 42730, 14.1185, -60.5387, -8.61728, 432, 0, 255, 0, 49169, FIRST_ECHO, 1078, 125, 0, 26, 6, 910
10.10.10.48, 42730, 14.3082, -63.0024, -8.53707, 423, 0, 255, 0, 49169, FIRST_ECHO, 1078, 90, 0, 26, 4, 870
10.10.10.48, 42730, 14.2462, -61.5471, -8.58291, 334, 0, 255, 0, 49169, FIRST_ECHO, 1078, 111, 0, 26, 5, 930
10.10.10.48, 42730, 13.7872, -58.6537, -8.68031, 447, 0, 255, 0, 49169, FIRST_ECHO, 1078, 153, 0, 27, 7, 950
10.10.10.48, 42730, 13.3894, -55.5826, -8.78344, 333, 0, 255, 0, 49169, FIRST_ECHO, 1078, 202, 0, 26, 10, 959
10.10.10.48, 42730, 13.1116, -52.6434, -8.88658, 385, 0, 255, 0, 49169, FIRST_ECHO, 1078, 251, 0, 26, 12, 860
10.10.10.48, 42730, 12.9571, -49.5036, -9.00117, 660, 0, 255, 0, 49169, FIRST_ECHO, 1078, 307, 0, 26, 15, 889
10.10.10.48, 42730, 12.7392, -46.2148, -9.11576, 493, 0, 255, 0, 49169, FIRST_ECHO, 1078, 370, 0, 26, 19, 930
10.10.10.48, 42730, 12.6287, -43.0119, -9.22462, 4339, 0, 255, 0, 49169, FIRST_ECHO, 1078, 433, 0, 26, 22, 860
10.10.10.48, 42730, 12.4977, -39.5169, -9.33921, 315, 0, 255, 0, 49169, FIRST_ECHO, 1078, 503, 0, 26, 26, 900
10.10.10.48, 42730, 12.4133, -36.1307, -9.44234, 424, 0, 255, 0, 49169, FIRST_ECHO, 1078, 573, 0, 26, 30, 860
10.10.10.48, 42730, 12.283, -32.4237, -9.54548, 352, 0, 255, 0, 49169, FIRST_ECHO, 1078, 650, 0, 26, 35, 900
10.10.10.48, 42730, 12.1795, -28.688, -9.63715, 455, 0, 255, 0, 49169, FIRST_ECHO, 1078, 727, 0, 25, 40, 860
10.10.10.48, 42730, 12.1951, -24.8549, -9.71736, 3943, 0, 255, 0, 49169, FIRST_ECHO, 1078, 804, 0, 25, 45, 840
10.10.10.48, 42730, 12.0928, -20.6666, -9.79185, 359, 0, 255, 0, 49169, FIRST_ECHO, 1078, 888, 0, 25, 51, 889
10.10.10.48, 42730, 12.0243, -16.3408, -9.85487, 446, 0, 255, 0, 49169, FIRST_ECHO, 1078, 972, 0, 25, 57, 870
10.10.10.48, 42730, 11.9555, -11.9347, -9.90071, 395, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1056, 0, 25, 64, 850
10.10.10.48, 42730, 11.931, -7.52294, -9.92936, 423, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1140, 0, 25, 70, 840
10.10.10.48, 42730, 11.9111, -3.01376, -9.94655, 406, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1224, 0, 25, 77, 840
10.10.10.48, 42730, 11.8679, 1.45531, -9.95228, 420, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1308, 0, 25, 84, 840
10.10.10.48, 42730, 11.7949, 5.97022, -9.93509, 398, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1392, 0, 25, 91, 840
10.10.10.48, 42730, 11.7736, 10.4508, -9.91217, 415, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1476, 0, 25, 98, 840
10.10.10.48, 42730, 11.6998, 14.8281, -9.87206, 743, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1560, 0, 25, 105, 850
10.10.10.48, 42730, 8.58593, 19.1826, -9.81477, 1702, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1644, 0, 26, 111, 860
10.10.10.48, 42730, 7.94608, 23.4053, -9.74601, 1198, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1728, 0, 26, 117, 880
10.10.10.48, 42730, 6.25714, 27.5936, -9.66007, 819, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1812, 0, 26, 123, 910
10.10.10.48, 42730, 5.44287, 31.3408, -9.57412, 539, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1889, 0, 26, 128, 850
10.10.10.48, 42730, 4.96606, 35.0994, -9.47099, 584, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1966, 0, 27, 133, 889
10.10.10.48, 42730, 4.8722, 38.4798, -9.37359, 1057, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2036, 0, 27, 137, 840
10.10.10.48, 42730, 4.40867, 41.9004, -9.259, 668, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2106, 0, 27, 141, 889
10.10.10.48, 42730, 4.20893, 45.0689, -9.15586, 7050, 0, 0, 0, 49377, FIRST_ECHO, 1078, 2169, 0, 27, 145, 850
10.10.10.48, 42730, 3.78241, 48.3519, -9.04127, 89, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2232, 0, 28, 148, 900
10.10.10.48, 42730, 8.31316, 51.4344, -8.93241, 2208, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2288, 0, 27, 152, 860
10.10.10.48, 42730, 7.92153, 54.6373, -8.81782, 824, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2344, 0, 27, 155, 950
10.10.10.48, 42730, 7.66165, 57.7083, -8.71469, 723, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2393, 0, 27, 157, 930
10.10.10.48, 42730, 7.47608, 60.47, -8.62301, 1503, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2435, 0, 28, 159, 910
10.10.10.48, 42730, 7.23806, 62.9337, -8.5428, 587, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2470, 0, 28, 161, 870
10.10.10.48, 42730, 7.25233, 63.4322, -8.52561, 1117, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2477, 0, 28, 161, 9410
10.10.10.48, 42730, 7.37851, 60.9398, -8.60583, 514, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2442, 0, 28, 160, 900
10.10.10.48, 42730, 7.65022, 58.1438, -8.6975, 1209, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2400, 0, 27, 157, 920
10.10.10.48, 42730, 7.90859, 55.0498, -8.80063, 1797, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2351, 0, 27, 155, 950
10.10.10.48, 42730, 8.16568, 52.2022, -8.90376, 3548, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2302, 0, 27, 152, 850
10.10.10.48, 42730, 3.79838, 49.0796, -9.01263, 339, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2246, 0, 28, 149, 880
10.10.10.48, 42730, 4.23434, 45.7621, -9.12722, 11324, 0, 0, 0, 49377, FIRST_ECHO, 1078, 2183, 0, 27, 146, 920
10.10.10.48, 42730, 4.26533, 42.5765, -9.24181, 658, 0, 255, 0, 49393, FIRST_ECHO, 1078, 2120, 0, 27, 142, 860
10.10.10.48, 42730, 4.5987, 39.1387, -9.35067, 1131, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2050, 0, 27, 138, 889
10.10.10.48, 42730, 4.90617, 35.7526, -9.4538, 1151, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1980, 0, 27, 134, 850
10.10.10.48, 42730, 5.29127, 32.0455, -9.55694, 324, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1903, 0, 26, 129, 900
10.10.10.48, 42730, 6.1007, 28.2583, -9.64861, 2913, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1826, 0, 26, 124, 860
10.10.10.48, 42730, 7.95919, 24.471, -9.72882, 1197, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1749, 0, 26, 119, 830
10.10.10.48, 42730, 8.17245, 20.2197, -9.79758, 2974, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1665, 0, 26, 113, 889
10.10.10.48, 42730, 10.5665, 15.934, -9.8606, 286, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1581, 0, 25, 106, 870
10.10.10.48, 42730, 11.7875, 11.5279, -9.90071, 10878, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1497, 0, 25, 100, 850
10.10.10.48, 42730, 11.7573, 7.11041, -9.93509, 465, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1413, 0, 25, 93, 840
10.10.10.48, 42730, 11.831, 2.5955, -9.94655, 444, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1329, 0, 25, 86, 840
10.10.10.48, 42730, 11.8783, -1.91941, -9.94655, 413, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1245, 0, 25, 79, 840
10.10.10.48, 42730, 11.9286, -6.38275, -9.93509, 410, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1161, 0, 25, 72, 840
10.10.10.48, 42730, 11.9352, -10.8633, -9.90644, 415, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1077, 0, 25, 65, 840
10.10.10.48, 42730, 11.9856, -15.2292, -9.86633, 431, 0, 255, 0, 49169, FIRST_ECHO, 1078, 993, 0, 25, 59, 850
10.10.10.48, 42730, 11.9924, -19.578, -9.80904, 419, 0, 255, 0, 49169, FIRST_ECHO, 1078, 909, 0, 25, 52, 860
10.10.10.48, 42730, 12.0522, -23.8408, -9.74028, 480, 0, 255, 0, 49169, FIRST_ECHO, 1078, 825, 0, 25, 46, 889
10.10.10.48, 42730, 12.1636, -27.9718, -9.65434, 369, 0, 255, 0, 49169, FIRST_ECHO, 1078, 741, 0, 25, 41, 900
10.10.10.48, 42730, 12.2228, -31.7132, -9.56266, 449, 0, 255, 0, 49169, FIRST_ECHO, 1078, 664, 0, 25, 36, 860
10.10.10.48, 42730, 12.3594, -35.4718, -9.45953, 359, 0, 255, 0, 49169, FIRST_ECHO, 1078, 587, 0, 26, 31, 889
10.10.10.48, 42730, 12.4952, -38.858, -9.36213, 372, 0, 255, 0, 49169, FIRST_ECHO, 1078, 517, 0, 26, 27, 850
10.10.10.48, 42730, 12.6387, -42.29, -9.24754, 712, 0, 255, 0, 49169, FIRST_ECHO, 1078, 447, 0, 26, 23, 889
10.10.10.48, 42730, 12.6953, -45.4642, -9.13868, 561, 0, 255, 0, 49169, FIRST_ECHO, 1078, 384, 0, 26, 19, 850
10.10.10.48, 42730, 12.8634, -48.7702, -9.02409, 442, 0, 255, 0, 49169, FIRST_ECHO, 1078, 321, 0, 26, 16, 910
10.10.10.48, 42730, 12.9899, -51.8699, -8.91522, 646, 0, 255, 0, 49169, FIRST_ECHO, 1078, 265, 0, 26, 13, 880
10.10.10.48, 42730, 13.3155, -55.1071, -8.80063, 349, 0, 255, 0, 49169, FIRST_ECHO, 1078, 209, 0, 26, 10, 959
10.10.10.48, 42730, 13.6604, -58.2068, -8.6975, 241, 0, 255, 0, 49169, FIRST_ECHO, 1078, 160, 0, 27, 8, 950
10.10.10.48, 42730, 14.1186, -61.0085, -8.6001, 283, 0, 255, 0, 49169, FIRST_ECHO, 1078, 118, 0, 26, 5, 920
10.10.10.48, 42730, 14.2521, -63.5009, -8.51988, 255, 0, 255, 0, 49169, FIRST_ECHO, 1078, 83, 0, 26, 4, 900
10.10.10.48, 42730, 13.916, -59.6163, -8.64593, 151, 0, 255, 0, 49169, FIRST_ECHO, 1078, 139, 0, 26, 6, 10600
10.10.10.48, 42730, 13.5263, -56.8431, -8.74334, 347, 0, 255, 0, 49169, FIRST_ECHO, 1078, 181, 0, 27, 9, 860
10.10.10.48, 42730, 13.21, -53.8924, -8.84647, 318, 0, 255, 0, 49169, FIRST_ECHO, 1078, 230, 0, 26, 11, 900
