Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.48, 42720, 12.4563, -31.3866, -9.57412, 426, 0, 255, 0, 49169, FIRST_ECHO, 1078, 671, 0, 25, 36, 850
10.10.10.48, 42720, 12.627, -35.1452, -9.47099, 331, 0, 255, 0, 49169, FIRST_ECHO, 1078, 594, 0, 26, 31, 889
10.10.10.48, 42720, 12.7761, -38.5257, -9.36786, 326, 0, 255, 0, 49169, FIRST_ECHO, 1078, 524, 0, 26, 27, 840
10.10.10.48, 42720, 12.9361, -41.952, -9.259, 2645, 0, 255, 0, 49169, FIRST_ECHO, 1078, 454, 0, 26, 23, 889
10.10.10.48, 42720, 13.1, -45.1204, -9.15014, 390, 0, 255, 0, 49169, FIRST_ECHO, 1078, 391, 0, 26, 20, 850
10.10.10.48, 42720, 13.3497, -48.4035, -9.03554, 314, 0, 255, 0, 49169, FIRST_ECHO, 1078, 328, 0, 26, 16, 900
10.10.10.48, 42720, 13.5698, -51.486, -8.92668, 337, 0, 255, 0, 49169, FIRST_ECHO, 1078, 272, 0, 26, 13, 860
10.10.10.48, 42720, 14.4327, -61.5471, -8.58291, 419, 0, 255, 0, 49169, FIRST_ECHO, 1078, 111, 0, 26, 5, 930
10.10.10.48, 42720, 14.1318, -58.6537, -8.68031, 250, 0, 255, 0, 49169, FIRST_ECHO, 1078, 153, 0, 27, 7, 950
10.10.10.48, 42720, 13.9445, -55.5826, -8.78344, 1322, 0, 255, 0, 49169, FIRST_ECHO, 1078, 202, 0, 26, 10, 959
10.10.10.48, 42720, 13.663, -52.6434, -8.88658, 295, 0, 255, 0, 49169, FIRST_ECHO, 1078, 251, 0, 26, 12, 860
10.10.10.48, 42720, 13.446, -49.5036, -9.00117, 456, 0, 255, 0, 49169, FIRST_ECHO, 1078, 307, 0, 26, 15, 889
10.10.10.48, 42720, 13.1557, -46.2148, -9.11576, 372, 0, 255, 0, 49169, FIRST_ECHO, 1078, 370, 0, 26, 19, 930
10.10.10.48, 42720, 12.9979, -43.0119, -9.22462, 373, 0, 255, 0, 49169, FIRST_ECHO, 1078, 433, 0, 26, 22, 860
10.10.10.48, 42720, 12.81, -39.5169, -9.33921, 314, 0, 255, 0, 49169, FIRST_ECHO, 1078, 503, 0, 26, 26, 900
10.10.10.48, 42720, 12.6983, -36.1307, -9.44234, 355, 0, 255, 0, 49169, FIRST_ECHO, 1078, 573, 0, 26, 30, 860
10.10.10.48, 42720, 12.4794, -32.4237, -9.54548, 302, 0, 255, 0, 49169, FIRST_ECHO, 1078, 650, 0, 26, 35, 900
10.10.10.48, 42720, 12.3266, -28.688, -9.63715, 403, 0, 255, 0, 49169, FIRST_ECHO, 1078, 727, 0, 25, 40, 860
10.10.10.48, 42720, 12.1723, -24.8549, -9.71736, 452, 0, 255, 0, 49169, FIRST_ECHO, 1078, 804, 0, 25, 45, 840
10.10.10.48, 42720, 12.0991, -20.6666, -9.79185, 365, 0, 255, 0, 49169, FIRST_ECHO, 1078, 888, 0, 25, 51, 889
10.10.10.48, 42720, 11.9806, -16.3408, -9.85487, 437, 0, 255, 0, 49169, FIRST_ECHO, 1078, 972, 0, 25, 57, 870
10.10.10.48, 42720, 11.8802, -11.9347, -9.90071, 434, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1056, 0, 25, 64, 850
10.10.10.48, 42720, 11.8264, -7.52294, -9.92936, 771, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1140, 0, 25, 70, 840
10.10.10.48, 42720, 11.783, -3.01376, -9.94655, 364, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1224, 0, 25, 77, 840
10.10.10.48, 42720, 11.7805, 1.45531, -9.95228, 413, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1308, 0, 25, 84, 840
10.10.10.48, 42720, 11.7533, 5.97022, -9.93509, 357, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1392, 0, 25, 91, 840
10.10.10.48, 42720, 11.8263, 10.4508, -9.91217, 626, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1476, 0, 25, 98, 840
10.10.10.48, 42720, 10.5912, 14.8281, -9.87206, 710, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1560, 0, 25, 105, 850
10.10.10.48, 42720, 8.98639, 19.1826, -9.81477, 2355, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1644, 0, 26, 111, 860
10.10.10.48, 42720, 7.38923, 23.4053, -9.74601, 1242, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1728, 0, 26, 117, 880
10.10.10.48, 42720, 5.35257, 31.3408, -9.57412, 1137, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1889, 0, 26, 128, 850
10.10.10.48, 42720, 4.85498, 35.0994, -9.47099, 741, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1966, 0, 27, 133, 889
10.10.10.48, 42720, 4.72641, 38.4798, -9.37359, 1036, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2036, 0, 27, 137, 840
10.10.10.48, 42720, 4.89892, 41.9004, -9.259, 803, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2106, 0, 27, 141, 889
10.10.10.48, 42720, 4.13276, 45.0689, -9.15586, 5150, 0, 0, 0, 49377, FIRST_ECHO, 1078, 2169, 0, 27, 145, 850
10.10.10.48, 42720, 4.07826, 48.3519, -9.04127, 361, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2232, 0, 28, 148, 900
10.10.10.48, 42720, 8.2907, 51.4344, -8.93241, 2075, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2288, 0, 27, 152, 860
10.10.10.48, 42720, 7.89538, 54.6373, -8.81782, 588, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2344, 0, 27, 155, 950
10.10.10.48, 42720, 7.64742, 57.7083, -8.71469, 841, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2393, 0, 27, 157, 930
10.10.10.48, 42720, 7.44195, 60.47, -8.62301, 1819, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2435, 0, 28, 159, 910
10.10.10.48, 42720, 7.22608, 62.9337, -8.5428, 649, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2470, 0, 28, 161, 870
10.10.10.48, 42720, 7.21485, 63.4322, -8.52561, 1108, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2477, 0, 28, 161, 9410
10.10.10.48, 42720, 7.34365, 60.9398, -8.60583, 439, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2442, 0, 28, 160, 900
10.10.10.48, 42720, 7.61899, 58.1438, -8.6975, 1277, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2400, 0, 27, 157, 920
10.10.10.48, 42720, 7.86423, 55.0498, -8.80063, 1562, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2351, 0, 27, 155, 950
10.10.10.48, 42720, 8.15197, 52.2022, -8.90376, 3029, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2302, 0, 27, 152, 850
10.10.10.48, 42720, 4.12823, 49.0796, -9.01263, 5052, 0, 0, 0, 49377, FIRST_ECHO, 1078, 2246, 0, 28, 149, 880
10.10.10.48, 42720, 8.945, 45.7621, -9.12722, 1267, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2183, 0, 27, 146, 920
10.10.10.48, 42720, 4.16517, 45.7621, -9.12722, 127, 0, 255, 0, 49202, SECOND_ECHO, 1078, 2183, 0, 27, 146, 920
10.10.10.48, 42720, 4.88763, 42.5765, -9.24181, 1267, 0, 255, 0, 49265, FIRST_ECHO, 1078, 2120, 0, 27, 142, 860
10.10.10.48, 42720, 4.78105, 39.1387, -9.35067, 1701, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2050, 0, 27, 138, 889
10.10.10.48, 42720, 4.71568, 35.7526, -9.4538, 1052, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1980, 0, 27, 134, 850
10.10.10.48, 42720, 5.15342, 32.0455, -9.55694, 2068, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1903, 0, 26, 129, 900
10.10.10.48, 42720, 6.89366, 28.2583, -9.64861, 1474, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1826, 0, 26, 124, 860
10.10.10.48, 42720, 7.32213, 24.471, -9.72882, 1063, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1749, 0, 26, 119, 830
10.10.10.48, 42720, 9.08029, 20.2197, -9.79758, 6078, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1665, 0, 26, 113, 889
10.10.10.48, 42720, 10.3673, 15.934, -9.8606, 1330, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1581, 0, 25, 106, 870
10.10.10.48, 42720, 11.8644, 11.5279, -9.90071, 2657, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1497, 0, 25, 100, 850
10.10.10.48, 42720, 11.7391, 7.11041, -9.93509, 417, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1413, 0, 25, 93, 840
10.10.10.48, 42720, 11.755, 2.5955, -9.94655, 419, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1329, 0, 25, 86, 840
10.10.10.48, 42720, 11.7525, -1.91941, -9.94655, 396, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1245, 0, 25, 79, 840
10.10.10.48, 42720, 11.8059, -6.38275, -9.93509, 395, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1161, 0, 25, 72, 840
10.10.10.48, 42720, 11.8321, -10.8633, -9.90644, 419, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1077, 0, 25, 65, 840
10.10.10.48, 42720, 11.9387, -15.2292, -9.86633, 411, 0, 255, 0, 49169, FIRST_ECHO, 1078, 993, 0, 25, 59, 850
10.10.10.48, 42720, 12.0267, -19.578, -9.80904, 421, 0, 255, 0, 49169, FIRST_ECHO, 1078, 909, 0, 25, 52, 860
10.10.10.48, 42720, 12.1068, -23.8408, -9.74028, 488, 0, 255, 0, 49169, FIRST_ECHO, 1078, 825, 0, 25, 46, 889
10.10.10.48, 42720, 12.2998, -27.9718, -9.65434, 320, 0, 255, 0, 49169, FIRST_ECHO, 1078, 741, 0, 25, 41, 900
10.10.10.48, 42720, 12.4281, -31.7132, -9.56266, 407, 0, 255, 0, 49169, FIRST_ECHO, 1078, 664, 0, 25, 36, 860
10.10.10.48, 42720, 12.609, -35.4718, -9.45953, 322, 0, 255, 0, 49169, FIRST_ECHO, 1078, 587, 0, 26, 31, 889
10.10.10.48, 42720, 12.7981, -38.858, -9.36213, 289, 0, 255, 0, 49169, FIRST_ECHO, 1078, 517, 0, 26, 27, 850
10.10.10.48, 42720, 12.8778, -42.29, -9.24754, 1220, 0, 255, 0, 49169, FIRST_ECHO, 1078, 447, 0, 26, 23, 889
10.10.10.48, 42720, 13.0604, -45.4642, -9.13868, 413, 0, 255, 0, 49169, FIRST_ECHO, 1078, 384, 0, 26, 19, 850
10.10.10.48, 42720, 13.3298, -48.7702, -9.02409, 240, 0, 255, 0, 49169, FIRST_ECHO, 1078, 321, 0, 26, 16, 910
10.10.10.48, 42720, 13.5134, -51.8699, -8.91522, 343, 0, 255, 0, 49169, FIRST_ECHO, 1078, 265, 0, 26, 13, 880
10.10.10.48, 42720, 13.8124, -55.1071, -8.80063, 317, 0, 255, 0, 49169, FIRST_ECHO, 1078, 209, 0, 26, 10, 959
10.10.10.48, 42720, 13.8866, -56.8431, -8.74334, 300, 0, 255, 0, 49169, FIRST_ECHO, 1078, 181, 0, 27, 9, 860
10.10.10.48, 42720, 13.7004, -53.8924, -8.84647, 245, 0, 255, 0, 49169, FIRST_ECHO, 1078, 230, 0, 26, 11, 900
10.10.10.48, 42720, 13.5068, -50.6724, -8.95533, 323, 0, 255, 0, 49169, FIRST_ECHO, 1078, 286, 0, 26, 14, 930
10.10.10.48, 42720, 13.2479, -47.6357, -9.06419, 384, 0, 255, 0, 49169, FIRST_ECHO, 1078, 342, 0, 26, 17, 850
10.10.10.48, 42720, 13.0315, -44.3756, -9.17878, 528, 0, 255, 0, 49169, FIRST_ECHO, 1078, 405, 0, 26, 20, 889
10.10.10.48, 42720, 12.9471, -40.8977, -9.29338, 709, 0, 255, 0, 49169, FIRST_ECHO, 1078, 475, 0, 26, 24, 920
10.10.10.48, 42720, 12.7351, -37.4886, -9.40224, 349, 0, 255, 0, 49169, FIRST_ECHO, 1078, 545, 0, 26, 28, 870
10.10.10.48, 42720, 12.5446, -33.7816, -9.5111, 399, 0, 255, 0, 49169, FIRST_ECHO, 1078, 622, 0, 26, 33, 920
10.10.10.48, 42720, 12.3986, -30.0173, -9.6085, 335, 0, 255, 0, 49169, FIRST_ECHO, 1078, 699, 0, 25, 38, 870
10.10.10.48, 42720, 12.2433, -26.2529, -9.68872, 463, 0, 255, 0, 49169, FIRST_ECHO, 1078, 776, 0, 25, 43, 850
10.10.10.48, 42720, 12.1108, -22.036, -9.76893, 371, 0, 255, 0, 49169, FIRST_ECHO, 1078, 860, 0, 25, 49, 889
10.10.10.48, 42720, 12.0015, -17.7903, -9.83769, 439, 0, 255, 0, 49169, FIRST_ECHO, 1078, 944, 0, 25, 55, 880
10.10.10.48, 42720, 11.9055, -13.4129, -9.88352, 424, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1028, 0, 25, 61, 860
10.10.10.48, 42720, 11.8384, -9.01836, -9.92363, 510, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1112, 0, 25, 68, 840
