Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.48, 42727, 11.8535, 3.32316, -9.94655, 403, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1343, 0, 25, 87, 840
10.10.10.48, 42727, 11.8669, 7.83233, -9.92936, 353, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1427, 0, 25, 94, 840
10.10.10.48, 42727, 11.9252, 12.2899, -9.89498, 1989, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1511, 0, 25, 101, 840
10.10.10.48, 42727, 10.1716, 16.6387, -9.84914, 2825, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1595, 0, 26, 108, 860
10.10.10.48, 42727, 8.00708, 20.9588, -9.78612, 299, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1679, 0, 26, 114, 870
10.10.10.48, 42727, 6.70745, 25.1471, -9.71163, 1132, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1763, 0, 26, 120, 889
10.10.10.48, 42727, 5.73201, 28.9745, -9.63142, 603, 0, 255, 0, 49265, FIRST_ECHO, 1078, 1840, 0, 26, 125, 840
10.10.10.48, 42727, 5.20398, 32.7044, -9.53975, 6292, 0, 0, 0, 49249, FIRST_ECHO, 1078, 1917, 0, 26, 130, 860
10.10.10.48, 42727, 4.83156, 36.4115, -9.43661, 1228, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1994, 0, 27, 135, 900
10.10.10.48, 42727, 4.78954, 39.8492, -9.32775, 1142, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2064, 0, 27, 139, 860
10.10.10.48, 42727, 4.279, 43.3041, -9.21316, 1426, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2134, 0, 27, 143, 910
10.10.10.48, 42727, 3.8886, 46.5184, -9.1043, 423, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2197, 0, 27, 146, 870
10.10.10.48, 42727, 3.89337, 49.8702, -8.98398, 294, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2260, 0, 27, 150, 930
10.10.10.48, 42727, 8.11702, 52.9814, -8.87512, 2121, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2316, 0, 27, 153, 910
10.10.10.48, 42727, 3.7149, 55.9379, -8.77198, 436, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2365, 0, 27, 156, 870
10.10.10.48, 42727, 3.77677, 59.0376, -8.66885, 150, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2414, 0, 27, 158, 980
10.10.10.48, 42727, 7.3505, 61.9597, -8.57145, 1198, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2456, 0, 28, 160, 970
10.10.10.48, 42727, 7.13857, 64.5151, -8.49123, 366, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2491, 0, 28, 162, 970
10.10.10.48, 42727, 7.16678, 64.0051, -8.50842, 208, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2484, 0, 28, 162, 8610
10.10.10.48, 42727, 7.35446, 61.4784, -8.58864, 738, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2449, 0, 28, 160, 930
10.10.10.48, 42727, 3.79053, 58.5907, -8.68031, 320, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2407, 0, 27, 158, 950
10.10.10.48, 42727, 3.71375, 55.5196, -8.78917, 863, 0, 255, 0, 49265, FIRST_ECHO, 1078, 2358, 0, 27, 155, 959
10.10.10.48, 42727, 8.1354, 52.5918, -8.88658, 1459, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2309, 0, 27, 153, 860
10.10.10.48, 42727, 8.51314, 49.452, -9.00117, 1529, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2253, 0, 27, 149, 889
10.10.10.48, 42727, 3.83345, 49.452, -9.00117, 95, 0, 255, 0, 49202, SECOND_ECHO, 1078, 2253, 0, 27, 149, 889
10.10.10.48, 42727, 3.84845, 46.1632, -9.11576, 499, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2190, 0, 27, 146, 930
10.10.10.48, 42727, 4.5299, 42.9661, -9.22462, 1606, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2127, 0, 27, 143, 860
10.10.10.48, 42727, 4.73002, 39.4711, -9.33921, 1118, 0, 255, 0, 49393, FIRST_ECHO, 1078, 2057, 0, 27, 139, 900
10.10.10.48, 42727, 4.83148, 36.0792, -9.44234, 4609, 0, 0, 0, 49377, FIRST_ECHO, 1078, 1987, 0, 27, 135, 860
10.10.10.48, 42727, 5.1918, 32.3721, -9.54548, 5520, 0, 0, 0, 49377, FIRST_ECHO, 1078, 1910, 0, 26, 130, 900
10.10.10.48, 42727, 5.7634, 28.6422, -9.63715, 1038, 0, 255, 0, 49265, FIRST_ECHO, 1078, 1833, 0, 26, 125, 860
10.10.10.48, 42727, 7.15865, 24.8091, -9.71736, 553, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1756, 0, 26, 119, 840
10.10.10.48, 42727, 8.33978, 20.615, -9.79185, 744, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1672, 0, 26, 113, 889
10.10.10.48, 42727, 10.1936, 16.2892, -9.85487, 2580, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1588, 0, 26, 107, 870
10.10.10.48, 42727, 11.8718, 11.8831, -9.90071, 1944, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1504, 0, 25, 100, 850
10.10.10.48, 42727, 11.8923, 7.47137, -9.92936, 428, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1420, 0, 25, 94, 840
10.10.10.48, 42727, 11.8544, 2.96219, -9.94655, 361, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1336, 0, 25, 87, 840
10.10.10.48, 42727, 11.8411, -1.50688, -9.95228, 324, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1252, 0, 25, 79, 840
10.10.10.48, 42727, 11.8624, -6.02179, -9.93509, 374, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1168, 0, 25, 73, 840
10.10.10.48, 42727, 11.9085, -10.5023, -9.91217, 337, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1084, 0, 25, 66, 840
10.10.10.48, 42727, 11.9533, -14.8797, -9.87206, 437, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1000, 0, 25, 59, 850
10.10.10.48, 42727, 12.0375, -19.2285, -9.81477, 368, 0, 255, 0, 49169, FIRST_ECHO, 1078, 916, 0, 25, 53, 860
10.10.10.48, 42727, 12.1006, -23.4512, -9.74601, 355, 0, 255, 0, 49169, FIRST_ECHO, 1078, 832, 0, 25, 47, 880
10.10.10.48, 42727, 12.1867, -27.6395, -9.66007, 423, 0, 255, 0, 49169, FIRST_ECHO, 1078, 748, 0, 25, 41, 910
10.10.10.48, 42727, 12.2998, -31.3866, -9.57412, 458, 0, 255, 0, 49169, FIRST_ECHO, 1078, 671, 0, 25, 36, 850
10.10.10.48, 42727, 12.4294, -35.1452, -9.47099, 418, 0, 255, 0, 49169, FIRST_ECHO, 1078, 594, 0, 26, 31, 889
10.10.10.48, 42727, 12.5535, -38.5257, -9.36786, 358, 0, 255, 0, 49169, FIRST_ECHO, 1078, 524, 0, 26, 27, 840
10.10.10.48, 42727, 12.7691, -41.952, -9.259, 1121, 0, 255, 0, 49169, FIRST_ECHO, 1078, 454, 0, 26, 23, 889
10.10.10.48, 42727, 12.8712, -45.1204, -9.15014, 459, 0, 255, 0, 49169, FIRST_ECHO, 1078, 391, 0, 26, 20, 850
10.10.10.48, 42727, 13.0339, -48.4035, -9.03554, 320, 0, 255, 0, 49169, FIRST_ECHO, 1078, 328, 0, 26, 16, 900
10.10.10.48, 42727, 13.2482, -51.486, -8.92668, 322, 0, 255, 0, 49169, FIRST_ECHO, 1078, 272, 0, 26, 13, 860
10.10.10.48, 42727, 13.444, -54.7003, -8.81782, 301, 0, 255, 0, 49169, FIRST_ECHO, 1078, 216, 0, 26, 10, 950
10.10.10.48, 42727, 13.6865, -57.7713, -8.70896, 295, 0, 255, 0, 49169, FIRST_ECHO, 1078, 167, 0, 27, 8, 930
10.10.10.48, 42727, 14.0384, -63.0024, -8.53707, 598, 0, 255, 0, 49169, FIRST_ECHO, 1078, 90, 0, 26, 4, 870
10.10.10.48, 42727, 14.08, -64.0739, -8.50269, 270, 0, 255, 0, 49169, FIRST_ECHO, 1078, 76, 0, 26, 3, 9210
10.10.10.48, 42727, 13.8755, -61.5471, -8.58291, 257, 0, 255, 0, 49169, FIRST_ECHO, 1078, 111, 0, 26, 5, 930
10.10.10.48, 42727, 13.7421, -58.6537, -8.68031, 306, 0, 255, 0, 49169, FIRST_ECHO, 1078, 153, 0, 27, 7, 950
10.10.10.48, 42727, 13.5124, -55.5826, -8.78344, 261, 0, 255, 0, 49169, FIRST_ECHO, 1078, 202, 0, 26, 10, 959
10.10.10.48, 42727, 13.2914, -52.6434, -8.88658, 296, 0, 255, 0, 49169, FIRST_ECHO, 1078, 251, 0, 26, 12, 860
10.10.10.48, 42727, 13.1066, -49.5036, -9.00117, 462, 0, 255, 0, 49169, FIRST_ECHO, 1078, 307, 0, 26, 15, 889
10.10.10.48, 42727, 12.909, -46.2148, -9.11576, 359, 0, 255, 0, 49169, FIRST_ECHO, 1078, 370, 0, 26, 19, 930
10.10.10.48, 42727, 12.6709, -43.0119, -9.22462, 830, 0, 255, 0, 49169, FIRST_ECHO, 1078, 433, 0, 26, 22, 860
10.10.10.48, 42727, 12.5905, -39.5169, -9.33921, 330, 0, 255, 0, 49169, FIRST_ECHO, 1078, 503, 0, 26, 26, 900
10.10.10.48, 42727, 12.4747, -36.1307, -9.44234, 377, 0, 255, 0, 49169, FIRST_ECHO, 1078, 573, 0, 26, 30, 860
10.10.10.48, 42727, 12.3193, -32.4237, -9.54548, 327, 0, 255, 0, 49169, FIRST_ECHO, 1078, 650, 0, 26, 35, 900
10.10.10.48, 42727, 12.1931, -28.688, -9.63715, 476, 0, 255, 0, 49169, FIRST_ECHO, 1078, 727, 0, 25, 40, 860
10.10.10.48, 42727, 12.0977, -24.8549, -9.71736, 416, 0, 255, 0, 49169, FIRST_ECHO, 1078, 804, 0, 25, 45, 840
10.10.10.48, 42727, 12.0397, -20.6666, -9.79185, 374, 0, 255, 0, 49169, FIRST_ECHO, 1078, 888, 0, 25, 51, 889
10.10.10.48, 42727, 11.9381, -16.3408, -9.85487, 430, 0, 255, 0, 49169, FIRST_ECHO, 1078, 972, 0, 25, 57, 870
10.10.10.48, 42727, 11.8774, -11.9347, -9.90071, 394, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1056, 0, 25, 64, 850
10.10.10.48, 42727, 11.8554, -7.52294, -9.92936, 1294, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1140, 0, 25, 70, 840
10.10.10.48, 42727, 11.7964, -3.01376, -9.94655, 415, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1224, 0, 25, 77, 840
10.10.10.48, 42727, 11.7772, 1.45531, -9.95228, 433, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1308, 0, 25, 84, 840
10.10.10.48, 42727, 11.7864, 5.97022, -9.93509, 410, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1392, 0, 25, 91, 840
10.10.10.48, 42727, 11.9043, 10.4508, -9.91217, 664, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1476, 0, 25, 98, 840
10.10.10.48, 42727, 10.5726, 14.8281, -9.87206, 773, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1560, 0, 25, 105, 850
10.10.10.48, 42727, 8.61002, 19.1826, -9.81477, 3446, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1644, 0, 26, 111, 860
10.10.10.48, 42727, 7.08516, 23.4053, -9.74601, 693, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1728, 0, 26, 117, 880
10.10.10.48, 42727, 6.3467, 27.5936, -9.66007, 1657, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1812, 0, 26, 123, 910
10.10.10.48, 42727, 5.49809, 31.3408, -9.57412, 712, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1889, 0, 26, 128, 850
10.10.10.48, 42727, 5.01677, 35.0994, -9.47099, 756, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1966, 0, 27, 133, 889
10.10.10.48, 42727, 4.86908, 38.4798, -9.37359, 956, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2036, 0, 27, 137, 840
10.10.10.48, 42727, 4.77965, 41.9004, -9.259, 679, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2106, 0, 27, 141, 889
10.10.10.48, 42727, 3.94168, 45.0689, -9.15586, 536, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2169, 0, 27, 145, 850
10.10.10.48, 42727, 8.6822, 48.3519, -9.04127, 1647, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2232, 0, 28, 148, 900
10.10.10.48, 42727, 4.00264, 51.4344, -8.93241, 1091, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2288, 0, 27, 152, 860
10.10.10.48, 42727, 3.93562, 54.6373, -8.81782, 137, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2344, 0, 27, 155, 950
10.10.10.48, 42727, 3.74652, 57.7083, -8.71469, 350, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2393, 0, 27, 157, 930
10.10.10.48, 42727, 7.40968, 60.47, -8.62301, 561, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2435, 0, 28, 159, 910
10.10.10.48, 42727, 3.69003, 60.47, -8.62301, 80, 0, 255, 0, 49202, SECOND_ECHO, 1078, 2435, 0, 28, 159, 910
10.10.10.48, 42727, 7.24657, 62.9337, -8.5428, 704, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2470, 0, 28, 161, 870
10.10.10.48, 42727, 7.24923, 63.4322, -8.52561, 1233, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2477, 0, 28, 161, 9420
10.10.10.48, 42727, 7.391, 60.9398, -8.60583, 503, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2442, 0, 28, 160, 900
10.10.10.48, 42727, 3.74777, 58.1438, -8.6975, 623, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2400, 0, 27, 157, 920
10.10.10.48, 42727, 3.74981, 55.0498, -8.80063, 919, 0, 255, 0, 49265, FIRST_ECHO, 1078, 2351, 0, 27, 155, 950
10.10.10.48, 42727, 4.09079, 52.2022, -8.90376, 428, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2302, 0, 27, 152, 850
10.10.10.48, 42727, 3.87458, 49.0796, -9.01263, 589, 0, 255, 0, 49265, FIRST_ECHO, 1078, 2246, 0, 28, 149, 880
10.10.10.48, 42727, 3.89199, 45.7621, -9.12722, 470, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2183, 0, 27, 146, 920
10.10.10.48, 42727, 4.80142, 42.5765, -9.24181, 1321, 0, 255, 0, 49265, FIRST_ECHO, 1078, 2120, 0, 27, 142, 860
10.10.10.48, 42727, 4.78418, 39.1387, -9.35067, 1288, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2050, 0, 27, 138, 889
10.10.10.48, 42727, 4.88679, 35.7526, -9.4538, 1869, 0, 255, 0, 49265, FIRST_ECHO, 1078, 1980, 0, 27, 134, 850
10.10.10.48, 42727, 5.3748, 32.0455, -9.55694, 1285, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1903, 0, 26, 129, 900
10.10.10.48, 42727, 5.94209, 28.2583, -9.64861, 1829, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1826, 0, 26, 124, 860
10.10.10.48, 42727, 7.00172, 24.471, -9.72882, 2314, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1749, 0, 26, 119, 830
10.10.10.48, 42727, 8.55753, 20.2197, -9.79758, 5733, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1665, 0, 26, 113, 889
10.10.10.48, 42727, 9.49928, 15.934, -9.8606, 929, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1581, 0, 25, 106, 870
10.10.10.48, 42727, 11.8675, 11.5279, -9.90071, 2651, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1497, 0, 25, 100, 850
10.10.10.48, 42727, 11.7903, 7.11041, -9.93509, 420, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1413, 0, 25, 93, 840
10.10.10.48, 42727, 11.7768, 2.5955, -9.94655, 426, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1329, 0, 25, 86, 840
10.10.10.48, 42727, 11.7627, -1.91941, -9.94655, 413, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1245, 0, 25, 79, 840
10.10.10.48, 42727, 11.7693, -6.38275, -9.93509, 409, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1161, 0, 25, 72, 840
10.10.10.48, 42727, 11.7938, -10.8633, -9.90644, 390, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1077, 0, 25, 65, 840
10.10.10.48, 42727, 11.9075, -15.2292, -9.86633, 416, 0, 255, 0, 49169, FIRST_ECHO, 1078, 993, 0, 25, 59, 850
10.10.10.48, 42727, 11.9536, -19.578, -9.80904, 436, 0, 255, 0, 49169, FIRST_ECHO, 1078, 909, 0, 25, 52, 860
10.10.10.48, 42727, 12.0037, -23.8408, -9.74028, 500, 0, 255, 0, 49169, FIRST_ECHO, 1078, 825, 0, 25, 46, 889
10.10.10.48, 42727, 12.1698, -27.9718, -9.65434, 366, 0, 255, 0, 49169, FIRST_ECHO, 1078, 741, 0, 25, 41, 900
10.10.10.48, 42727, 12.2665, -31.7132, -9.56266, 434, 0, 255, 0, 49169, FIRST_ECHO, 1078, 664, 0, 25, 36, 860
10.10.10.48, 42727, 12.3782, -35.4718, -9.45953, 386, 0, 255, 0, 49169, FIRST_ECHO, 1078, 587, 0, 26, 31, 889
10.10.10.48, 42727, 12.5168, -38.858, -9.36213, 302, 0, 255, 0, 49169, FIRST_ECHO, 1078, 517, 0, 26, 27, 850
10.10.10.48, 42727, 12.7236, -42.29, -9.24754, 2539, 0, 255, 0, 49169, FIRST_ECHO, 1078, 447, 0, 26, 23, 889
10.10.10.48, 42727, 12.8023, -45.4642, -9.13868, 458, 0, 255, 0, 49169, FIRST_ECHO, 1078, 384, 0, 26, 19, 850
10.10.10.48, 42727, 13.0269, -48.7702, -9.02409, 244, 0, 255, 0, 49169, FIRST_ECHO, 1078, 321, 0, 26, 16, 910
10.10.10.48, 42727, 13.1949, -51.8699, -8.91522, 320, 0, 255, 0, 49169, FIRST_ECHO, 1078, 265, 0, 26, 13, 880
10.10.10.48, 42727, 13.4054, -55.1071, -8.80063, 247, 0, 255, 0, 49169, FIRST_ECHO, 1078, 209, 0, 26, 10, 959
10.10.10.48, 42727, 13.7476, -61.0085, -8.6001, 367, 0, 255, 0, 49169, FIRST_ECHO, 1078, 118, 0, 26, 5, 920
10.10.10.48, 42727, 14.0636, -63.5009, -8.51988, 523, 0, 255, 0, 49169, FIRST_ECHO, 1078, 83, 0, 26, 4, 900
10.10.10.48, 42727, 13.5451, -56.8431, -8.74334, 270, 0, 255, 0, 49169, FIRST_ECHO, 1078, 181, 0, 27, 9, 860
10.10.10.48, 42727, 13.3409, -53.8924, -8.84647, 258, 0, 255, 0, 49169, FIRST_ECHO, 1078, 230, 0, 26, 11, 900
10.10.10.48, 42727, 13.1757, -50.6724, -8.95533, 319, 0, 255, 0, 49169, FIRST_ECHO, 1078, 286, 0, 26, 14, 930
10.10.10.48, 42727, 12.9865, -47.6357, -9.06419, 418, 0, 255, 0, 49169, FIRST_ECHO, 1078, 342, 0, 26, 17, 850
10.10.10.48, 42727, 12.7743, -44.3756, -9.17878, 505, 0, 255, 0, 49169, FIRST_ECHO, 1078, 405, 0, 26, 20, 889
10.10.10.48, 42727, 12.616, -40.8977, -9.29338, 384, 0, 255, 0, 49169, FIRST_ECHO, 1078, 475, 0, 26, 24, 920
