Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.48, 42724, 8.13564, 52.5918, -8.88658, 1902, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2309, 0, 27, 153, 860
10.10.10.48, 42724, 8.49965, 49.452, -9.00117, 2830, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2253, 0, 27, 149, 889
10.10.10.48, 42724, 8.20168, 46.1632, -9.11576, 2260, 0, 255, 0, 49265, FIRST_ECHO, 1078, 2190, 0, 27, 146, 930
10.10.10.48, 42724, 4.6089, 42.9661, -9.22462, 891, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2127, 0, 27, 143, 860
10.10.10.48, 42724, 4.55137, 39.4711, -9.33921, 1613, 0, 255, 0, 49393, FIRST_ECHO, 1078, 2057, 0, 27, 139, 900
10.10.10.48, 42724, 4.8345, 36.0792, -9.44234, 1829, 0, 255, 0, 49265, FIRST_ECHO, 1078, 1987, 0, 27, 135, 860
10.10.10.48, 42724, 5.0258, 32.3721, -9.54548, 5937, 0, 0, 0, 49377, FIRST_ECHO, 1078, 1910, 0, 26, 130, 900
10.10.10.48, 42724, 5.73782, 28.6422, -9.63715, 922, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1833, 0, 26, 125, 860
10.10.10.48, 42724, 7.416, 24.8091, -9.71736, 1033, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1756, 0, 26, 119, 840
10.10.10.48, 42724, 8.26937, 20.615, -9.79185, 1784, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1672, 0, 26, 113, 889
10.10.10.48, 42724, 10.4196, 16.2892, -9.85487, 2312, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1588, 0, 26, 107, 870
10.10.10.48, 42724, 11.8571, 11.8831, -9.90071, 1586, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1504, 0, 25, 100, 850
10.10.10.48, 42724, 11.7768, 7.47137, -9.92936, 426, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1420, 0, 25, 94, 840
10.10.10.48, 42724, 11.7814, 2.96219, -9.94655, 310, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1336, 0, 25, 87, 840
10.10.10.48, 42724, 11.7767, -1.50688, -9.95228, 236, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1252, 0, 25, 79, 840
10.10.10.48, 42724, 11.8082, -6.02179, -9.93509, 359, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1168, 0, 25, 73, 840
10.10.10.48, 42724, 11.8721, -10.5023, -9.91217, 376, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1084, 0, 25, 66, 840
10.10.10.48, 42724, 11.9502, -14.8797, -9.87206, 442, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1000, 0, 25, 59, 850
10.10.10.48, 42724, 12.0499, -19.2285, -9.81477, 359, 0, 255, 0, 49169, FIRST_ECHO, 1078, 916, 0, 25, 53, 860
10.10.10.48, 42724, 12.1369, -23.4512, -9.74601, 426, 0, 255, 0, 49169, FIRST_ECHO, 1078, 832, 0, 25, 47, 880
10.10.10.48, 42724, 12.2679, -27.6395, -9.66007, 394, 0, 255, 0, 49169, FIRST_ECHO, 1078, 748, 0, 25, 41, 910
10.10.10.48, 42724, 12.3783, -31.3866, -9.57412, 435, 0, 255, 0, 49169, FIRST_ECHO, 1078, 671, 0, 25, 36, 850
10.10.10.48, 42724, 12.6328, -35.1452, -9.47099, 746, 0, 255, 0, 49169, FIRST_ECHO, 1078, 594, 0, 26, 31, 889
10.10.10.48, 42724, 12.7315, -38.5257, -9.36786, 352, 0, 255, 0, 49169, FIRST_ECHO, 1078, 524, 0, 26, 27, 840
10.10.10.48, 42724, 12.9075, -41.952, -9.259, 4202, 0, 255, 0, 49169, FIRST_ECHO, 1078, 454, 0, 26, 23, 889
10.10.10.48, 42724, 13.045, -45.1204, -9.15014, 418, 0, 255, 0, 49169, FIRST_ECHO, 1078, 391, 0, 26, 20, 850
10.10.10.48, 42724, 13.2643, -48.4035, -9.03554, 252, 0, 255, 0, 49169, FIRST_ECHO, 1078, 328, 0, 26, 16, 900
10.10.10.48, 42724, 13.4668, -51.486, -8.92668, 333, 0, 255, 0, 49169, FIRST_ECHO, 1078, 272, 0, 26, 13, 860
10.10.10.48, 42724, 13.7303, -54.7003, -8.81782, 252, 0, 255, 0, 49169, FIRST_ECHO, 1078, 216, 0, 26, 10, 950
10.10.10.48, 42724, 14.058, -60.5387, -8.61728, 734, 0, 255, 0, 49169, FIRST_ECHO, 1078, 125, 0, 26, 6, 910
10.10.10.48, 42724, 13.986, -58.6537, -8.68031, 274, 0, 255, 0, 49169, FIRST_ECHO, 1078, 153, 0, 27, 7, 950
10.10.10.48, 42724, 13.7238, -55.5826, -8.78344, 220, 0, 255, 0, 49169, FIRST_ECHO, 1078, 202, 0, 26, 10, 959
10.10.10.48, 42724, 13.5288, -52.6434, -8.88658, 289, 0, 255, 0, 49169, FIRST_ECHO, 1078, 251, 0, 26, 12, 860
10.10.10.48, 42724, 13.3585, -49.5036, -9.00117, 420, 0, 255, 0, 49169, FIRST_ECHO, 1078, 307, 0, 26, 15, 889
10.10.10.48, 42724, 13.1026, -46.2148, -9.11576, 380, 0, 255, 0, 49169, FIRST_ECHO, 1078, 370, 0, 26, 19, 930
10.10.10.48, 42724, 12.8815, -43.0119, -9.22462, 469, 0, 255, 0, 49169, FIRST_ECHO, 1078, 433, 0, 26, 22, 860
10.10.10.48, 42724, 12.7381, -39.5169, -9.33921, 314, 0, 255, 0, 49169, FIRST_ECHO, 1078, 503, 0, 26, 26, 900
10.10.10.48, 42724, 12.614, -36.1307, -9.44234, 347, 0, 255, 0, 49169, FIRST_ECHO, 1078, 573, 0, 26, 30, 860
10.10.10.48, 42724, 12.4547, -32.4237, -9.54548, 377, 0, 255, 0, 49169, FIRST_ECHO, 1078, 650, 0, 26, 35, 900
10.10.10.48, 42724, 12.31, -28.688, -9.63715, 373, 0, 255, 0, 49169, FIRST_ECHO, 1078, 727, 0, 25, 40, 860
10.10.10.48, 42724, 12.2085, -24.8549, -9.71736, 2677, 0, 255, 0, 49169, FIRST_ECHO, 1078, 804, 0, 25, 45, 840
10.10.10.48, 42724, 12.0573, -20.6666, -9.79185, 423, 0, 255, 0, 49169, FIRST_ECHO, 1078, 888, 0, 25, 51, 889
10.10.10.48, 42724, 11.9357, -16.3408, -9.85487, 11153, 0, 255, 0, 49393, FIRST_ECHO, 1078, 972, 0, 25, 57, 870
10.10.10.48, 42724, 11.8282, -11.9347, -9.90071, 454, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1056, 0, 25, 64, 850
10.10.10.48, 42724, 11.7685, -7.52294, -9.92936, 432, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1140, 0, 25, 70, 840
10.10.10.48, 42724, 11.7546, -3.01376, -9.94655, 420, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1224, 0, 25, 77, 840
10.10.10.48, 42724, 11.6751, 1.45531, -9.95228, 6140, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1308, 0, 25, 84, 840
10.10.10.48, 42724, 11.7044, 5.97022, -9.93509, 373, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1392, 0, 25, 91, 840
10.10.10.48, 42724, 11.8012, 10.4508, -9.91217, 561, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1476, 0, 25, 98, 840
10.10.10.48, 42724, 10.5249, 14.8281, -9.87206, 548, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1560, 0, 25, 105, 850
10.10.10.48, 42724, 8.77018, 19.1826, -9.81477, 1852, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1644, 0, 26, 111, 860
10.10.10.48, 42724, 7.04542, 23.4053, -9.74601, 552, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1728, 0, 26, 117, 880
10.10.10.48, 42724, 6.03742, 27.5936, -9.66007, 890, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1812, 0, 26, 123, 910
10.10.10.48, 42724, 5.21113, 31.3408, -9.57412, 1531, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1889, 0, 26, 128, 850
10.10.10.48, 42724, 4.90807, 35.0994, -9.47099, 742, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1966, 0, 27, 133, 889
10.10.10.48, 42724, 4.73701, 38.4798, -9.37359, 1261, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2036, 0, 27, 137, 840
10.10.10.48, 42724, 4.55944, 41.9004, -9.259, 453, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2106, 0, 27, 141, 889
10.10.10.48, 42724, 4.63541, 45.0689, -9.15586, 4892, 0, 0, 0, 49185, FIRST_ECHO, 1078, 2169, 0, 27, 145, 850
10.10.10.48, 42724, 8.65322, 48.3519, -9.04127, 1532, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2232, 0, 28, 148, 900
10.10.10.48, 42724, 8.29446, 51.4344, -8.93241, 2619, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2288, 0, 27, 152, 860
10.10.10.48, 42724, 7.91665, 54.6373, -8.81782, 795, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2344, 0, 27, 155, 950
10.10.10.48, 42724, 7.62991, 57.7083, -8.71469, 638, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2393, 0, 27, 157, 930
10.10.10.48, 42724, 7.4511, 60.47, -8.62301, 1491, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2435, 0, 28, 159, 910
10.10.10.48, 42724, 3.5568, 62.9337, -8.5428, 72, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2470, 0, 28, 161, 870
10.10.10.48, 42724, 3.53053, 63.4322, -8.52561, 109, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2477, 0, 28, 161, 9410
10.10.10.48, 42724, 3.6091, 60.9398, -8.60583, 65, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2442, 0, 28, 160, 900
10.10.10.48, 42724, 7.60636, 58.1438, -8.6975, 957, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2400, 0, 27, 157, 920
10.10.10.48, 42724, 7.89922, 55.0498, -8.80063, 1945, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2351, 0, 27, 155, 950
10.10.10.48, 42724, 8.1357, 52.2022, -8.90376, 4349, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2302, 0, 27, 152, 850
10.10.10.48, 42724, 8.53697, 49.0796, -9.01263, 2903, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2246, 0, 28, 149, 880
10.10.10.48, 42724, 4.72293, 45.7621, -9.12722, 335, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2183, 0, 27, 146, 920
10.10.10.48, 42724, 4.55037, 42.5765, -9.24181, 1062, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2120, 0, 27, 142, 860
10.10.10.48, 42724, 4.61554, 39.1387, -9.35067, 1441, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2050, 0, 27, 138, 889
10.10.10.48, 42724, 5.01356, 35.7526, -9.4538, 1967, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1980, 0, 27, 134, 850
10.10.10.48, 42724, 5.21028, 32.0455, -9.55694, 1321, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1903, 0, 26, 129, 900
10.10.10.48, 42724, 5.98267, 28.2583, -9.64861, 2802, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1826, 0, 26, 124, 860
10.10.10.48, 42724, 7.2016, 24.471, -9.72882, 1103, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1749, 0, 26, 119, 830
10.10.10.48, 42724, 8.1351, 20.2197, -9.79758, 2343, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1665, 0, 26, 113, 889
10.10.10.48, 42724, 10.3937, 15.934, -9.8606, 1669, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1581, 0, 25, 106, 870
10.10.10.48, 42724, 11.8092, 11.5279, -9.90071, 1960, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1497, 0, 25, 100, 850
10.10.10.48, 42724, 11.709, 7.11041, -9.93509, 429, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1413, 0, 25, 93, 840
10.10.10.48, 42724, 11.7093, 2.5955, -9.94655, 433, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1329, 0, 25, 86, 840
10.10.10.48, 42724, 11.6972, -1.91941, -9.94655, 408, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1245, 0, 25, 79, 840
10.10.10.48, 42724, 11.731, -6.38275, -9.93509, 371, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1161, 0, 25, 72, 840
10.10.10.48, 42724, 11.7778, -10.8633, -9.90644, 425, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1077, 0, 25, 65, 840
10.10.10.48, 42724, 11.9044, -15.2292, -9.86633, 410, 0, 255, 0, 49169, FIRST_ECHO, 1078, 993, 0, 25, 59, 850
10.10.10.48, 42724, 11.958, -19.578, -9.80904, 431, 0, 255, 0, 49169, FIRST_ECHO, 1078, 909, 0, 25, 52, 860
10.10.10.48, 42724, 12.0647, -23.8408, -9.74028, 470, 0, 255, 0, 49169, FIRST_ECHO, 1078, 825, 0, 25, 46, 889
10.10.10.48, 42724, 12.2467, -27.9718, -9.65434, 338, 0, 255, 0, 49169, FIRST_ECHO, 1078, 741, 0, 25, 41, 900
10.10.10.48, 42724, 12.375, -31.7132, -9.56266, 420, 0, 255, 0, 49169, FIRST_ECHO, 1078, 664, 0, 25, 36, 860
10.10.10.48, 42724, 12.5425, -35.4718, -9.45953, 353, 0, 255, 0, 49169, FIRST_ECHO, 1078, 587, 0, 26, 31, 889
10.10.10.48, 42724, 12.6876, -38.858, -9.36213, 335, 0, 255, 0, 49169, FIRST_ECHO, 1078, 517, 0, 26, 27, 850
10.10.10.48, 42724, 12.8605, -42.29, -9.24754, 4017, 0, 255, 0, 49169, FIRST_ECHO, 1078, 447, 0, 26, 23, 889
10.10.10.48, 42724, 12.9678, -45.4642, -9.13868, 455, 0, 255, 0, 49169, FIRST_ECHO, 1078, 384, 0, 26, 19, 850
10.10.10.48, 42724, 13.2558, -48.7702, -9.02409, 279, 0, 255, 0, 49169, FIRST_ECHO, 1078, 321, 0, 26, 16, 910
10.10.10.48, 42724, 13.4045, -51.8699, -8.91522, 292, 0, 255, 0, 49169, FIRST_ECHO, 1078, 265, 0, 26, 13, 880
10.10.10.48, 42724, 13.6771, -55.1071, -8.80063, 264, 0, 255, 0, 49169, FIRST_ECHO, 1078, 209, 0, 26, 10, 959
10.10.10.48, 42724, 13.9675, -61.0085, -8.6001, 519, 0, 255, 0, 49169, FIRST_ECHO, 1078, 118, 0, 26, 5, 920
10.10.10.48, 42724, 14.0419, -59.6163, -8.64593, 207, 0, 255, 0, 49169, FIRST_ECHO, 1078, 139, 0, 26, 6, 10600
10.10.10.48, 42724, 13.7864, -56.8431, -8.74334, 225, 0, 255, 0, 49169, FIRST_ECHO, 1078, 181, 0, 27, 9, 860
10.10.10.48, 42724, 13.6254, -53.8924, -8.84647, 216, 0, 255, 0, 49169, FIRST_ECHO, 1078, 230, 0, 26, 11, 900
10.10.10.48, 42724, 13.3412, -50.6724, -8.95533, 312, 0, 255, 0, 49169, FIRST_ECHO, 1078, 286, 0, 26, 14, 930
10.10.10.48, 42724, 13.1532, -47.6357, -9.06419, 340, 0, 255, 0, 49169, FIRST_ECHO, 1078, 342, 0, 26, 17, 850
10.10.10.48, 42724, 12.9368, -44.3756, -9.17878, 615, 0, 255, 0, 49169, FIRST_ECHO, 1078, 405, 0, 26, 20, 889
10.10.10.48, 42724, 12.8127, -40.8977, -9.29338, 412, 0, 255, 0, 49169, FIRST_ECHO, 1078, 475, 0, 26, 24, 920
10.10.10.48, 42724, 12.6102, -37.4886, -9.40224, 358, 0, 255, 0, 49169, FIRST_ECHO, 1078, 545, 0, 26, 28, 870
10.10.10.48, 42724, 12.4598, -33.7816, -9.5111, 12093, 0, 255, 0, 49265, FIRST_ECHO, 1078, 622, 0, 26, 33, 920
10.10.10.48, 42724, 12.3373, -30.0173, -9.6085, 361, 0, 255, 0, 49169, FIRST_ECHO, 1078, 699, 0, 25, 38, 870
