Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.48, 42734, 11.9517, 5.60926, -9.94082, 417, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1385, 0, 25, 91, 840
10.10.10.48, 42734, 11.9844, 1.08862, -9.95228, 361, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1301, 0, 25, 84, 840
10.10.10.48, 42734, 12.0191, -3.37472, -9.94655, 372, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1217, 0, 25, 77, 840
10.10.10.48, 42734, 12.0557, -7.8839, -9.92936, 427, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1133, 0, 25, 70, 840
10.10.10.48, 42734, 12.076, -12.3415, -9.89498, 362, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1049, 0, 25, 63, 840
10.10.10.48, 42734, 12.1334, -16.6903, -9.84914, 452, 0, 255, 0, 49169, FIRST_ECHO, 1078, 965, 0, 25, 57, 860
10.10.10.48, 42734, 12.1426, -21.0104, -9.78612, 381, 0, 255, 0, 49169, FIRST_ECHO, 1078, 881, 0, 25, 50, 870
10.10.10.48, 42734, 12.141, -25.2445, -9.71163, 533, 0, 255, 0, 49169, FIRST_ECHO, 1078, 797, 0, 25, 44, 889
10.10.10.48, 42734, 12.2461, -29.0203, -9.63142, 310, 0, 255, 0, 49169, FIRST_ECHO, 1078, 720, 0, 25, 39, 840
10.10.10.48, 42734, 12.3452, -32.7503, -9.53975, 392, 0, 255, 0, 49169, FIRST_ECHO, 1078, 643, 0, 26, 34, 860
10.10.10.48, 42734, 12.487, -36.5031, -9.43089, 389, 0, 255, 0, 49169, FIRST_ECHO, 1078, 566, 0, 26, 30, 900
10.10.10.48, 42734, 12.5697, -39.9008, -9.32775, 273, 0, 255, 0, 49169, FIRST_ECHO, 1078, 496, 0, 26, 26, 860
10.10.10.48, 42734, 12.6562, -43.35, -9.21316, 589, 0, 255, 0, 49169, FIRST_ECHO, 1078, 426, 0, 26, 22, 910
10.10.10.48, 42734, 12.533, -46.5643, -9.1043, 878, 0, 255, 0, 49169, FIRST_ECHO, 1078, 363, 0, 26, 18, 870
10.10.10.48, 42734, 11.8973, -49.9275, -8.98398, 887, 0, 255, 0, 49169, FIRST_ECHO, 1078, 300, 0, 26, 15, 930
10.10.10.48, 42734, 11.3967, -53.096, -8.86939, 752, 0, 255, 0, 49169, FIRST_ECHO, 1078, 244, 0, 26, 12, 910
10.10.10.48, 42734, 11.2587, -55.9952, -8.77198, 1085, 0, 255, 0, 49169, FIRST_ECHO, 1078, 195, 0, 27, 9, 870
10.10.10.48, 42734, 11.0224, -59.1636, -8.66312, 869, 0, 255, 0, 49169, FIRST_ECHO, 1078, 146, 0, 27, 7, 980
10.10.10.48, 42734, 10.8545, -62.0284, -8.57145, 366, 0, 255, 0, 49169, FIRST_ECHO, 1078, 104, 0, 26, 5, 970
10.10.10.48, 42734, 10.9041, -64.5838, -8.49123, 153, 0, 255, 0, 49169, FIRST_ECHO, 1078, 69, 0, 26, 3, 970
10.10.10.48, 42734, 10.9287, -65.174, -8.46832, 181, 0, 255, 0, 49169, FIRST_ECHO, 1078, 62, 0, 26, 3, 8180
10.10.10.48, 42734, 10.8669, -62.5154, -8.55426, 276, 0, 255, 0, 49169, FIRST_ECHO, 1078, 97, 0, 26, 4, 1010
10.10.10.48, 42734, 10.9467, -60.0746, -8.63447, 434, 0, 255, 0, 49169, FIRST_ECHO, 1078, 132, 0, 26, 6, 840
10.10.10.48, 42734, 11.1779, -57.3359, -8.72615, 1645, 0, 255, 0, 49169, FIRST_ECHO, 1078, 174, 0, 27, 8, 889
10.10.10.48, 42734, 11.3319, -54.2935, -8.82928, 381, 0, 255, 0, 49169, FIRST_ECHO, 1078, 223, 0, 26, 11, 910
10.10.10.48, 42734, 11.6624, -51.1078, -8.94387, 991, 0, 255, 0, 49169, FIRST_ECHO, 1078, 279, 0, 26, 14, 940
10.10.10.48, 42734, 12.1955, -48.0425, -9.05273, 1184, 0, 255, 0, 49169, FIRST_ECHO, 1078, 335, 0, 26, 17, 860
10.10.10.48, 42734, 12.7059, -44.7709, -9.16159, 1290, 0, 255, 0, 49169, FIRST_ECHO, 1078, 398, 0, 26, 20, 889
10.10.10.48, 42734, 12.6758, -41.6139, -9.27046, 593, 0, 255, 0, 49169, FIRST_ECHO, 1078, 461, 0, 26, 23, 840
10.10.10.48, 42734, 12.5018, -38.1991, -9.37932, 260, 0, 255, 0, 49169, FIRST_ECHO, 1078, 531, 0, 26, 28, 880
10.10.10.48, 42734, 12.3898, -34.8129, -9.48245, 446, 0, 255, 0, 49169, FIRST_ECHO, 1078, 601, 0, 26, 32, 840
10.10.10.48, 42734, 12.2743, -31.0543, -9.57985, 377, 0, 255, 0, 49169, FIRST_ECHO, 1078, 678, 0, 25, 37, 889
10.10.10.48, 42734, 12.1619, -27.3072, -9.67153, 413, 0, 255, 0, 49169, FIRST_ECHO, 1078, 755, 0, 25, 42, 850
10.10.10.48, 42734, 12.0807, -23.1131, -9.75174, 472, 0, 255, 0, 49169, FIRST_ECHO, 1078, 839, 0, 25, 47, 900
10.10.10.48, 42734, 12.0887, -18.8847, -9.8205, 382, 0, 255, 0, 49169, FIRST_ECHO, 1078, 923, 0, 25, 53, 880
10.10.10.48, 42734, 12.061, -14.5245, -9.87206, 434, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1007, 0, 25, 60, 860
10.10.10.48, 42734, 12.0167, -10.0955, -9.91217, 468, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1091, 0, 25, 66, 850
10.10.10.48, 42734, 11.9809, -5.66082, -9.94082, 443, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1175, 0, 25, 73, 840
10.10.10.48, 42734, 11.9362, -1.14019, -9.95228, 360, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1259, 0, 25, 80, 840
10.10.10.48, 42734, 11.9303, 3.32316, -9.94655, 432, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1343, 0, 25, 87, 840
10.10.10.48, 42734, 11.8429, 7.83233, -9.92936, 380, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1427, 0, 25, 94, 840
10.10.10.48, 42734, 11.905, 12.2899, -9.89498, 383, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1511, 0, 25, 101, 840
10.10.10.48, 42734, 12.0757, 16.6387, -9.84914, 803, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1595, 0, 26, 108, 860
10.10.10.48, 42734, 10.6228, 20.9588, -9.78612, 835, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1679, 0, 26, 114, 870
10.10.10.48, 42734, 7.91148, 25.193, -9.71163, 463, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1763, 0, 26, 120, 889
10.10.10.48, 42734, 6.5023, 28.9745, -9.63142, 226, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1840, 0, 26, 125, 840
10.10.10.48, 42734, 5.30491, 32.7044, -9.53975, 316, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1917, 0, 26, 130, 860
10.10.10.48, 42734, 4.599, 36.4573, -9.43089, 623, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1994, 0, 27, 135, 900
10.10.10.48, 42734, 9.93083, 39.8492, -9.32775, 1263, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2064, 0, 27, 139, 860
10.10.10.48, 42734, 4.07603, 43.3041, -9.21316, 895, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2134, 0, 27, 143, 910
10.10.10.48, 42734, 3.75939, 46.5184, -9.1043, 23, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2197, 0, 27, 146, 870
10.10.10.48, 42734, 3.60356, 49.8702, -8.98398, 198, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2260, 0, 27, 150, 930
10.10.10.48, 42734, 8.47396, 53.0387, -8.87512, 1504, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2316, 0, 27, 153, 910
10.10.10.48, 42734, 3.14026, 53.0387, -8.87512, 19, 0, 255, 0, 49202, SECOND_ECHO, 1078, 2316, 0, 27, 153, 910
10.10.10.48, 42734, 3.23854, 55.9379, -8.77198, 45, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2365, 0, 27, 156, 870
10.10.10.48, 42734, 7.78439, 59.1006, -8.66312, 464, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2414, 0, 27, 158, 980
10.10.10.48, 42734, 7.51033, 61.9597, -8.57145, 374, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2456, 0, 28, 160, 970
10.10.10.48, 42734, 3.39663, 61.9597, -8.57145, 49, 0, 255, 0, 49202, SECOND_ECHO, 1078, 2456, 0, 28, 160, 970
10.10.10.48, 42734, 7.31922, 64.5151, -8.49123, 102, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2491, 0, 28, 162, 970
10.10.10.48, 42734, 3.51209, 64.0051, -8.50842, 141, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2484, 0, 28, 162, 8610
10.10.10.48, 42734, 3.39158, 61.4784, -8.58864, 151, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2449, 0, 28, 160, 930
10.10.10.48, 42734, 7.8186, 58.6537, -8.68031, 418, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2407, 0, 27, 158, 950
10.10.10.48, 42734, 3.27843, 55.5196, -8.78917, 702, 0, 255, 0, 49265, FIRST_ECHO, 1078, 2358, 0, 27, 155, 959
10.10.10.48, 42734, 3.19182, 52.6434, -8.88658, 163, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2309, 0, 27, 153, 860
10.10.10.48, 42734, 3.61633, 49.5036, -9.00117, 152, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2253, 0, 27, 149, 889
10.10.10.48, 42734, 3.77623, 46.1632, -9.11576, 56, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2190, 0, 27, 146, 930
10.10.10.48, 42734, 4.49555, 42.9661, -9.22462, 1582, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2127, 0, 27, 143, 860
10.10.10.48, 42734, 9.94608, 39.5169, -9.33921, 2283, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2057, 0, 27, 139, 900
10.10.10.48, 42734, 4.6082, 36.1307, -9.44234, 645, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1987, 0, 27, 135, 860
10.10.10.48, 42734, 5.38223, 32.3721, -9.54548, 602, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1910, 0, 26, 130, 900
10.10.10.48, 42734, 6.54724, 28.6422, -9.63715, 1338, 0, 255, 0, 49265, FIRST_ECHO, 1078, 1833, 0, 26, 125, 860
10.10.10.48, 42734, 10.4536, 24.8091, -9.71736, 745, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1756, 0, 26, 119, 840
10.10.10.48, 42734, 10.6794, 20.615, -9.79185, 419, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1672, 0, 26, 113, 889
10.10.10.48, 42734, 11.9985, 16.2892, -9.85487, 641, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1588, 0, 26, 107, 870
10.10.10.48, 42734, 11.8475, 11.8831, -9.90071, 340, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1504, 0, 25, 100, 850
10.10.10.48, 42734, 11.833, 7.47137, -9.92936, 432, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1420, 0, 25, 94, 840
10.10.10.48, 42734, 11.9075, 2.96219, -9.94655, 359, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1336, 0, 25, 87, 840
10.10.10.48, 42734, 11.9419, -1.50688, -9.95228, 280, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1252, 0, 25, 79, 840
10.10.10.48, 42734, 11.9685, -6.02179, -9.93509, 385, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1168, 0, 25, 73, 840
10.10.10.48, 42734, 11.9916, -10.5023, -9.91217, 418, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1084, 0, 25, 66, 840
10.10.10.48, 42734, 11.9591, -14.8797, -9.87206, 497, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1000, 0, 25, 59, 850
10.10.10.48, 42734, 12.0613, -19.2285, -9.81477, 428, 0, 255, 0, 49169, FIRST_ECHO, 1078, 916, 0, 25, 53, 860
10.10.10.48, 42734, 12.0329, -23.4512, -9.74601, 403, 0, 255, 0, 49169, FIRST_ECHO, 1078, 832, 0, 25, 47, 880
10.10.10.48, 42734, 12.0961, -27.6395, -9.66007, 379, 0, 255, 0, 49169, FIRST_ECHO, 1078, 748, 0, 25, 41, 910
10.10.10.48, 42734, 12.1886, -31.4325, -9.57412, 443, 0, 255, 0, 49169, FIRST_ECHO, 1078, 671, 0, 25, 36, 850
10.10.10.48, 42734, 12.3335, -35.1452, -9.47099, 344, 0, 255, 0, 49169, FIRST_ECHO, 1078, 594, 0, 26, 31, 889
10.10.10.48, 42734, 12.4766, -38.5257, -9.36786, 388, 0, 255, 0, 49169, FIRST_ECHO, 1078, 524, 0, 26, 27, 840
10.10.10.48, 42734, 12.6186, -41.952, -9.259, 413, 0, 255, 0, 49169, FIRST_ECHO, 1078, 454, 0, 26, 23, 889
10.10.10.48, 42734, 12.6084, -45.1204, -9.15014, 1096, 0, 255, 0, 49169, FIRST_ECHO, 1078, 391, 0, 26, 20, 850
10.10.10.48, 42734, 12.1478, -48.4035, -9.03554, 876, 0, 255, 0, 49169, FIRST_ECHO, 1078, 328, 0, 26, 16, 900
10.10.10.48, 42734, 11.6191, -51.486, -8.92668, 1337, 0, 255, 0, 49169, FIRST_ECHO, 1078, 272, 0, 26, 13, 860
10.10.10.48, 42734, 11.2474, -54.7576, -8.81209, 379, 0, 255, 0, 49169, FIRST_ECHO, 1078, 216, 0, 26, 10, 950
10.10.10.48, 42734, 11.0802, -57.7713, -8.70896, 1071, 0, 255, 0, 49169, FIRST_ECHO, 1078, 167, 0, 27, 8, 930
10.10.10.48, 42734, 10.9059, -60.6075, -8.61728, 591, 0, 255, 0, 49169, FIRST_ECHO, 1078, 125, 0, 26, 6, 910
10.10.10.48, 42734, 10.8401, -63.0769, -8.53707, 400, 0, 255, 0, 49169, FIRST_ECHO, 1078, 90, 0, 26, 4, 870
10.10.10.48, 42734, 10.8978, -64.0739, -8.50269, 168, 0, 255, 0, 49169, FIRST_ECHO, 1078, 76, 0, 26, 3, 9210
10.10.10.48, 42734, 10.8744, -61.5471, -8.58291, 425, 0, 255, 0, 49169, FIRST_ECHO, 1078, 111, 0, 26, 5, 930
10.10.10.48, 42734, 11.05, -58.7167, -8.68031, 1753, 0, 255, 0, 49169, FIRST_ECHO, 1078, 153, 0, 27, 7, 950
10.10.10.48, 42734, 11.259, -55.5826, -8.78344, 915, 0, 255, 0, 49169, FIRST_ECHO, 1078, 202, 0, 26, 10, 959
10.10.10.48, 42734, 11.4125, -52.7007, -8.88658, 1111, 0, 255, 0, 49169, FIRST_ECHO, 1078, 251, 0, 26, 12, 860
10.10.10.48, 42734, 11.942, -49.5551, -8.99544, 1320, 0, 255, 0, 49169, FIRST_ECHO, 1078, 307, 0, 26, 15, 889
10.10.10.48, 42734, 12.5544, -46.2148, -9.11576, 1142, 0, 255, 0, 49169, FIRST_ECHO, 1078, 370, 0, 26, 19, 930
10.10.10.48, 42734, 12.5793, -43.0119, -9.22462, 5350, 0, 255, 0, 49169, FIRST_ECHO, 1078, 433, 0, 26, 22, 860
10.10.10.48, 42734, 12.4686, -39.5685, -9.33921, 344, 0, 255, 0, 49169, FIRST_ECHO, 1078, 503, 0, 26, 26, 900
10.10.10.48, 42734, 12.3704, -36.1766, -9.44234, 319, 0, 255, 0, 49169, FIRST_ECHO, 1078, 573, 0, 26, 30, 860
10.10.10.48, 42734, 12.1765, -32.4237, -9.54548, 274, 0, 255, 0, 49169, FIRST_ECHO, 1078, 650, 0, 26, 35, 900
10.10.10.48, 42734, 12.1139, -28.688, -9.63715, 446, 0, 255, 0, 49169, FIRST_ECHO, 1078, 727, 0, 25, 40, 860
10.10.10.48, 42734, 12.0505, -24.8549, -9.71736, 450, 0, 255, 0, 49169, FIRST_ECHO, 1078, 804, 0, 25, 45, 840
10.10.10.48, 42734, 12.0314, -20.6666, -9.79185, 411, 0, 255, 0, 49169, FIRST_ECHO, 1078, 888, 0, 25, 51, 889
10.10.10.48, 42734, 11.9837, -16.3408, -9.85487, 445, 0, 255, 0, 49169, FIRST_ECHO, 1078, 972, 0, 25, 57, 870
10.10.10.48, 42734, 11.9208, -11.9347, -9.90071, 438, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1056, 0, 25, 64, 850
10.10.10.48, 42734, 11.8787, -7.52294, -9.92936, 2866, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1140, 0, 25, 70, 840
10.10.10.48, 42734, 11.8451, -3.01376, -9.94655, 431, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1224, 0, 25, 77, 840
10.10.10.48, 42734, 11.8242, 1.45531, -9.95228, 413, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1308, 0, 25, 84, 840
10.10.10.48, 42734, 11.8071, 5.97022, -9.93509, 426, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1392, 0, 25, 91, 840
10.10.10.48, 42734, 11.7755, 10.4508, -9.91217, 419, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1476, 0, 25, 98, 840
10.10.10.48, 42734, 11.8308, 14.8281, -9.87206, 466, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1560, 0, 25, 105, 850
10.10.10.48, 42734, 11.5161, 19.1826, -9.81477, 523, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1644, 0, 26, 111, 860
10.10.10.48, 42734, 8.91969, 23.4053, -9.74601, 457, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1728, 0, 26, 117, 880
10.10.10.48, 42734, 6.72666, 27.5936, -9.66007, 581, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1812, 0, 26, 123, 910
10.10.10.48, 42734, 10.1615, 31.3866, -9.57412, 1945, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1889, 0, 26, 128, 850
10.10.10.48, 42734, 4.76278, 35.0994, -9.47099, 242, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1966, 0, 27, 133, 889
10.10.10.48, 42734, 9.89132, 38.4798, -9.37359, 1367, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2036, 0, 27, 137, 840
10.10.10.48, 42734, 4.78965, 41.9004, -9.259, 789, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2106, 0, 27, 141, 889
10.10.10.48, 42734, 3.81258, 45.0689, -9.15586, 145, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2169, 0, 27, 145, 850
10.10.10.48, 42734, 3.68776, 48.3519, -9.04127, 236, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2232, 0, 28, 148, 900
10.10.10.48, 42734, 3.12865, 51.4344, -8.93241, 283, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2288, 0, 27, 152, 860
10.10.10.48, 42734, 3.20504, 54.7003, -8.81782, 41, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2344, 0, 27, 155, 950
10.10.10.48, 42734, 3.3308, 57.7083, -8.71469, 319, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2393, 0, 27, 157, 930
10.10.10.48, 42734, 7.70407, 60.5387, -8.61728, 1475, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2435, 0, 28, 159, 910
10.10.10.48, 42734, 3.39515, 63.0024, -8.53707, 217, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2470, 0, 28, 161, 870
10.10.10.48, 42734, 3.4002, 63.5009, -8.51988, 32, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2477, 0, 28, 161, 9410
10.10.10.48, 42734, 7.59974, 61.0085, -8.6001, 458, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2442, 0, 28, 160, 900
10.10.10.48, 42734, 3.30094, 58.1438, -8.6975, 128, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2400, 0, 27, 157, 920
10.10.10.48, 42734, 3.29605, 55.1071, -8.80063, 403, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2351, 0, 27, 155, 950
10.10.10.48, 42734, 3.13558, 52.2022, -8.90376, 222, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2302, 0, 27, 152, 850
10.10.10.48, 42734, 3.63824, 49.1369, -9.01263, 609, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2246, 0, 28, 149, 880
10.10.10.48, 42734, 3.76334, 45.8137, -9.12722, 108, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2183, 0, 27, 146, 920
10.10.10.48, 42734, 4.78773, 42.6223, -9.23608, 1278, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2120, 0, 27, 142, 860
10.10.10.48, 42734, 9.87307, 39.1903, -9.35067, 1594, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2050, 0, 27, 138, 889
10.10.10.48, 42734, 4.78867, 35.7526, -9.4538, 128, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1980, 0, 27, 134, 850
10.10.10.48, 42734, 10.0515, 32.0455, -9.55694, 607, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1903, 0, 26, 129, 900
10.10.10.48, 42734, 5.46556, 32.0455, -9.55694, 63, 0, 255, 0, 49202, SECOND_ECHO, 1078, 1903, 0, 26, 129, 900
10.10.10.48, 42734, 6.58542, 28.3098, -9.64861, 2047, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1826, 0, 26, 124, 860
10.10.10.48, 42734, 10.3972, 24.471, -9.72882, 740, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1749, 0, 26, 119, 830
10.10.10.48, 42734, 8.55103, 24.471, -9.72882, 170, 0, 255, 0, 49202, SECOND_ECHO, 1078, 1749, 0, 26, 119, 830
10.10.10.48, 42734, 10.6361, 20.2712, -9.79758, 527, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1665, 0, 26, 113, 889
10.10.10.48, 42734, 11.8614, 15.934, -9.8606, 2040, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1581, 0, 25, 106, 870
10.10.10.48, 42734, 11.7918, 11.5279, -9.90071, 421, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1497, 0, 25, 100, 850
10.10.10.48, 42734, 11.762, 7.11041, -9.93509, 433, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1413, 0, 25, 93, 840
10.10.10.48, 42734, 11.8186, 2.5955, -9.94655, 436, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1329, 0, 25, 86, 840
10.10.10.48, 42734, 11.7971, -1.91941, -9.94655, 418, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1245, 0, 25, 79, 840
10.10.10.48, 42734, 11.918, -6.38275, -9.93509, 432, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1161, 0, 25, 72, 840
10.10.10.48, 42734, 11.9257, -10.8633, -9.90644, 448, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1077, 0, 25, 65, 840
10.10.10.48, 42734, 11.9531, -15.2292, -9.86633, 434, 0, 255, 0, 49169, FIRST_ECHO, 1078, 993, 0, 25, 59, 850
10.10.10.48, 42734, 11.9891, -19.578, -9.80904, 455, 0, 255, 0, 49169, FIRST_ECHO, 1078, 909, 0, 25, 52, 860
10.10.10.48, 42734, 11.9631, -23.8408, -9.74028, 509, 0, 255, 0, 49169, FIRST_ECHO, 1078, 825, 0, 25, 46, 889
10.10.10.48, 42734, 12.0937, -27.9718, -9.65434, 333, 0, 255, 0, 49169, FIRST_ECHO, 1078, 741, 0, 25, 41, 900
10.10.10.48, 42734, 12.1635, -31.7648, -9.56266, 444, 0, 255, 0, 49169, FIRST_ECHO, 1078, 664, 0, 25, 36, 860
10.10.10.48, 42734, 12.3114, -35.4718, -9.45953, 318, 0, 255, 0, 49169, FIRST_ECHO, 1078, 587, 0, 26, 31, 889
10.10.10.48, 42734, 12.4075, -38.858, -9.36213, 313, 0, 255, 0, 49169, FIRST_ECHO, 1078, 517, 0, 26, 27, 850
10.10.10.48, 42734, 12.5703, -42.29, -9.24754, 502, 0, 255, 0, 49169, FIRST_ECHO, 1078, 447, 0, 26, 23, 889
10.10.10.48, 42734, 12.5777, -45.4642, -9.13868, 1402, 0, 255, 0, 49169, FIRST_ECHO, 1078, 384, 0, 26, 19, 850
10.10.10.48, 42734, 12.1039, -48.7702, -9.02409, 902, 0, 255, 0, 49169, FIRST_ECHO, 1078, 321, 0, 26, 16, 910
