Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.48, 42728, 8.13249, 52.5918, -8.88658, 1860, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2309, 0, 27, 153, 860
10.10.10.48, 42728, 3.72103, 49.452, -9.00117, 91, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2253, 0, 27, 149, 889
10.10.10.48, 42728, 3.91718, 46.1632, -9.11576, 574, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2190, 0, 27, 146, 930
10.10.10.48, 42728, 4.8722, 42.9661, -9.22462, 1265, 0, 255, 0, 49265, FIRST_ECHO, 1078, 2127, 0, 27, 143, 860
10.10.10.48, 42728, 4.35175, 39.4711, -9.33921, 4626, 0, 0, 0, 49377, FIRST_ECHO, 1078, 2057, 0, 27, 139, 900
10.10.10.48, 42728, 4.82474, 36.0792, -9.44234, 5629, 0, 0, 0, 49377, FIRST_ECHO, 1078, 1987, 0, 27, 135, 860
10.10.10.48, 42728, 5.31975, 32.3721, -9.54548, 1276, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1910, 0, 26, 130, 900
10.10.10.48, 42728, 5.87274, 28.6422, -9.63715, 1281, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1833, 0, 26, 125, 860
10.10.10.48, 42728, 6.81551, 24.8091, -9.71736, 328, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1756, 0, 26, 119, 840
10.10.10.48, 42728, 8.08811, 20.615, -9.79185, 1255, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1672, 0, 26, 113, 889
10.10.10.48, 42728, 10.0511, 16.2892, -9.85487, 2154, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1588, 0, 26, 107, 870
10.10.10.48, 42728, 11.8451, 11.8831, -9.90071, 1771, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1504, 0, 25, 100, 850
10.10.10.48, 42728, 11.7768, 7.47137, -9.92936, 421, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1420, 0, 25, 94, 840
10.10.10.48, 42728, 11.7627, 2.96219, -9.94655, 316, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1336, 0, 25, 87, 840
10.10.10.48, 42728, 11.7764, -1.50688, -9.95228, 285, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1252, 0, 25, 79, 840
10.10.10.48, 42728, 11.8176, -6.02179, -9.93509, 358, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1168, 0, 25, 73, 840
10.10.10.48, 42728, 11.8772, -10.5023, -9.91217, 353, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1084, 0, 25, 66, 840
10.10.10.48, 42728, 11.8971, -14.8797, -9.87206, 436, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1000, 0, 25, 59, 850
10.10.10.48, 42728, 11.9636, -19.2285, -9.81477, 381, 0, 255, 0, 49169, FIRST_ECHO, 1078, 916, 0, 25, 53, 860
10.10.10.48, 42728, 12.0194, -23.4512, -9.74601, 372, 0, 255, 0, 49169, FIRST_ECHO, 1078, 832, 0, 25, 47, 880
10.10.10.48, 42728, 12.1395, -27.6395, -9.66007, 444, 0, 255, 0, 49169, FIRST_ECHO, 1078, 748, 0, 25, 41, 910
10.10.10.48, 42728, 12.2093, -31.3866, -9.57412, 451, 0, 255, 0, 49169, FIRST_ECHO, 1078, 671, 0, 25, 36, 850
10.10.10.48, 42728, 12.3357, -35.1452, -9.47099, 421, 0, 255, 0, 49169, FIRST_ECHO, 1078, 594, 0, 26, 31, 889
10.10.10.48, 42728, 12.4714, -38.5257, -9.36786, 413, 0, 255, 0, 49169, FIRST_ECHO, 1078, 524, 0, 26, 27, 840
10.10.10.48, 42728, 12.6696, -41.952, -9.259, 434, 0, 255, 0, 49169, FIRST_ECHO, 1078, 454, 0, 26, 23, 889
10.10.10.48, 42728, 12.765, -45.1204, -9.15014, 438, 0, 255, 0, 49169, FIRST_ECHO, 1078, 391, 0, 26, 20, 850
10.10.10.48, 42728, 12.9465, -48.4035, -9.03554, 311, 0, 255, 0, 49169, FIRST_ECHO, 1078, 328, 0, 26, 16, 900
10.10.10.48, 42728, 13.1357, -51.486, -8.92668, 343, 0, 255, 0, 49169, FIRST_ECHO, 1078, 272, 0, 26, 13, 860
10.10.10.48, 42728, 13.3806, -54.7003, -8.81782, 264, 0, 255, 0, 49169, FIRST_ECHO, 1078, 216, 0, 26, 10, 950
10.10.10.48, 42728, 14.0725, -64.0739, -8.50269, 393, 0, 255, 0, 49169, FIRST_ECHO, 1078, 76, 0, 26, 3, 9210
10.10.10.48, 42728, 13.7733, -58.6537, -8.68031, 299, 0, 255, 0, 49169, FIRST_ECHO, 1078, 153, 0, 27, 7, 950
10.10.10.48, 42728, 13.4215, -55.5826, -8.78344, 281, 0, 255, 0, 49169, FIRST_ECHO, 1078, 202, 0, 26, 10, 959
10.10.10.48, 42728, 13.1977, -52.6434, -8.88658, 294, 0, 255, 0, 49169, FIRST_ECHO, 1078, 251, 0, 26, 12, 860
10.10.10.48, 42728, 13.0326, -49.5036, -9.00117, 386, 0, 255, 0, 49169, FIRST_ECHO, 1078, 307, 0, 26, 15, 889
10.10.10.48, 42728, 12.7978, -46.2148, -9.11576, 380, 0, 255, 0, 49169, FIRST_ECHO, 1078, 370, 0, 26, 19, 930
10.10.10.48, 42728, 12.6686, -43.0119, -9.22462, 3804, 0, 255, 0, 49169, FIRST_ECHO, 1078, 433, 0, 26, 22, 860
10.10.10.48, 42728, 12.5061, -39.5169, -9.33921, 357, 0, 255, 0, 49169, FIRST_ECHO, 1078, 503, 0, 26, 26, 900
10.10.10.48, 42728, 12.4079, -36.1307, -9.44234, 457, 0, 255, 0, 49169, FIRST_ECHO, 1078, 573, 0, 26, 30, 860
10.10.10.48, 42728, 12.233, -32.4237, -9.54548, 383, 0, 255, 0, 49169, FIRST_ECHO, 1078, 650, 0, 26, 35, 900
10.10.10.48, 42728, 12.115, -28.688, -9.63715, 459, 0, 255, 0, 49169, FIRST_ECHO, 1078, 727, 0, 25, 40, 860
10.10.10.48, 42728, 12.0329, -24.8549, -9.71736, 460, 0, 255, 0, 49169, FIRST_ECHO, 1078, 804, 0, 25, 45, 840
10.10.10.48, 42728, 11.9815, -20.6666, -9.79185, 390, 0, 255, 0, 49169, FIRST_ECHO, 1078, 888, 0, 25, 51, 889
10.10.10.48, 42728, 11.9193, -16.3408, -9.85487, 425, 0, 255, 0, 49169, FIRST_ECHO, 1078, 972, 0, 25, 57, 870
10.10.10.48, 42728, 11.8157, -11.9347, -9.90071, 447, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1056, 0, 25, 64, 850
10.10.10.48, 42728, 11.7924, -7.52294, -9.92936, 431, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1140, 0, 25, 70, 840
10.10.10.48, 42728, 11.7268, -3.01376, -9.94655, 391, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1224, 0, 25, 77, 840
10.10.10.48, 42728, 11.7199, 1.45531, -9.95228, 415, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1308, 0, 25, 84, 840
10.10.10.48, 42728, 11.7302, 5.97022, -9.93509, 398, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1392, 0, 25, 91, 840
10.10.10.48, 42728, 11.8343, 10.4508, -9.91217, 1012, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1476, 0, 25, 98, 840
10.10.10.48, 42728, 10.4923, 14.8281, -9.87206, 539, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1560, 0, 25, 105, 850
10.10.10.48, 42728, 9.46145, 19.1826, -9.81477, 2399, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1644, 0, 26, 111, 860
10.10.10.48, 42728, 7.24158, 23.4053, -9.74601, 1146, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1728, 0, 26, 117, 880
10.10.10.48, 42728, 6.1416, 27.5936, -9.66007, 758, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1812, 0, 26, 123, 910
10.10.10.48, 42728, 5.59715, 31.3408, -9.57412, 675, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1889, 0, 26, 128, 850
10.10.10.48, 42728, 4.99551, 35.0994, -9.47099, 767, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1966, 0, 27, 133, 889
10.10.10.48, 42728, 4.95964, 38.4798, -9.37359, 1085, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2036, 0, 27, 137, 840
10.10.10.48, 42728, 4.24173, 41.9004, -9.259, 97, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2106, 0, 27, 141, 889
10.10.10.48, 42728, 3.95667, 45.0689, -9.15586, 437, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2169, 0, 27, 145, 850
10.10.10.48, 42728, 3.75405, 48.3519, -9.04127, 47, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2232, 0, 28, 148, 900
10.10.10.48, 42728, 8.24383, 51.4344, -8.93241, 530, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2288, 0, 27, 152, 860
10.10.10.48, 42728, 7.92159, 54.6373, -8.81782, 734, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2344, 0, 27, 155, 950
10.10.10.48, 42728, 7.63928, 57.7083, -8.71469, 618, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2393, 0, 27, 157, 930
10.10.10.48, 42728, 7.45756, 60.47, -8.62301, 1708, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2435, 0, 28, 159, 910
10.10.10.48, 42728, 7.22477, 62.9337, -8.5428, 610, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2470, 0, 28, 161, 870
10.10.10.48, 42728, 7.24236, 63.4322, -8.52561, 1023, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2477, 0, 28, 161, 9410
10.10.10.48, 42728, 7.37407, 60.9398, -8.60583, 466, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2442, 0, 28, 160, 900
10.10.10.48, 42728, 7.64822, 58.1438, -8.6975, 1071, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2400, 0, 27, 157, 920
10.10.10.48, 42728, 7.90234, 55.0498, -8.80063, 1951, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2351, 0, 27, 155, 950
10.10.10.48, 42728, 8.17233, 52.2022, -8.90376, 1679, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2302, 0, 27, 152, 850
10.10.10.48, 42728, 3.74978, 49.0796, -9.01263, 521, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2246, 0, 28, 149, 880
10.10.10.48, 42728, 3.9295, 45.7621, -9.12722, 547, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2183, 0, 27, 146, 920
10.10.10.48, 42728, 4.63154, 42.5765, -9.24181, 1679, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2120, 0, 27, 142, 860
10.10.10.48, 42728, 4.52498, 39.1387, -9.35067, 1375, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2050, 0, 27, 138, 889
10.10.10.48, 42728, 4.94363, 35.7526, -9.4538, 1913, 0, 255, 0, 49265, FIRST_ECHO, 1078, 1980, 0, 27, 134, 850
10.10.10.48, 42728, 5.35191, 32.0455, -9.55694, 358, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1903, 0, 26, 129, 900
10.10.10.48, 42728, 5.97332, 28.2583, -9.64861, 1662, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1826, 0, 26, 124, 860
10.10.10.48, 42728, 6.78538, 24.471, -9.72882, 1724, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1749, 0, 26, 119, 830
10.10.10.48, 42728, 8.09226, 20.2197, -9.79758, 1344, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1665, 0, 26, 113, 889
10.10.10.48, 42728, 10.363, 15.934, -9.8606, 1930, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1581, 0, 25, 106, 870
10.10.10.48, 42728, 11.8404, 11.5279, -9.90071, 1873, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1497, 0, 25, 100, 850
10.10.10.48, 42728, 11.7078, 7.11041, -9.93509, 421, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1413, 0, 25, 93, 840
10.10.10.48, 42728, 11.7113, 2.5955, -9.94655, 420, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1329, 0, 25, 86, 840
10.10.10.48, 42728, 11.7253, -1.91941, -9.94655, 399, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1245, 0, 25, 79, 840
10.10.10.48, 42728, 11.7443, -6.38275, -9.93509, 415, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1161, 0, 25, 72, 840
10.10.10.48, 42728, 11.7853, -10.8633, -9.90644, 406, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1077, 0, 25, 65, 840
10.10.10.48, 42728, 11.8348, -15.2292, -9.86633, 378, 0, 255, 0, 49169, FIRST_ECHO, 1078, 993, 0, 25, 59, 850
10.10.10.48, 42728, 11.9112, -19.578, -9.80904, 426, 0, 255, 0, 49169, FIRST_ECHO, 1078, 909, 0, 25, 52, 860
10.10.10.48, 42728, 11.9668, -23.8408, -9.74028, 440, 0, 255, 0, 49169, FIRST_ECHO, 1078, 825, 0, 25, 46, 889
10.10.10.48, 42728, 12.1156, -27.9718, -9.65434, 440, 0, 255, 0, 49169, FIRST_ECHO, 1078, 741, 0, 25, 41, 900
10.10.10.48, 42728, 12.2153, -31.7132, -9.56266, 454, 0, 255, 0, 49169, FIRST_ECHO, 1078, 664, 0, 25, 36, 860
10.10.10.48, 42728, 12.3355, -35.4718, -9.45953, 436, 0, 255, 0, 49169, FIRST_ECHO, 1078, 587, 0, 26, 31, 889
10.10.10.48, 42728, 12.4659, -38.858, -9.36213, 348, 0, 255, 0, 49169, FIRST_ECHO, 1078, 517, 0, 26, 27, 850
10.10.10.48, 42728, 12.6529, -42.29, -9.24754, 676, 0, 255, 0, 49169, FIRST_ECHO, 1078, 447, 0, 26, 23, 889
10.10.10.48, 42728, 12.7563, -45.4642, -9.13868, 472, 0, 255, 0, 49169, FIRST_ECHO, 1078, 384, 0, 26, 19, 850
10.10.10.48, 42728, 12.9176, -48.7702, -9.02409, 233, 0, 255, 0, 49169, FIRST_ECHO, 1078, 321, 0, 26, 16, 910
10.10.10.48, 42728, 13.1328, -51.8699, -8.91522, 286, 0, 255, 0, 49169, FIRST_ECHO, 1078, 265, 0, 26, 13, 880
10.10.10.48, 42728, 13.3346, -55.1071, -8.80063, 279, 0, 255, 0, 49169, FIRST_ECHO, 1078, 209, 0, 26, 10, 959
10.10.10.48, 42728, 14.0092, -63.5009, -8.51988, 373, 0, 255, 0, 49169, FIRST_ECHO, 1078, 83, 0, 26, 4, 900
10.10.10.48, 42728, 13.5085, -56.8431, -8.74334, 238, 0, 255, 0, 49169, FIRST_ECHO, 1078, 181, 0, 27, 9, 860
10.10.10.48, 42728, 13.2932, -53.8924, -8.84647, 280, 0, 255, 0, 49169, FIRST_ECHO, 1078, 230, 0, 26, 11, 900
10.10.10.48, 42728, 13.0895, -50.6724, -8.95533, 332, 0, 255, 0, 49169, FIRST_ECHO, 1078, 286, 0, 26, 14, 930
10.10.10.48, 42728, 12.8763, -47.6357, -9.06419, 363, 0, 255, 0, 49169, FIRST_ECHO, 1078, 342, 0, 26, 17, 850
10.10.10.48, 42728, 12.6724, -44.3756, -9.17878, 529, 0, 255, 0, 49169, FIRST_ECHO, 1078, 405, 0, 26, 20, 889
10.10.10.48, 42728, 12.5296, -40.8977, -9.29338, 411, 0, 255, 0, 49169, FIRST_ECHO, 1078, 475, 0, 26, 24, 920
10.10.10.48, 42728, 12.4178, -37.4886, -9.40224, 371, 0, 255, 0, 49169, FIRST_ECHO, 1078, 545, 0, 26, 28, 870
10.10.10.48, 42728, 12.2778, -33.7816, -9.5111, 472, 0, 255, 0, 49169, FIRST_ECHO, 1078, 622, 0, 26, 33, 920
10.10.10.48, 42728, 12.1604, -30.0173, -9.6085, 411, 0, 255, 0, 49169, FIRST_ECHO, 1078, 699, 0, 25, 38, 870
10.10.10.48, 42728, 12.0717, -26.2529, -9.68872, 534, 0, 255, 0, 49169, FIRST_ECHO, 1078, 776, 0, 25, 43, 850
10.10.10.48, 42728, 11.9983, -22.036, -9.76893, 366, 0, 255, 0, 49169, FIRST_ECHO, 1078, 860, 0, 25, 49, 889
10.10.10.48, 42728, 11.9215, -17.7903, -9.83769, 468, 0, 255, 0, 49169, FIRST_ECHO, 1078, 944, 0, 25, 55, 880
10.10.10.48, 42728, 11.8297, -13.4129, -9.88352, 378, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1028, 0, 25, 61, 860
