Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.48, 42729, 11.9501, 1.08862, -9.95228, 338, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1301, 0, 25, 84, 840
10.10.10.48, 42729, 11.9504, -3.37472, -9.94655, 369, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1217, 0, 25, 77, 840
10.10.10.48, 42729, 12.0288, -7.8839, -9.92936, 373, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1133, 0, 25, 70, 840
10.10.10.48, 42729, 12.0248, -12.3415, -9.89498, 326, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1049, 0, 25, 63, 840
10.10.10.48, 42729, 12.0784, -16.6903, -9.84914, 435, 0, 255, 0, 49169, FIRST_ECHO, 1078, 965, 0, 25, 57, 860
10.10.10.48, 42729, 12.0812, -21.0104, -9.78612, 388, 0, 255, 0, 49169, FIRST_ECHO, 1078, 881, 0, 25, 50, 870
10.10.10.48, 42729, 12.1117, -25.193, -9.71163, 6799, 0, 255, 0, 49393, FIRST_ECHO, 1078, 797, 0, 25, 44, 889
10.10.10.48, 42729, 12.2814, -29.0203, -9.63142, 307, 0, 255, 0, 49169, FIRST_ECHO, 1078, 720, 0, 25, 39, 840
10.10.10.48, 42729, 12.3744, -32.7503, -9.53975, 402, 0, 255, 0, 49169, FIRST_ECHO, 1078, 643, 0, 26, 34, 860
10.10.10.48, 42729, 12.5307, -36.4573, -9.43089, 370, 0, 255, 0, 49169, FIRST_ECHO, 1078, 566, 0, 26, 30, 900
10.10.10.48, 42729, 12.6134, -39.9008, -9.32775, 288, 0, 255, 0, 49169, FIRST_ECHO, 1078, 496, 0, 26, 26, 860
10.10.10.48, 42729, 12.7311, -43.35, -9.21316, 496, 0, 255, 0, 49169, FIRST_ECHO, 1078, 426, 0, 26, 22, 910
10.10.10.48, 42729, 12.9182, -46.5643, -9.1043, 367, 0, 255, 0, 49169, FIRST_ECHO, 1078, 363, 0, 26, 18, 870
10.10.10.48, 42729, 13.1825, -49.9275, -8.98398, 249, 0, 255, 0, 49169, FIRST_ECHO, 1078, 300, 0, 26, 15, 930
10.10.10.48, 42729, 13.3841, -53.0387, -8.87512, 370, 0, 255, 0, 49169, FIRST_ECHO, 1078, 244, 0, 26, 12, 910
10.10.10.48, 42729, 13.7162, -55.9952, -8.77198, 537, 0, 255, 0, 49169, FIRST_ECHO, 1078, 195, 0, 27, 9, 870
10.10.10.48, 42729, 14.0296, -59.1006, -8.66312, 341, 0, 255, 0, 49169, FIRST_ECHO, 1078, 146, 0, 27, 7, 980
10.10.10.48, 42729, 14.3866, -62.0284, -8.57145, 437, 0, 255, 0, 49169, FIRST_ECHO, 1078, 104, 0, 26, 5, 970
10.10.10.48, 42729, 14.2971, -62.5154, -8.55426, 263, 0, 255, 0, 49169, FIRST_ECHO, 1078, 97, 0, 26, 4, 1010
10.10.10.48, 42729, 14.1563, -60.0746, -8.63447, 204, 0, 255, 0, 49169, FIRST_ECHO, 1078, 132, 0, 26, 6, 840
10.10.10.48, 42729, 13.824, -57.3359, -8.72615, 405, 0, 255, 0, 49169, FIRST_ECHO, 1078, 174, 0, 27, 8, 889
10.10.10.48, 42729, 13.5, -54.2935, -8.82928, 369, 0, 255, 0, 49169, FIRST_ECHO, 1078, 223, 0, 26, 11, 910
10.10.10.48, 42729, 13.2015, -51.0505, -8.94387, 355, 0, 255, 0, 49169, FIRST_ECHO, 1078, 279, 0, 26, 14, 940
10.10.10.48, 42729, 13.0312, -48.0425, -9.05273, 429, 0, 255, 0, 49169, FIRST_ECHO, 1078, 335, 0, 26, 17, 860
10.10.10.48, 42729, 12.8491, -44.7709, -9.16159, 503, 0, 255, 0, 49169, FIRST_ECHO, 1078, 398, 0, 26, 20, 889
10.10.10.48, 42729, 12.7576, -41.6139, -9.27046, 649, 0, 255, 0, 49169, FIRST_ECHO, 1078, 461, 0, 26, 23, 840
10.10.10.48, 42729, 12.5389, -38.1991, -9.37932, 301, 0, 255, 0, 49169, FIRST_ECHO, 1078, 531, 0, 26, 28, 880
10.10.10.48, 42729, 12.4483, -34.7671, -9.48245, 409, 0, 255, 0, 49169, FIRST_ECHO, 1078, 601, 0, 26, 32, 840
10.10.10.48, 42729, 12.3399, -31.0543, -9.57985, 371, 0, 255, 0, 49169, FIRST_ECHO, 1078, 678, 0, 25, 37, 889
10.10.10.48, 42729, 12.194, -27.3072, -9.67153, 431, 0, 255, 0, 49169, FIRST_ECHO, 1078, 755, 0, 25, 42, 850
10.10.10.48, 42729, 12.0983, -23.1131, -9.75174, 451, 0, 255, 0, 49169, FIRST_ECHO, 1078, 839, 0, 25, 47, 900
10.10.10.48, 42729, 12.0689, -18.8331, -9.8205, 356, 0, 255, 0, 49169, FIRST_ECHO, 1078, 923, 0, 25, 53, 880
10.10.10.48, 42729, 12.0235, -14.5245, -9.87206, 432, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1007, 0, 25, 60, 860
10.10.10.48, 42729, 11.9464, -10.0955, -9.91217, 482, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1091, 0, 25, 66, 850
10.10.10.48, 42729, 11.9309, -5.66082, -9.94082, 439, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1175, 0, 25, 73, 840
10.10.10.48, 42729, 11.8935, -1.14019, -9.95228, 389, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1259, 0, 25, 80, 840
10.10.10.48, 42729, 11.846, 3.32316, -9.94655, 432, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1343, 0, 25, 87, 840
10.10.10.48, 42729, 11.7794, 7.83233, -9.92936, 326, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1427, 0, 25, 94, 840
10.10.10.48, 42729, 11.9604, 12.2899, -9.89498, 1541, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1511, 0, 25, 101, 840
10.10.10.48, 42729, 10.0067, 16.6387, -9.84914, 3537, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1595, 0, 26, 108, 860
10.10.10.48, 42729, 7.84296, 20.9588, -9.78612, 318, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1679, 0, 26, 114, 870
10.10.10.48, 42729, 6.64598, 25.1471, -9.71163, 722, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1763, 0, 26, 120, 889
10.10.10.48, 42729, 5.87853, 28.9745, -9.63142, 948, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1840, 0, 26, 125, 840
10.10.10.48, 42729, 5.43436, 32.7044, -9.53975, 764, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1917, 0, 26, 130, 860
10.10.10.48, 42729, 5.16258, 36.4115, -9.43661, 1382, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1994, 0, 27, 135, 900
10.10.10.48, 42729, 4.92908, 39.8492, -9.32775, 1067, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2064, 0, 27, 139, 860
10.10.10.48, 42729, 4.72493, 43.3041, -9.21316, 1739, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2134, 0, 27, 143, 910
10.10.10.48, 42729, 3.85096, 46.5184, -9.1043, 94, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2197, 0, 27, 146, 870
10.10.10.48, 42729, 8.43981, 49.8702, -8.98398, 473, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2260, 0, 27, 150, 930
10.10.10.48, 42729, 3.69934, 49.8702, -8.98398, 88, 0, 255, 0, 49202, SECOND_ECHO, 1078, 2260, 0, 27, 150, 930
10.10.10.48, 42729, 8.11954, 52.9814, -8.87512, 1821, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2316, 0, 27, 153, 910
10.10.10.48, 42729, 7.81043, 55.9379, -8.77198, 455, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2365, 0, 27, 156, 870
10.10.10.48, 42729, 7.52504, 59.0376, -8.66885, 367, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2414, 0, 27, 158, 980
10.10.10.48, 42729, 7.32962, 61.9597, -8.57145, 1046, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2456, 0, 28, 160, 970
10.10.10.48, 42729, 7.13894, 64.5151, -8.49123, 358, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2491, 0, 28, 162, 970
10.10.10.48, 42729, 7.17959, 64.0051, -8.50842, 195, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2484, 0, 28, 162, 8610
10.10.10.48, 42729, 7.35246, 61.4784, -8.58864, 636, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2449, 0, 28, 160, 930
10.10.10.48, 42729, 7.57424, 58.5907, -8.68031, 304, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2407, 0, 27, 158, 950
10.10.10.48, 42729, 7.85503, 55.5196, -8.78917, 1536, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2358, 0, 27, 155, 959
10.10.10.48, 42729, 8.14185, 52.5918, -8.88658, 1826, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2309, 0, 27, 153, 860
10.10.10.48, 42729, 3.73635, 49.452, -9.00117, 80, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2253, 0, 27, 149, 889
10.10.10.48, 42729, 3.89157, 46.1632, -9.11576, 442, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2190, 0, 27, 146, 930
10.10.10.48, 42729, 4.79725, 42.9661, -9.22462, 1118, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2127, 0, 27, 143, 860
10.10.10.48, 42729, 4.86678, 39.4711, -9.33921, 1845, 0, 255, 0, 49393, FIRST_ECHO, 1078, 2057, 0, 27, 139, 900
10.10.10.48, 42729, 4.95316, 36.0792, -9.44234, 1920, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1987, 0, 27, 135, 860
10.10.10.48, 42729, 5.46879, 32.3721, -9.54548, 1087, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1910, 0, 26, 130, 900
10.10.10.48, 42729, 5.94456, 28.6422, -9.63715, 1299, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1833, 0, 26, 125, 860
10.10.10.48, 42729, 6.67485, 24.8091, -9.71736, 239, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1756, 0, 26, 119, 840
10.10.10.48, 42729, 9.49579, 20.615, -9.79185, 531, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1672, 0, 26, 113, 889
10.10.10.48, 42729, 10.3556, 16.2892, -9.85487, 3128, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1588, 0, 26, 107, 870
10.10.10.48, 42729, 11.9326, 11.8831, -9.90071, 1394, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1504, 0, 25, 100, 850
10.10.10.48, 42729, 11.7686, 7.47137, -9.92936, 415, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1420, 0, 25, 94, 840
10.10.10.48, 42729, 11.8274, 2.96219, -9.94655, 370, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1336, 0, 25, 87, 840
10.10.10.48, 42729, 11.8317, -1.50688, -9.95228, 302, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1252, 0, 25, 79, 840
10.10.10.48, 42729, 11.8988, -6.02179, -9.93509, 344, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1168, 0, 25, 73, 840
10.10.10.48, 42729, 11.9241, -10.5023, -9.91217, 367, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1084, 0, 25, 66, 840
10.10.10.48, 42729, 11.9607, -14.8797, -9.87206, 450, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1000, 0, 25, 59, 850
10.10.10.48, 42729, 12.0406, -19.2285, -9.81477, 371, 0, 255, 0, 49169, FIRST_ECHO, 1078, 916, 0, 25, 53, 860
10.10.10.48, 42729, 12.0485, -23.4512, -9.74601, 384, 0, 255, 0, 49169, FIRST_ECHO, 1078, 832, 0, 25, 47, 880
10.10.10.48, 42729, 12.1617, -27.6395, -9.66007, 409, 0, 255, 0, 49169, FIRST_ECHO, 1078, 748, 0, 25, 41, 910
10.10.10.48, 42729, 12.2574, -31.3866, -9.57412, 441, 0, 255, 0, 49169, FIRST_ECHO, 1078, 671, 0, 25, 36, 850
10.10.10.48, 42729, 12.369, -35.1452, -9.47099, 392, 0, 255, 0, 49169, FIRST_ECHO, 1078, 594, 0, 26, 31, 889
10.10.10.48, 42729, 12.466, -38.5257, -9.36786, 350, 0, 255, 0, 49169, FIRST_ECHO, 1078, 524, 0, 26, 27, 840
10.10.10.48, 42729, 12.6603, -41.952, -9.259, 437, 0, 255, 0, 49169, FIRST_ECHO, 1078, 454, 0, 26, 23, 889
10.10.10.48, 42729, 12.7389, -45.1204, -9.15014, 377, 0, 255, 0, 49169, FIRST_ECHO, 1078, 391, 0, 26, 20, 850
10.10.10.48, 42729, 12.9674, -48.4035, -9.03554, 363, 0, 255, 0, 49169, FIRST_ECHO, 1078, 328, 0, 26, 16, 900
10.10.10.48, 42729, 13.1433, -51.486, -8.92668, 470, 0, 255, 0, 49169, FIRST_ECHO, 1078, 272, 0, 26, 13, 860
10.10.10.48, 42729, 13.4024, -54.7003, -8.81782, 256, 0, 255, 0, 49169, FIRST_ECHO, 1078, 216, 0, 26, 10, 950
10.10.10.48, 42729, 13.7199, -57.7713, -8.70896, 257, 0, 255, 0, 49169, FIRST_ECHO, 1078, 167, 0, 27, 8, 930
10.10.10.48, 42729, 14.2314, -63.0024, -8.53707, 340, 0, 255, 0, 49169, FIRST_ECHO, 1078, 90, 0, 26, 4, 870
10.10.10.48, 42729, 14.1614, -64.0739, -8.50269, 188, 0, 255, 0, 49169, FIRST_ECHO, 1078, 76, 0, 26, 3, 9210
10.10.10.48, 42729, 13.7577, -58.6537, -8.68031, 290, 0, 255, 0, 49169, FIRST_ECHO, 1078, 153, 0, 27, 7, 950
10.10.10.48, 42729, 13.4812, -55.5826, -8.78344, 261, 0, 255, 0, 49169, FIRST_ECHO, 1078, 202, 0, 26, 10, 959
10.10.10.48, 42729, 13.2116, -52.6434, -8.88658, 414, 0, 255, 0, 49169, FIRST_ECHO, 1078, 251, 0, 26, 12, 860
10.10.10.48, 42729, 13.0232, -49.5036, -9.00117, 504, 0, 255, 0, 49169, FIRST_ECHO, 1078, 307, 0, 26, 15, 889
10.10.10.48, 42729, 12.7978, -46.2148, -9.11576, 383, 0, 255, 0, 49169, FIRST_ECHO, 1078, 370, 0, 26, 19, 930
10.10.10.48, 42729, 12.6478, -43.0119, -9.22462, 4278, 0, 255, 0, 49169, FIRST_ECHO, 1078, 433, 0, 26, 22, 860
10.10.10.48, 42729, 12.5102, -39.5169, -9.33921, 298, 0, 255, 0, 49169, FIRST_ECHO, 1078, 503, 0, 26, 26, 900
10.10.10.48, 42729, 12.4184, -36.1307, -9.44234, 359, 0, 255, 0, 49169, FIRST_ECHO, 1078, 573, 0, 26, 30, 860
10.10.10.48, 42729, 12.2662, -32.4237, -9.54548, 339, 0, 255, 0, 49169, FIRST_ECHO, 1078, 650, 0, 26, 35, 900
10.10.10.48, 42729, 12.1795, -28.688, -9.63715, 460, 0, 255, 0, 49169, FIRST_ECHO, 1078, 727, 0, 25, 40, 860
10.10.10.48, 42729, 12.1125, -24.8549, -9.71736, 1556, 0, 255, 0, 49169, FIRST_ECHO, 1078, 804, 0, 25, 45, 840
10.10.10.48, 42729, 11.9971, -20.6666, -9.79185, 387, 0, 255, 0, 49169, FIRST_ECHO, 1078, 888, 0, 25, 51, 889
10.10.10.48, 42729, 11.9411, -16.3408, -9.85487, 445, 0, 255, 0, 49169, FIRST_ECHO, 1078, 972, 0, 25, 57, 870
10.10.10.48, 42729, 11.8802, -11.9347, -9.90071, 427, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1056, 0, 25, 64, 850
10.10.10.48, 42729, 11.8423, -7.52294, -9.92936, 430, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1140, 0, 25, 70, 840
10.10.10.48, 42729, 11.7827, -3.01376, -9.94655, 424, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1224, 0, 25, 77, 840
10.10.10.48, 42729, 11.7886, 1.45531, -9.95228, 428, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1308, 0, 25, 84, 840
10.10.10.48, 42729, 11.7021, 5.97022, -9.93509, 401, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1392, 0, 25, 91, 840
10.10.10.48, 42729, 11.7673, 10.4508, -9.91217, 4791, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1476, 0, 25, 98, 840
10.10.10.48, 42729, 10.516, 14.8281, -9.87206, 460, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1560, 0, 25, 105, 850
10.10.10.48, 42729, 8.63351, 19.1826, -9.81477, 2203, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1644, 0, 26, 111, 860
10.10.10.48, 42729, 7.34151, 23.4053, -9.74601, 1129, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1728, 0, 26, 117, 880
10.10.10.48, 42729, 6.07139, 27.5936, -9.66007, 1030, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1812, 0, 26, 123, 910
10.10.10.48, 42729, 5.43956, 31.3408, -9.57412, 272, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1889, 0, 26, 128, 850
10.10.10.48, 42729, 5.11819, 35.0994, -9.47099, 1375, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1966, 0, 27, 133, 889
10.10.10.48, 42729, 5.14759, 38.4798, -9.37359, 6162, 0, 0, 0, 49249, FIRST_ECHO, 1078, 2036, 0, 27, 137, 840
10.10.10.48, 42729, 4.88018, 41.9004, -9.259, 762, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2106, 0, 27, 141, 889
10.10.10.48, 42729, 3.95081, 45.0689, -9.15586, 391, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2169, 0, 27, 145, 850
10.10.10.48, 42729, 3.76443, 48.3519, -9.04127, 113, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2232, 0, 28, 148, 900
10.10.10.48, 42729, 8.30692, 51.4344, -8.93241, 2177, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2288, 0, 27, 152, 860
10.10.10.48, 42729, 7.93226, 54.6373, -8.81782, 768, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2344, 0, 27, 155, 950
10.10.10.48, 42729, 7.64779, 57.7083, -8.71469, 799, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2393, 0, 27, 157, 930
10.10.10.48, 42729, 7.4051, 60.47, -8.62301, 761, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2435, 0, 28, 159, 910
10.10.10.48, 42729, 7.22929, 62.9337, -8.5428, 529, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2470, 0, 28, 161, 870
10.10.10.48, 42729, 7.23983, 63.4322, -8.52561, 1069, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2477, 0, 28, 161, 9410
10.10.10.48, 42729, 7.34701, 60.9398, -8.60583, 204, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2442, 0, 28, 160, 900
10.10.10.48, 42729, 7.62485, 58.1438, -8.6975, 1317, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2400, 0, 27, 157, 920
10.10.10.48, 42729, 7.90859, 55.0498, -8.80063, 1839, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2351, 0, 27, 155, 950
10.10.10.48, 42729, 8.16568, 52.2022, -8.90376, 4309, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2302, 0, 27, 152, 850
10.10.10.48, 42729, 3.72442, 49.0796, -9.01263, 276, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2246, 0, 28, 149, 880
10.10.10.48, 42729, 3.90764, 45.7621, -9.12722, 532, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2183, 0, 27, 146, 920
10.10.10.48, 42729, 4.74398, 42.5765, -9.24181, 1131, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2120, 0, 27, 142, 860
10.10.10.48, 42729, 4.88848, 39.1387, -9.35067, 1870, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2050, 0, 27, 138, 889
10.10.10.48, 42729, 4.95212, 35.7526, -9.4538, 825, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1980, 0, 27, 134, 850
10.10.10.48, 42729, 5.33499, 32.0455, -9.55694, 340, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1903, 0, 26, 129, 900
10.10.10.48, 42729, 5.97644, 28.2583, -9.64861, 1942, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1826, 0, 26, 124, 860
10.10.10.48, 42729, 6.95577, 24.471, -9.72882, 1085, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1749, 0, 26, 119, 830
10.10.10.48, 42729, 8.64349, 20.2197, -9.79758, 2182, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1665, 0, 26, 113, 889
10.10.10.48, 42729, 10.3798, 15.934, -9.8606, 1403, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1581, 0, 25, 106, 870
10.10.10.48, 42729, 11.8572, 11.5279, -9.90071, 962, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1497, 0, 25, 100, 850
10.10.10.48, 42729, 11.6704, 7.11041, -9.93509, 412, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1413, 0, 25, 93, 840
10.10.10.48, 42729, 11.7456, 2.5955, -9.94655, 421, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1329, 0, 25, 86, 840
10.10.10.48, 42729, 11.774, -1.91941, -9.94655, 424, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1245, 0, 25, 79, 840
10.10.10.48, 42729, 11.8099, -6.38275, -9.93509, 419, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1161, 0, 25, 72, 840
10.10.10.48, 42729, 11.8153, -10.8633, -9.90644, 425, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1077, 0, 25, 65, 840
10.10.10.48, 42729, 11.9044, -15.2292, -9.86633, 427, 0, 255, 0, 49169, FIRST_ECHO, 1078, 993, 0, 25, 59, 850
10.10.10.48, 42729, 11.9443, -19.578, -9.80904, 434, 0, 255, 0, 49169, FIRST_ECHO, 1078, 909, 0, 25, 52, 860
10.10.10.48, 42729, 11.9944, -23.8408, -9.74028, 511, 0, 255, 0, 49169, FIRST_ECHO, 1078, 825, 0, 25, 46, 889
10.10.10.48, 42729, 12.1448, -27.9718, -9.65434, 353, 0, 255, 0, 49169, FIRST_ECHO, 1078, 741, 0, 25, 41, 900
10.10.10.48, 42729, 12.2216, -31.7132, -9.56266, 458, 0, 255, 0, 49169, FIRST_ECHO, 1078, 664, 0, 25, 36, 860
10.10.10.48, 42729, 12.3449, -35.4718, -9.45953, 395, 0, 255, 0, 49169, FIRST_ECHO, 1078, 587, 0, 26, 31, 889
10.10.10.48, 42729, 12.4231, -38.858, -9.36213, 309, 0, 255, 0, 49169, FIRST_ECHO, 1078, 517, 0, 26, 27, 850
10.10.10.48, 42729, 12.6386, -42.29, -9.24754, 632, 0, 255, 0, 49169, FIRST_ECHO, 1078, 447, 0, 26, 23, 889
10.10.10.48, 42729, 12.722, -45.4642, -9.13868, 478, 0, 255, 0, 49169, FIRST_ECHO, 1078, 384, 0, 26, 19, 850
10.10.10.48, 42729, 12.9373, -48.7702, -9.02409, 302, 0, 255, 0, 49169, FIRST_ECHO, 1078, 321, 0, 26, 16, 910
10.10.10.48, 42729, 13.1128, -51.8699, -8.91522, 387, 0, 255, 0, 49169, FIRST_ECHO, 1078, 265, 0, 26, 13, 880
10.10.10.48, 42729, 13.328, -55.1071, -8.80063, 355, 0, 255, 0, 49169, FIRST_ECHO, 1078, 209, 0, 26, 10, 959
10.10.10.48, 42729, 14.1313, -63.5009, -8.51988, 324, 0, 255, 0, 49169, FIRST_ECHO, 1078, 83, 0, 26, 4, 900
10.10.10.48, 42729, 13.5544, -56.8431, -8.74334, 267, 0, 255, 0, 49169, FIRST_ECHO, 1078, 181, 0, 27, 9, 860
10.10.10.48, 42729, 13.2932, -53.8924, -8.84647, 278, 0, 255, 0, 49169, FIRST_ECHO, 1078, 230, 0, 26, 11, 900
10.10.10.48, 42729, 13.0531, -50.6724, -8.95533, 395, 0, 255, 0, 49169, FIRST_ECHO, 1078, 286, 0, 26, 14, 930
10.10.10.48, 42729, 12.8771, -47.6357, -9.06419, 441, 0, 255, 0, 49169, FIRST_ECHO, 1078, 342, 0, 26, 17, 850
10.10.10.48, 42729, 12.6525, -44.3756, -9.17878, 484, 0, 255, 0, 49169, FIRST_ECHO, 1078, 405, 0, 26, 20, 889
