Sensor IP, Frame ID, range (m), azimuth (degrees), elevation (degrees), intensity, r, g, b, point type, echo, laser row, laser col, scan direction, pixel row, pixel col, actual charge time (ns)
10.10.10.48, 42733, 7.21243, 65.0307, -8.47405, 598, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2498, 0, 28, 162, 5210
10.10.10.48, 42733, 7.36652, 62.4409, -8.55426, 251, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2463, 0, 28, 161, 1010
10.10.10.48, 42733, 7.58571, 60.0116, -8.63447, 709, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2428, 0, 28, 159, 840
10.10.10.48, 42733, 7.82775, 57.2729, -8.72615, 240, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2386, 0, 27, 157, 889
10.10.10.48, 42733, 3.7292, 57.2729, -8.72615, 23, 0, 255, 0, 49202, SECOND_ECHO, 1078, 2386, 0, 27, 157, 889
10.10.10.48, 42733, 3.63568, 54.2362, -8.82928, 121, 0, 255, 0, 49201, FIRST_ECHO, 1078, 2337, 0, 27, 154, 910
10.10.10.48, 42733, 3.88193, 50.999, -8.94387, 3866, 0, 0, 0, 49377, FIRST_ECHO, 1078, 2281, 0, 27, 151, 940
10.10.10.48, 42733, 3.66186, 47.9909, -9.05273, 436, 0, 255, 0, 49265, FIRST_ECHO, 1078, 2225, 0, 27, 148, 860
10.10.10.48, 42733, 3.87532, 44.7251, -9.16732, 455, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2162, 0, 27, 145, 889
10.10.10.48, 42733, 4.15544, 41.5681, -9.27046, 725, 0, 255, 0, 49265, FIRST_ECHO, 1078, 2099, 0, 27, 141, 840
10.10.10.48, 42733, 4.78871, 38.1475, -9.38505, 1159, 0, 255, 0, 49169, FIRST_ECHO, 1078, 2029, 0, 27, 137, 880
10.10.10.48, 42733, 4.95561, 34.7212, -9.48245, 1121, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1959, 0, 27, 133, 840
10.10.10.48, 42733, 5.37634, 31.0085, -9.57985, 371, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1882, 0, 26, 128, 889
10.10.10.48, 42733, 10.2779, 27.2613, -9.67153, 2104, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1805, 0, 26, 123, 850
10.10.10.48, 42733, 7.91438, 23.0616, -9.75174, 510, 0, 255, 0, 49201, FIRST_ECHO, 1078, 1721, 0, 26, 117, 900
10.10.10.48, 42733, 10.6946, 18.7873, -9.8205, 510, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1637, 0, 26, 111, 880
10.10.10.48, 42733, 11.8822, 14.4729, -9.87206, 4553, 0, 255, 0, 49265, FIRST_ECHO, 1078, 1553, 0, 25, 104, 860
10.10.10.48, 42733, 11.7722, 10.044, -9.91217, 10850, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1469, 0, 25, 98, 850
10.10.10.48, 42733, 11.8518, 5.60926, -9.94082, 412, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1385, 0, 25, 91, 840
10.10.10.48, 42733, 11.9021, 1.08862, -9.95228, 295, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1301, 0, 25, 84, 840
10.10.10.48, 42733, 11.9566, -3.37472, -9.94655, 362, 0, 255, 0, 49169, FIRST_ECHO, 1078, 1217, 0, 25, 77, 840
10.10.10.48, 42733, 11.9915, -7.8839, -9.92936, 11258, 0, 255, 0, 49393, FIRST_ECHO, 1078, 1133, 0, 25, 70, 840
